,grade,module,week,question_stem,choice,answer
333,7,8,1,48. 下列哪项不属于神经前体细胞的特性：(2.0分),A.具有不对称分裂的潜能 B.inside-out migration  C.分化为小胶质细胞  D.存在于成年脑内,C.分化为小胶质细胞 
334,7,8,1,49. 关于神经元的产生，下列错误的说法是(2.0分),A.神经干细胞的水平分裂（分裂板为水平方向）产生两个相同子代细胞 B.Notch-1和Numb的分布方式对神经干细胞的子代细胞的命运有重要的决定作用 C.不对称细胞分裂可以造成细胞的多样性  D.转录因子的按顺序表达使神经母细胞每次分裂后产生不同的神经元 ,A.神经干细胞的水平分裂（分裂板为水平方向）产生两个相同子代细胞
335,7,8,1,50. 关于神经诱导因子，错误的说法是(2.0分),A.神经诱导因子拮抗表皮诱导因子的作用 B.神经诱导因子直接作用于外胚层细胞，使其转化为神经组织 C.在没有表皮诱导因子存在的条件下，神经诱导因子的存在与否和神经诱导无关  D.神经诱导因子不是唯一的,B.神经诱导因子直接作用于外胚层细胞，使其转化为神经组织
585,8,8,1,1. 以下对于大脑功能的发育不正确的是(2.0分),A.大脑功能的发育存在敏感期和关键期。 B.大脑功能的完善依赖于神经活动对神经环路的精细化调控。 C.人的大脑在出生时因为还不成熟因此不具备执行基本功能的能力。 D.行为的发育和能力的获取具有延迟性。,C.人的大脑在出生时因为还不成熟因此不具备执行基本功能的能力。
586,8,8,1,2. 下面关于关键期正确的一项是(2.0分),A.关键期结束后树突棘不再具有运动性。 B.关键期的结束通常伴随着抑制性突触传递的增强。 C.关键期结束后无法诱导突触可塑性。 D.在关键期之前短期单眼剥夺会造成眼优势柱的变化。,B.关键期的结束通常伴随着抑制性突触传递的增强。
587,8,8,1,3. 初级视皮层存在眼优势柱的位于皮层第几层？ (2.0分),A.第I层  B.第II/III层     C.第IV层  D.第V层,C.第IV层 
588,8,8,1,4. 以下哪一项不属于活动依赖性的突触重排(2.0分),A.突触分离。 B.突触会聚。 C.突触竞争。 D.轴突生长。,D.轴突生长。
589,8,8,1,5. 外周神经系统来源于(2.0分),A.神经管 B.神经脊细胞 C. 前脑泡 D.后脑泡,B.神经脊细胞
590,8,8,1,6. 下列有关神经细胞发育过程的说法，错误的是(2.0分),A.放射状胶质细胞形成发育过程中细胞迁移的脚手架 B.较早分化的较大神经元先迁移并形成最内层，依次顺序向外；而较晚分化的较小神经元则通过已形成的层次迁移并形成其外侧新的层次 C.神经元的轴突和树突的结构是预先被"决定"的。 D.在决定神经细胞命运的过程中，细胞之间的相互作用起重要作用。,C.神经元的轴突和树突的结构是预先被"决定"的。
591,8,8,1,7. 关于神经诱导因子，错误的说法是(2.0分),A.神经诱导因子拮抗表皮诱导因子的作用 B.神经诱导因子直接作用于外胚层细胞，使其转化为神经组织 C.在没有表皮诱导因子存在的条件下，神经诱导因子的存在与否和神经诱导无关  D.神经诱导因子不是唯一的,B.神经诱导因子直接作用于外胚层细胞，使其转化为神经组织
592,8,8,1,8. 神经系统发育过程中，最后出现的结构是： (2.0分),A.神经板   B.神经管  C.神经沟   D.神经褶,B.神经管 
593,8,8,1,"9. 一9月龄男孩因进食差、夜间哭闹前来就诊。系足月儿，出生时体重3.2kg, 下列哪一项提示小儿可能存在体格生长或发育偏异？  (2.0分)",A.体检体重为8.9kg  B.身长为72.0cm C.独坐不稳，躯干前倾不能控制 D.不会用手指认物体 E.不会模仿乱画,C.独坐不稳，躯干前倾不能控制
594,8,8,1,10. 下列小儿运动发育的规律中哪一点是错误的？ (2.0分),A.具有头尾规律，即由头向尾发育 B.从中心向周围发育 C.先有反面的动作发育，再有正面的动作发育 D.由泛化到集中 E.由简单到复杂,C.先有反面的动作发育，再有正面的动作发育
595,8,8,1,"11. 一男孩，8月龄，因出生时曾有窒息，随访就诊，出生体重3.75KG。体检：体重8.6 kg, 身长71cm, 头围44cm, 前囟1.0×1.0cm, 平软, 乳牙未萌。两手均能抓取方木，并能传递物体，扶婴儿腋下能支撑自己体重站立；拉坐时头屈曲、臂屈曲主动用力，俯卧位时能用上肢撑起身体，向前匍匐爬行，独坐稳并双手玩玩具，非对称性颈紧张反射未引出，降落伞反射存在。患儿最可能的诊断是：(2.0分)",A.体重低下   B.运动发育迟缓 C.生长迟缓 D.脑性瘫痪 E.生长发育正常范围,E.生长发育正常范围
596,8,8,1,"12. 一健康男孩，体重9.9kg, 乳牙6颗，脊柱出现第三个弯曲，会用手指认图片, 手膝爬行快, 独走几步，不稳。其年龄最可能是 (2.0分)",A.7个月 B.9个月 C.10个月 D.12个月 E.18个月,D.12个月
597,8,8,1,13. 小儿粗大运动发育里程碑，下列哪一项是错误的？ (2.0分),A.6-7月龄能自己拉物体站立 B.10-12月龄能手膝交叉爬行 C.18月龄能跑，并后退走 D.24月龄能并足跳跃 E.3周岁能双足交替上下楼梯,A.6-7月龄能自己拉物体站立
598,8,8,1,"14. 一健康小儿，头围40cm, 两手已张开，非对称性颈紧张性反射偶能引出，马上消失；俯卧位时肘支撑抬胸，竖头较稳，但还不能两手支撑独坐片刻。该小儿最可能的年龄是 (2.0分)",A.1-2 月龄 B.3-4月龄 C.5-6月龄 D.7-8月龄 E.9-10月龄,B.3-4月龄
599,8,8,1,15. 下列哪一项提示养育环境与气质调适不良或拟合不良（Poorer of fit）? (2.0分),A.父母对孩子的退缩和反应性强的行为非常焦虑、急躁，且教育指导意见不一致 B.养育者虽不喜欢孩子的气质特点，仍有能力去忍耐并引导孩子的行为 C.养育者能根据孩子的气质特点作出反应 D.家庭气氛和谐、轻松，对孩子的过激反应能冷静处理 E.养育者理解孩子的行为发育受什么因素影响（并不是完全由后天习得，也不是故意的）,A.父母对孩子的退缩和反应性强的行为非常焦虑、急躁，且教育指导意见不一致
600,8,8,1,16. 下列哪一项不属于缓慢发动型的气质特点？ (2.0分),A.对新事物和陌生人的最初反应退缩 B.对新事物适应慢 C.对周围事物的反应强度较高，易出现激烈反应 D.消极情绪较多 E.一旦适应新环境和周围人后，能很好的与同伴相处,C.对周围事物的反应强度较高，易出现激烈反应
601,8,8,1,17. 下列有关气质的描述，正确的是： (2.0分),"A.气质是个性心理特征之一，相对稳定，不受环境因素和种族的影响。 B.与遗传有关,具有稳定性和不可变性 C.主要表现在心理活动的强度、速度、稳定性、灵活性和指向性方面 D.每种气质类型都有各自的优缺点，气质有好坏之分 E.儿童气质对儿童良好个性的形成以及身心健康发展有着重要的作用，易养型的孩子不会出现行为问题",C.主要表现在心理活动的强度、速度、稳定性、灵活性和指向性方面
602,8,8,1,18. 下列哪一项提示可能有言语或语言发育障碍？ (2.0分),A.3个月时不会对妈妈的声音和逗笑出现有意义的社会性微笑 B.4个月时不会和大人玩"躲猫猫" C.5个月时不会对自己的名字有反应 D.6个月时不会用姿势性语言，如招手表示再见 E.7个月时还不会指认图片,A.3个月时不会对妈妈的声音和逗笑出现有意义的社会性微笑
603,8,8,1,19. 一3岁的孩子，因语言发育迟缓就诊。现在会根据爸爸、妈妈的指令完成简单的任务，会自己大小便，能帮忙做事，如帮助拿鞋、扔垃圾。1周岁时会独走，现在能发"妈妈、爸爸"的音，但口齿不清。过去常有上呼吸道感染史。诊室检查时发现，孩子与检查者有很好的目光和手势交流，对语言指令反应较慢，玩耍中发现儿童的操作、想象能力好，认知能力与年龄相仿。检查首选： (2.0分),A.进行口腔检查和神经系统检查，排除神经肌肉疾病 B.进行发育筛查 (DDST) C.进行语言发育筛查（ELM）和评估 D.听力检查 E.孤独症筛查或评估,D.听力检查
604,8,8,1,20. 15月小儿语言感知发育应是：  (2.0分),A.头转向声源 B.确定声源 C.听懂自己的名字 D.能指出自己身体的3个部位 E.懂得"不许",D.能指出自己身体的3个部位
605,8,8,1,21. 凯楷，男孩，27月龄。尚不会有意识的叫"爸爸"、"妈妈"，但有时嘴里会说一些别人听不懂的音，喜一人独自玩耍，尤喜欢电视广告；不会用手去指需要的物体或食物，常拉人表示需要，别人叫他名字时常好像听不到，但对其他声音如手机音乐敏感；很少跟人有目光对视，别人叫他，眼睛不看人；喜一个人转圈玩，不会玩任何象征性或假扮性游戏。体格检查未见异常， EEG 未见异常。 最可能的诊断是:  (2.0分),A.听力障碍 B.理解性语言发育障碍 C.儿童孤独症谱系障碍 D.表达性语言发育障碍 E.混合性语言发育障碍,C.儿童孤独症谱系障碍
606,8,8,1,"22. 一女孩， 36月龄，因口齿不清就诊。说话口齿不清，词汇量少，如ping guo 发音为Ping dou, 约2/3的话不能被外人理解。不能完成有先后顺序的指令。G2P2,出生时足月，无窒息抢救史。18月龄时会独走，24月龄时会叫""爸爸、妈妈""。体检见特殊面容，检查脑干听觉诱发电位提示双耳未见异常。儿童发育量表评估发育商（DQ）为46分，其中粗大运动DQ 56分,精细动作DQ53分,语言能DQ36分，应人能DQ 48分，应物能DQ46分。适应性社会能力缺陷。该患儿最可能的诊断是： (2.0分)",A.听力障碍 B.全面发育迟缓 C.表达性语言发育障碍 D.理解性语言发育障碍 E.言语发育障碍,B.全面发育迟缓
607,8,8,1,23. 2岁男孩，发热12小时，体温39℃，在儿科门诊就诊过程中突然发生惊厥，表现为双目凝视，四肢抖动，呼之不应，持续为3-4分钟。体检：体温39℃，面色红润，精神好，咽充血，扁桃体I度肿大，心率120次/分，律齐，心音有力，双肺呼吸音清，腹平软，肝脾未触及。脑膜刺激征阴性。如患儿此前有一次类似发作史，正确的预防方法(2.0分),A.地西泮口服 B.地西泮肌注 C.苯巴比妥口服 D.苯巴比妥肌注 E.德巴金口服,A.地西泮口服
608,8,8,1,24. 下列哪一点是小儿简单型热性惊厥的临床特点(2.0分),A.惊厥多见于6个月至5岁的小儿 B.发作前均有发热，多在发热初起体温骤升时发作 C.惊厥呈全身性，持续时间不超过10min D.无中枢神经系统感染 E.以上均是,E.以上均是
609,8,8,1,25. 高热惊厥的叙述哪项是错误的(2.0分),A.多见于5岁以下的儿童 B.多有发热惊厥史 C.惊厥多发生在急骤高热的初期 D.预后多差，大多转变为癫痫 E.发作持续一般不超过5～10min,D.预后多差，大多转变为癫痫
610,8,8,1,26. 2岁小儿，发热12小时，体温39℃，惊厥1次，表现为双目凝视，四肢抖动，呼之不应，持续3～4分钟。体检：面色红润，精神好，咽充血，扁桃体1度，心率120次／分，律齐，心音有力，双肺呼吸音清，腹平软，肝、脾未触及。脑膜刺激征阴性。最可能的诊断是(2.0分),A.热性惊厥 B.中毒性脑病 C.中枢神经系统感染 D.癫痫 E.脑性瘫痪,A.热性惊厥
611,8,8,1,27. 下列哪一点不是小儿单纯型高热惊厥的临床特点(2.0分),A.惊厥多见于6个月至3岁的小儿 B.发作前均有发热，多在发病初期体温骤升时发生 C.惊厥呈全身性，持续时间不超过10分钟 D.多伴有呼吸道、消化道感染，而无中枢神经系统感染 E.发作1周后脑电图异常,E.发作1周后脑电图异常
612,8,8,1,28. 以下哪项不符合复杂性热性惊厥的特点(2.0分),A.一次惊厥发作持续15分钟以上 B.24小时内反复发作2次或2次以上 C.首次发病年龄小于6个月 D.局灶性发作 E.反复频繁的发作，累计发作总数5次以上,C.首次发病年龄小于6个月
613,8,8,1,29. 男孩，1岁半，夏季，头天流清涕，今晨低热，上午体温升高达39.7℃，突发全身强直－阵挛性惊厥，惊厥中面色青紫，意识丧失，持续数分钟自停。再数分钟后患儿完全清醒，下午体温38.5℃，患儿精神良好。病后不吐无泻。体检无病理征。血常规白细胞及分叶球增高，最可能的诊断应是(2.0分),A.化脓性脑膜炎 B.单纯性热性惊厥 C.复杂性热性惊厥 D.癫痫 E.病毒性脑炎,B.单纯性热性惊厥
614,8,8,1,30. 女孩，3岁。自1岁半后每遇发热38℃余即出现左侧半侧性强直样痫性发作，先后已有类似发作3次，每次持续5～10分钟。发作后左侧肢体短暂乏力，约半小时恢复正常。体格检查无异常，患儿最可能的诊断应是(2.0分),A.脑性瘫痪 B.低钙惊厥 C.复杂性热性惊厥 D.单纯性热性惊厥 E.继发性癫痫,C.复杂性热性惊厥
615,8,8,1,31. 股动脉(2.0分),A.是髂内动脉的直接延续 B.在股三角内位于中心 C.向下穿收股环后移行为腘动脉 D.营养臀大肌 E.最大的分支是旋股外侧动脉,B.在股三角内位于中心
616,8,8,1,32. 2岁男孩，发热12小时，体温39℃，在儿科门诊就诊过程中突然发生惊厥，表现为双目凝视，四肢抖动，呼之不应，持续为3-4分钟。体检：体温39℃，面色红润，精神好，咽充血，扁桃体I度肿大，心率120次/分，律齐，心音有力，双肺呼吸音清，腹平软，肝脾未触及。脑膜刺激征阴性。此患儿惊厥最可能的诊断是(2.0分),A.中毒性脑病 B.病毒性脑炎 C.结核性脑膜炎 D.化脓性脑膜炎 E.热性惊厥,E.热性惊厥
617,8,8,1,33. 加剧抽动症各种抽动症状的因素可以有(2.0分),A.疲劳 B.上呼吸道感染 C.紧张 D.进食兴奋性药、食物 E.以上都是,E.以上都是
618,8,8,1,34. 抽动症的治疗(2.0分),A.药物治疗能治愈 B.症状消失即可停药 C.缓解焦虑有利症状控制 D.儿童抽动往往不考虑用药 E.儿童抽动应该首先考虑用药,C.缓解焦虑有利症状控制
619,8,8,1,35. 关于儿童抽动，错误的观点是(2.0分),A.抽动的表现是快速、反复、有目的的 B.抽动的轻重变化可以很大 C.可以有缓解期 D.可以伴有强迫症状 E.可以伴有发声,A.抽动的表现是快速、反复、有目的的
620,8,8,1,36. 已被当地诊所诊断过敏性鼻炎、过敏性结膜炎的13岁男孩，对治疗无反应请求会诊排除抽动症，你可能还想了解的是(2.0分),A.症状的具体描述、持续时间、间隙期、发病时间、有无诱因 B.症状的多变性、可控性、不自主性 C.症状的是否伴有注意力不集中、学习困难、强迫性动作、社交退缩等 D.耳鼻喉科的检查、治疗经过 E.过敏原化验结果,A.症状的具体描述、持续时间、间隙期、发病时间、有无诱因
621,8,8,1,37. 8岁男孩，反复不可控制的耸鼻、张口、跳跃样动作18个月，加重伴咳嗽及喉中嘟囔声2月。可能的诊断是(2.0分),A.慢性运动及发声抽动 B.慢性运动及发声抽动伴呼吸道感染 C.发声与多种运动联合抽动障碍 D.发声与多种运动联合抽动障碍伴呼吸道感染 E.强迫症伴呼吸道感染,C.发声与多种运动联合抽动障碍
622,8,8,1,38. 家长对眨眼、耸鼻为主要临床表现的短暂性抽动障碍患儿应该(2.0分),A.一概不予提醒 B.一发作即提醒 C.有机会就提醒 D.个别悄悄提醒 E.大庭广众提醒,A.一概不予提醒
623,8,8,1,39. 关于儿童学习困难，正确的描述是(2.0分),A.儿童学习困难与智力发育落后有关 B.改善儿童学习困难需要反复刻苦地学习 C.改善儿童学习困难需要积极控制多动 D.改善儿童学习困难需要加强脑营养 E.纠正儿童学习困难需要专项训练,E.纠正儿童学习困难需要专项训练
624,8,8,1,40. 对于有阅读障碍的患儿(2.0分),A.用以写代读来以长补短，提高自尊 B.建议药物治疗 C.与遗传无关，由后天环境造成 D.困难要达到影响学习和生活的程度才诊断 E.反复诵读，强化训练,D.困难要达到影响学习和生活的程度才诊断
625,8,8,1,41. 2年级学生，因多动、学习成绩差来诊。家长表述孩子自幼顽皮，但看电视认真，入学后成绩进行性下降，用多动症药无效。检查结果患儿用手点读认真，但合上书后不能回答所读，IQ108。你的临床印象是(2.0分),A.注意缺陷伴多动障碍 B.紧张焦虑状态 C.学习习惯差 D.学习困难 E.顽皮,D.学习困难
626,8,8,1,42. 关于孤独症的表述(2.0分),A.孤独症在孤独症谱系障碍中是最严重的疾病 B.孤独症患儿语言障碍的特征是一成不变的重复 C.孤独症患儿的社交障碍表现在婴儿期就可出现 D.孤独症的成因之一是家庭破裂或家庭关系紧张所致的亲情缺乏 E.人们对孤独症的系统认识已逾百年,C.孤独症患儿的社交障碍表现在婴儿期就可出现
627,8,8,1,43. 胸长神经支配(2.0分),A.斜方肌 B.背阔肌 C.前锯肌 D.肩胛下肌 E.三角肌,C.前锯肌
628,8,8,1,44. 下列哪群腋淋巴结肿大，可出现锁骨下丰满现象？(2.0分),A.中央淋巴结 B.外侧淋巴结 C.肩胛下淋巴结 D.尖淋巴结 E.胸肌淋巴结,D.尖淋巴结
629,8,8,1,45. 关于腋动脉，何者是错误的？(2.0分),A.以胸小肌为界分为三段 B.其中第三段位置最深 C.胸肩峰动脉发自其第二段 D.旋肱后动脉发自其第三段 E.臂丛的三束在腋动脉的第二段分别居其内、外和后方,B.其中第三段位置最深
630,8,8,1,46. 腋腔的后壁(2.0分),A.由大圆肌和小圆肌构成 B.由背阔肌、大圆肌和小圆肌构成 C.三边孔由肱骨外科颈、肱三头肌长头、小圆肌围成 D.四边孔由肱骨外科颈、肱三头肌长头、小圆肌、肩胛下肌围成 E.穿三边孔的结构有旋肩胛血管,E.穿三边孔的结构有旋肩胛血管
631,8,8,1,47. 与闭孔神经位置关系最密切的肌是(2.0分),A.耻骨肌 B.长收肌 C.大收肌 D.短收肌 E.股薄肌,D.短收肌
632,8,8,1,48. 以下通过收肌管的结构由浅入深的顺序是(2.0分),A.隐神经、股静脉、股动脉 B.股神经、股静脉、股动脉 C.股动脉、股静脉、股神经 D.隐神经、股动脉、股静脉 E.股神经、股动脉、股静脉,D.隐神经、股动脉、股静脉
633,8,8,1,49. 关于股环的描述，错误的是(2.0分),A.是股管的上口 B.当腹压增高时，易经此行成股疝 C.前壁为耻骨梳韧带 D.内侧壁为腔隙韧带 E.外侧壁为纤维隔,C.前壁为耻骨梳韧带
634,8,8,1,50. 关于腋腔的叙述，下列哪一项是错误的是(2.0分),A.为一锥形管道 B.由一顶、一底、三壁围成 C.对腔内的血管神经最有威胁的是锁骨 D.前后壁均有血管神经通道 E.臂丛为腋腔的内容之一,B.由一顶、一底、三壁围成
900,9,8,1,1. 下列哪一点不是小儿单纯型高热惊厥的临床特点(2.0分),A.惊厥多见于6个月至3岁的小儿 B.发作前均有发热，多在发病初期体温骤升时发生 C.惊厥呈全身性，持续时间不超过10分钟 D.多伴有呼吸道、消化道感染，而无中枢神经系统感染 E.发作1周后脑电图异常,E.发作1周后脑电图异常
901,9,8,1,2. 男孩，1岁半，夏季，头天流清涕，今晨低热，上午体温升高达39.7℃，突发全身强直－阵挛性惊厥，惊厥中面色青紫，意识丧失，持续数分钟自停。再数分钟后患儿完全清醒，下午体温38.5℃，患儿精神良好。病后不吐无泻。体检无病理征。血常规白细胞及分叶球增高，最可能的诊断应是(2.0分),A.化脓性脑膜炎 B.单纯性热性惊厥 C.复杂性热性惊厥 D.癫痫 E.病毒性脑炎,B.单纯性热性惊厥
902,9,8,1,3. 男孩，2岁半，自1岁后每遇发热38℃余即出现全身性强直－阵挛样痫性发作，先后已有类似发作3次，每次持续20～30分钟。发作后嗜睡半小时余，清醒后恢复正常活动。体格检查无异常，患儿最可能的诊断应是(2.0分),A.复杂性热性惊厥 B.单纯性热性惊厥 C.原发性癫痫 D.低钙惊厥 E.继发性癫痫,A.复杂性热性惊厥
903,9,8,1,4. 女孩，3岁。自1岁半后每遇发热38℃余即出现左侧半侧性强直样痫性发作，先后已有类似发作3次，每次持续5～10分钟。发作后左侧肢体短暂乏力，约半小时恢复正常。体格检查无异常，患儿最可能的诊断应是  (2.0分),A.脑性瘫痪 B.低钙惊厥 C.复杂性热性惊厥 D.单纯性热性惊厥 E.继发性癫痫,C.复杂性热性惊厥
904,9,8,1,5. 下列哪一点是小儿简单型热性惊厥的临床特点(2.0分),A.惊厥多见于6个月至5岁的小儿 B.发作前均有发热，多在发热初起体温骤升时发作 C.惊厥呈全身性，持续时间不超过10min D.无中枢神经系统感染 E.以上均是,E.以上均是
905,9,8,1,6. 加剧抽动症各种抽动症状的因素可以有(2.0分),A.疲劳 B.上呼吸道感染 C.紧张 D.进食兴奋性药物、食物 E.以上都是,E.以上都是
906,9,8,1,7. 慢性抽动的特点是(2.0分),A.进行性、不自主的舞蹈样运动 B.肌张力低下 C.能受意志控制一段时间 D.病史达2个月以上 E.脑电图有明显异常,C.能受意志控制一段时间
907,9,8,1,8. 关于儿童抽动，错误的观点是(2.0分),A.抽动的表现是快速、反复、有目的的 B.抽动的轻重变化可以很大 C.可以有缓解期 D.可以伴有强迫症状 E.可以伴有发声,A.抽动的表现是快速、反复、有目的的
908,9,8,1,9. 已被当地诊所诊断过敏性鼻炎、过敏性结膜炎的13岁男孩，对治疗无反应请求会诊排除抽动症，你可能还想了解的是(2.0分),A.症状的具体描述、症状持续时间、间隙期、家族史 B.症状是否可变、可控或不自主 C.是否伴有注意力不集中、学习困难、强迫性动作、社交退缩 D.耳鼻喉科的检查、治疗经过 E.过敏原化验结果,A.症状的具体描述、症状持续时间、间隙期、家族史
909,9,8,1,10. 对抽动症治疗无效的措施是(2.0分),A.每天对镜训练 B.面部肌肉按摩 C.手腕皮筋惩罚 D.自我心中控制 E.以上都是,E.以上都是
910,9,8,1,11. 关于儿童学习困难，正确的描述是(2.0分),A.儿童学习困难与智力发育落后有关 B.纠正儿童学习困难需要反复刻苦地学习 C.纠正儿童学习困难需要积极控制多动 D.纠正儿童学习困难需要加强脑营养 E.纠正儿童学习困难需要专项训练,E.纠正儿童学习困难需要专项训练
911,9,8,1,12. 对于有阅读障碍的患儿(2.0分),A.用以写代读来以长补短，提高自尊 B.建议药物治疗 C.与遗传无关，由后天环境造成 D.困难要达到影响学习和生活的程度才诊断 E.反复诵读，强化训练,D.困难要达到影响学习和生活的程度才诊断
912,9,8,1,13. 2年级学生，因多动、学习成绩差来诊。家长表述孩子自幼顽皮，但看电视认真，入学后成绩进行性下降，用中枢兴奋剂无效。检查结果患儿用手点读认真，但合上书后不能回答所读，IQ108。你的临床印象是(2.0分),A.注意缺陷伴多动障碍 B.紧张焦虑状态 C.学习习惯差 D.学习困难 E.顽皮,D.学习困难
913,9,8,1,14. 关于孤独症的表述(2.0分),A.孤独症在孤独症谱系障碍中是最严重的疾病 B.孤独症患儿语言障碍的特征是一成不变的重复 C.孤独症患儿的社交障碍表现在婴儿期就可出现 D.孤独症的成因之一是家庭破裂或家庭关系紧张所致的亲情缺乏 E.人们对孤独症的系统认识已逾百年,C.孤独症患儿的社交障碍表现在婴儿期就可出现
914,9,8,1,15. 目前对孤独症的训练主要是(2.0分),A.刻板动作自我控制训练 B.口腔运动和语言发展训练 C.独立生活能力训练 D.人际关系促进和技巧发展训练 E.感觉统合训练,D.人际关系促进和技巧发展训练
915,9,8,1,16. 以下对于大脑功能的发育不正确的是(2.0分),A.大脑功能的发育存在敏感期和关键期。 B.大脑功能的完善依赖于神经活动对神经环路的精细化调控。 C.人的大脑在出生时因为还不成熟因此不具备执行基本功能的能力。 D.行为的发育和能力的获取具有延迟性。,C.人的大脑在出生时因为还不成熟因此不具备执行基本功能的能力。
916,9,8,1,17. 下面关于关键期正确的一项是(2.0分),A.关键期结束后树突棘不再具有运动性。 B.关键期的结束通常伴随着抑制性突触传递的增强。 C.关键期结束后无法诱导突触可塑性。 D.在关键期之前短期单眼剥夺会造成眼优势柱的变化。,B.关键期的结束通常伴随着抑制性突触传递的增强。
917,9,8,1,18. 初级视皮层存在眼优势柱的位于皮层第几层(2.0分),A.第I层  B.第II/III层  C.第IV层   D.第V层,C.第IV层  
918,9,8,1,19. 一个具有正常听力的儿童如果在关键期生活在没有正常语言的环境里，成年后(2.0分),A.失去基本的语言交流能力。 B.对语言能力没任何影响。 C.  给予语言强化训练后，能部分恢复语言交流能力。,A.失去基本的语言交流能力。
919,9,8,1,20. 神经系统发育过程中，最后出现的结构是： (2.0分),A.神经板   B.神经管  C.神经沟   D.神经褶,B.神经管 
920,9,8,1,21. 下列哪项没有参与神经元的发生(2.0分),A.Neural-epithelia   B.Neuroblast  C.SVZ  D.white matter,D.white matter
921,9,8,1,22. 关于神经元的产生，下列错误的说法是(2.0分),A.神经干细胞的水平分裂（分裂板为水平方向）产生两个相同子代细胞 B.Notch-1和Numb的分布方式对神经干细胞的子代细胞的命运有重要的决定作用 C.不对称细胞分裂可以造成细胞的多样性  D.转录因子的按顺序表达使神经母细胞每次分裂后产生不同的神经元 ,A.神经干细胞的水平分裂（分裂板为水平方向）产生两个相同子代细胞
922,9,8,1,23. 关于神经诱导因子，错误的说法是(2.0分),A.神经诱导因子拮抗表皮诱导因子的作用 B.神经诱导因子直接作用于外胚层细胞，使其转化为神经组织 C.在没有表皮诱导因子存在的条件下，神经诱导因子的存在与否和神经诱导无关  D.神经诱导因子不是唯一的,B.神经诱导因子直接作用于外胚层细胞，使其转化为神经组织
923,9,8,1,"24. 一9月龄男孩因进食差、夜间哭闹前来就诊。系足月儿，出生时体重3.2kg, 下列哪一项提示小儿可能存在体格生长或发育偏异？ (2.0分)",A.体检体重为8.9kg  B.身长为72.0cm C.独坐不稳，躯干前倾不能控制 D.不会用手指认物体 E.不会模仿乱画,C.独坐不稳，躯干前倾不能控制
924,9,8,1,25. 下列小儿运动发育的规律中哪一点是错误的？ (2.0分),A.具有头尾规律，即由头向尾发育 B.从中心向周围发育 C.先有反面的动作发育，再有正面的动作发育 D.由泛化到集中 E.由简单到复杂,C.先有反面的动作发育，再有正面的动作发育
925,9,8,1,26. 小儿精细运动发育里程碑，下列哪项是错误的？(2.0分),"A.3月龄时握持反射消失, 可以有意识的够取物体 B.抓物先用手掌的桡侧，然后用尺侧 C.6-7月龄能玩弄小物体，将物体从一只手转移到另一只手； D.9-10月龄开始用拇指食指捏取小物体  E.15月龄能几页几页翻书",B.抓物先用手掌的桡侧，然后用尺侧
926,9,8,1,27. 一健康女婴前来体检。测量头围42cm，前囟1.5cm×1.2cm，身长65cm，双手支撑三脚架样独坐一会，出牙1颗，最可能的年龄是 (2.0分),A.3~4个月 B.5~6个月 C.7~8个月 D.8~9个月 E.10~12个月,B.5~6个月
927,9,8,1,28. 下列有关气质的描述，正确的是： (2.0分),"A.气质是个性心理特征之一，相对稳定，不受环境因素和种族的影响。 B.与遗传有关,具有稳定性和不可变性 C.主要表现在心理活动的强度、速度、稳定性、灵活性和指向性方面 D.每种气质类型都有各自的优缺点，气质有好坏之分 E.儿童气质对儿童良好个性的形成以及身心健康发展有着重要的作用，易养型的孩子不会出现行为问题",C.主要表现在心理活动的强度、速度、稳定性、灵活性和指向性方面
928,9,8,1,29. 对活动度高、注意容易分散的孩子，下列哪项处理是错的？ (2.0分),A.增加一些丰富的体育活动 B.尽可能限制孩子的活动，以减少孩子的活动度 C.必要时安排一些与年龄匹配的需要安静的活动 D.引导、鼓励孩子集中注意力于需要完成的任务 E.当孩子完成任务时适当表扬,B.尽可能限制孩子的活动，以减少孩子的活动度
929,9,8,1,30. 下列哪一项提示养育环境与气质调适不良或拟合不良（Poorer of fit）? (2.0分),A.父母对孩子的退缩和反应性强的行为非常焦虑、急躁，且教育指导意见不一致 B.养育者虽不喜欢孩子的气质特点，仍有能力去忍耐并引导孩子的行为 C.养育者能根据孩子的气质特点作出反应 D.家庭气氛和谐、轻松，对孩子的过激反应能冷静处理 E.养育者理解孩子的行为发育受什么因素影响（并不是完全由后天习得，也不是故意的）,A.父母对孩子的退缩和反应性强的行为非常焦虑、急躁，且教育指导意见不一致
930,9,8,1,31. 根据大人讲的词汇，指认相应的图片、能以拍手表示"欢迎"，并能有意识的叫"妈妈"，还不会说其他的单词和两个字的词，最可能的发育年龄是： (2.0分),A.5-6个月 B.7-8个月 C.10-12个月 D.18-24个月 E.12-18个月,C.10-12个月
