,grade,module,week,question_stem,choice,answer
907,8,7,8,39. 病人在进行化疗过程中出现右下肢肿胀、疼痛，符合深静脉炎表现，次日突感气急、胸闷和心前区痛，成进行性加重，明显发绀，不能平卧，心率120次／分钟，心界向右下扩大，左下呼吸音低，心电图示：窦性心动过速，电轴明显右偏，不完全性右束支传导阻滞，目前最有可能的并发症是：(2.0分),A.急性左心衰 B. 急性心机梗死 C.肺栓塞 D.窒息 E.肺癌恶化，压迫大气道,C.肺栓塞
908,8,7,8,40. DVT 的典型症状，不包括以下哪项(2.0分),A.肢体疼痛  B.肢体红肿 C.浅静脉扩张 D.间歇性跛行,D.间歇性跛行
909,8,7,8,41. 与速发性哮喘反应最相关的细胞是(2.0分),A.肥大细胞 B.中性粒细胞      C.巨噬细胞  D.嗜酸性粒细胞    E.气道上皮细胞,A.肥大细胞
910,8,7,8,42. 引起哮喘不可逆气道阻塞的原因是：(2.0分),A.支气管平滑肌痉挛     B.炎性细胞浸润      C.气道粘膜水肿         D.气道重构       E.粘液栓形成,D.气道重构      
911,8,7,8,43. 支气管哮喘典型和不典型的临床症状分别是(2.0分),A.反复发作性伴有哮鸣音的呼气性呼吸困难/胸闷或干咳  B.胸闷/发热  C.干咳/反复发作性呼气困难  D.发热、干咳/胸疼、咯血  E.渐进性呼吸困难/胸闷或干咳,A.反复发作性伴有哮鸣音的呼气性呼吸困难/胸闷或干咳 
912,8,7,8,44. 中重度支气管哮喘最基础的治疗药物是： (2.0分),A.茶碱类        B.β受体激动剂    C.抗胆碱能类  D.吸入性糖皮质激素    E.抗过敏类,D.吸入性糖皮质激素   
913,8,7,8,45. 支气管哮喘急性发作伴窦性心动过速，哪项治疗是错误的： (2.0分),A.甲强龙静滴           B.鼻导管吸氧       C.硫酸沙丁胺醇吸入       D.异丙托溴铵吸入        E.普萘洛尔口服,E.普萘洛尔口服
914,8,7,8,46. 哮喘中度发作时动脉血气变化为： (2.0分),A.PaO2正常，PaCO2正常  B.PaO2正常，PaCO2降低  C.PaO2下降，PaCO2降低  D.PaO2正常，PaCO2升高  E.PaO2下降，PaCO2升高,C.PaO2下降，PaCO2降低 
915,8,7,8,47. 有关哮喘的实验室检查哪项可能错误： (2.0分),A.痰液检查可见较多嗜酸粒细胞      B.胸部X线检查双肺透亮度增加   C.发作时血嗜酸粒细胞数可增高                                D.血气分析均有缺氧和PaCO2降低   E.发作时呼吸功能检查有关呼吸流速的全部指标均显著下降,D.血气分析均有缺氧和PaCO2降低  
916,8,7,8,48. 现行支气管舒张试验阳性的标准为： (2.0分),A.FEV1增加≥12%，且FEV1增加绝对值≥200 ml B.FEV1增加≥12%，或者FEV1增加绝对值≥200 ml C.FEV1增加≥20%，且FEV1增加绝对值≥200 ml D.FEV1增加≥20%，或者FEV1增加绝对值≥200 ml,A.FEV1增加≥12%，且FEV1增加绝对值≥200 ml
917,8,7,8,49. 治疗哮喘的药物可以分为控制药物和缓解药物，下列描述正确的是： (2.0分),A.白三烯调节剂属于缓解型药物 B.缓释茶碱属于缓解型药物 C.抗IgE抗体属于控制型药物 D.长效β2受体激动剂一定是缓解型药物,C.抗IgE抗体属于控制型药物
918,8,7,8,50. 哮喘急性发作时首选的治疗药物是： (2.0分),A.静脉糖皮质激素 B.吸入速效β2受体激动剂 C.吸入抗胆碱能药物 D.抗生素,B.吸入速效β2受体激动剂
1242,9,7,8,1. 诊断渗出性胸膜炎下列哪项检查最有价值 (2.0分),A.临床症状和体征 B.胸部X线检查 C.超声波检查 D.胸部CT E.胸腔穿刺液检查,E.胸腔穿刺液检查
1243,9,7,8,2. 关于胸膜渗出液的叙述，下列哪项不正确(2.0分),A.胸液李凡他试验（-） B.细胞数>500×106／L C.蛋白含量≥30g／L，胸液／血清比值＞0.5 D.胸液LDH>200U／L，胸液LDH／血液LDH比值>0.6 E.胸液中葡萄糖含量降低,A.胸液李凡他试验（-）
1244,9,7,8,3. 结核性渗出性胸膜炎与癌性胸膜炎最主要的鉴别点是(2.0分),A.年龄和临床表现 B.草黄色渗出液 C.血性胸腔积液 D.胸部CT检查 E.胸腔积液细胞学和细菌学检查   ,E.胸腔积液细胞学和细菌学检查   
1245,9,7,8,4. 有关糖皮质激素在结核性胸膜炎治疗中的描述，错误的是(2.0分),A.可减轻机体的变态反应 B.可改善结核中毒症状  C.可作为常规治疗 D.可导致结核播散 E.需逐渐减量,C.可作为常规治疗
1246,9,7,8,5. 对人类致病的结核菌主要为： (2.0分),A.人型结核菌 B.牛型结核菌 C.非洲型结核菌 D.鼠型结核菌     E.         ,A.人型结核菌
1247,9,7,8,6. 下列关于结核菌特性中错误的描述是： (2.0分),A.结核菌经品红加热染色后不能被酸性乙醇脱色 B.结核菌培养对营养要求高，但生长较快 C.结核菌细胞壁富含脂质 D.结核菌菌体主要成分是蛋白质,B.结核菌培养对营养要求高，但生长较快
1248,9,7,8,7. 肺结核最主要的传播途径是(2.0分),A.飞沫传播 B.接触传播 C.饮食传播 D.母婴传播,A.飞沫传播
1249,9,7,8,8. 下述人群中最易感染结核菌的是： (2.0分),A.AIDS患者人群 B.COPD患者人群 C.肺癌患者人群 D.支气管扩张患者人群,A.AIDS患者人群
1250,9,7,8,9. 成人肺结核最常见的类型是： (2.0分),A.原发型肺结核 B.继发型肺结核 C.慢性纤维空洞型肺结核 D.血行播散型肺结核,B.继发型肺结核
1251,9,7,8,10. 肺结核最常见的全身毒性症状是： (2.0分),A.乏力 B.体重减轻 C.发热 D.咯血,C.发热
1252,9,7,8,11. 肺结核最快速、简便的确诊方法是： (2.0分),A.结核菌培养 B.痰涂片找抗酸杆菌 C.检测LAM D.PPD试验,B.痰涂片找抗酸杆菌
1253,9,7,8,12. 下述关于结核菌素皮肤试验正确的说法是： (2.0分),A.阳性说明是活动性结核病 B.阴性反应可以排除结核病 C.对于儿童，可用于监测阳转者 D.硬结直径在9－19mm为中度阳性,C.对于儿童，可用于监测阳转者
1254,9,7,8,13. 结核病化疗的原则是： (2.0分),A.早期、联合、规则、适量、全程 B.早期、联合、规则、足量、全程 C.早期、联合、适量、全程 D.早期、联合、规则、全程,A.早期、联合、规则、适量、全程
1255,9,7,8,14. 适用于初治涂阴肺结核的化疗方案是： (2.0分),A.2HRZE（S）/4HR B.2HRZE（S）/4H3R3 C.2HRE/4HR D.2HRZ/4HR,D.2HRZ/4HR
1256,9,7,8,15. 关于BCG接种，正确的说法是： (2.0分),A.BCG接种能预防感染 B.BCG接种能降低儿童发病及其严重性 C.BCG是一种无毒鼠型结核菌活菌疫苗 D.BCG只需在出生时接种一次即可,B.BCG接种能降低儿童发病及其严重性
1257,9,7,8,16. 下列哪项检查对气胸诊断最有价值 (2.0分),A.临床症状和体征 B.胸部X线检查 C.超声波检查 D.磁共振 E.胸腔诊断性穿刺,B.胸部X线检查
1258,9,7,8,17. 以下哪类气胸属于内科急症？ (2.0分),A.闭合性气胸 B.交通性气胸 C.张力性气胸 D.原发性气胸 E.人工气胸,C.张力性气胸
1259,9,7,8,18. 气胸患者行胸腔穿刺首选部位是(2.0分),A.腋中线第5、6肋间 B.肩胛下线第7、8肋间 C.锁骨中线第二肋间 D.肺尖部 E.超声定位下穿刺  ,C.锁骨中线第二肋间
1260,9,7,8,19. 气胸诊断应与那些疾病鉴别？ (2.0分),A.支气管哮喘 B.慢性阻塞性肺并  C.冠心病 D.肺栓塞 E.以上全部,E.以上全部
1261,9,7,8,20. 某年轻患者外伤，就诊时出现四肢发冷、血压下降，胸片提示右侧大量气胸，首先要考虑哪种类型的气胸 (2.0分),A.交通性气胸  B.张力性气胸 C.闭合性气胸  D.复发性气胸 ,B.张力性气胸
1262,9,7,8,21. 有关弥漫性间质性肺炎的概述哪一个是错误的？  (2.0分),A.以肺泡壁及肺泡周围组织及其周围支撑结构病变的一组疾病 B.是非肿瘤性的疾病 C.是感染性疾病 D.病变可以波及支气管和肺实质,C.是感染性疾病
1263,9,7,8,22. 有关特发性肺间质纤维化IPF的临床表现哪一个是错误的？    (2.0分),A.进行性加重的呼吸困难 B.刺激性咳嗽， C.大量脓痰 D.查体可听到Velcro音,C.大量脓痰
1264,9,7,8,23. 下列哪个不是弥漫性间质性肺炎的特点(2.0分),A.影像学早期表现为磨玻璃影，后出现结节样或网状阴影，晚期出现蜂窝样改变 B.肺功能提示限制性通气功能障碍，残气量下降，CO弥散量下降 C.血气分析提示：pH：7.40，PaO2：58mmHg，PaCO2：68mmHg D.支气管肺泡灌洗液：中性粒细胞比例增高,C.血气分析提示：pH：7.40，PaO2：58mmHg，PaCO2：68mmHg
1265,9,7,8,24. IPF影像学检查一般不会出现以下哪种表现？(2.0分),A.毛玻璃影 B.细小网格状影 C.牵引性支气管扩展 D.肺大疱,D.肺大疱
1266,9,7,8,25. 有关结节病的描述哪个是错误的？  (2.0分),A.结节病是一种原因不明的以非干酪性肉芽肿疾病 B.可以出现肺外结节病表现 C.可以无症状，也可以出现严重的呼吸困难 D.抗生素治疗无效，糖皮质激素治疗有效，症状好转即可停药，以避免激素不良反应。,D.抗生素治疗无效，糖皮质激素治疗有效，症状好转即可停药，以避免激素不良反应。
1267,9,7,8,26. 有关结节病活动期的辅助检查哪个不正确？(2.0分),A.ESR ：80 B.WBC：12 000 C.SACE：90 D.Hb：9.0g/L,B.WBC：12 000
1268,9,7,8,27. 下列哪个病人需要糖皮质激素治疗？ (2.0分),A.体检发现，无咳嗽咳痰症状，胸部CT显示双侧肺门淋巴结肿大，余肺野清晰 B.少量咳嗽，活动时感轻度胸闷，胸部CT显示双侧肺门淋巴结肿大，余肺野清晰 C.咳嗽，活动时感胸闷半年，胸部CT显示两肺散在斑片状阴影 D.明显胸闷气促进行性加重1年，胸部CT显示两肺广泛蜂窝样病变,C.咳嗽，活动时感胸闷半年，胸部CT显示两肺散在斑片状阴影
1269,9,7,8,28. 外源性过敏性肺泡炎，下列哪个不对？  (2.0分),A.吸入外界有机粉尘所引起 B.病理特征为肺泡炎 C.反复吸入不会引起慢性间质性肺炎，一般不影响肺功能 D.临床表现为吸入有机粉尘后出现发热、咳嗽、呼吸困难,C.反复吸入不会引起慢性间质性肺炎，一般不影响肺功能
1270,9,7,8,29. 前上纵隔肿瘤，最常见的是(2.0分),A.胸骨后甲状腺肿 B.畸胎瘤 C.淋巴类肿瘤 D.皮样囊肿 E.心包囊肿,A.胸骨后甲状腺肿
1271,9,7,8,30. 关于纵隔肿瘤症状，下述哪项是错误的(2.0分),A.其症状的程度及发生时间与肿瘤的部位，生长速度相关 B.大部分患者在体检时偶然发现 C.每一类肿瘤都有相应的症状 D.一部分患者有胸闷，胸痛症状 E.一部分患者有压迫相应器官的症状,C.每一类肿瘤都有相应的症状
1272,9,7,8,31. 关于胸腺瘤，哪项是错误的(2.0分),A.多位于前上纵隔 B.分为上皮细胞型，淋巴细胞型，混合型 C.潜在恶性 D.约15%合并重症肌无力 E.重症肌无力都合并有胸腺瘤,E.重症肌无力都合并有胸腺瘤
1273,9,7,8,32. 女性，20岁。发热，咳嗽，咳脓痰及痰中带豆腐渣样物1天。胸片显示心包底左前侧直径长7cm肿块，密度不均，内有钙化。最可能的诊断是(2.0分),A.肺脓肿 B.畸胎瘤 C.淋巴源性肿瘤 D.胸腺瘤并感染 E.神经源性肿瘤,B.畸胎瘤
1274,9,7,8,33. 男性，18岁。入学查体胸透，发现左侧胸腔第6胸椎旁有直径6cm圆形肿大影。最可能的诊断是(2.0分),A.畸胎瘤 B.胸腺瘤 C.中央型肺癌 D.神经源性肿瘤 E.淋巴源性肿瘤,D.神经源性肿瘤
1275,9,7,8,34. 下列原发性纵隔内肿瘤以哪种相对最常见(2.0分),A.胸腺瘤  B.畸胎类肿瘤 C.恶性淋巴瘤  D.胸内甲状腺肿 E.神经源肿瘤,E.神经源肿瘤
1276,9,7,8,35. 纵隔内神经源性肿瘤最好发生的部位是(2.0分),A.前纵隔上部  B.后纵隔脊柱旁 C.前纵隔下部  D.中纵隔肺门区 E.后纵隔与中纵隔交界区,B.后纵隔脊柱旁
1277,9,7,8,36. 下列哪项不支持纵隔内肿瘤的诊断(2.0分),A.肿块较大压迫气管和食管  B.肿块上下最大径位于纵隔内 C.透视下可见肿块随呼吸变形  D.肿块外缘与纵隔相交成钝角 E.透视下可见肿块随呼吸而上下移动,E.透视下可见肿块随呼吸而上下移动
1278,9,7,8,37. 静脉血栓形成的基本原因，以下哪项不是 (2.0分),A.血液高凝状态 B.血管壁损伤 C.红细胞增多 D.血流停滞,C.红细胞增多
1279,9,7,8,38. PTE 的临床表现，以下哪项最常见 (2.0分),A.呼吸困难及气促  B.胸痛 C.晕厥  D.咯血,A.呼吸困难及气促 
1280,9,7,8,39. 病人在进行化疗过程中出现右下肢肿胀、疼痛，符合深静脉炎表现，次日突感气急、胸闷和心前区痛，成进行性加重，明显发绀，不能平卧，心率120次／分钟，心界向右下扩大，左下呼吸音低，心电图示：窦性心动过速，电轴明显右偏，不完全性右束支传导阻滞，目前最有可能的并发症是：(2.0分),A.急性左心衰 B. 急性心机梗死 C. 肺栓塞 D.窒息 E. 肺癌恶化，压迫大气道,C. 肺栓塞
1281,9,7,8,40. DVT 的典型症状，不包括以下哪项 (2.0分),A.肢体疼痛  B.肢体红肿 C.浅静脉扩张 D.间歇性跛行,D.间歇性跛行
1282,9,7,8,41. 与速发性哮喘反应最相关的细胞是： (2.0分),A.肥大细胞 B.中性粒细胞      C.巨噬细胞  D.嗜酸性粒细胞    E.气道上皮细胞,A.肥大细胞
1283,9,7,8,42. 引起哮喘不可逆气道阻塞的原因是： (2.0分),A.支气管平滑肌痉挛     B.炎性细胞浸润      C.气道粘膜水肿         D.气道重构       E.粘液栓形成,D.气道重构      
1284,9,7,8,43. 支气管哮喘典型和不典型的临床症状分别是： (2.0分),A.反复发作性伴有哮鸣音的呼气性呼吸困难/胸闷或干咳  B.胸闷/发热  C.干咳/反复发作性呼气困难  D.发热、干咳/胸疼、咯血  E.渐进性呼吸困难/胸闷或干咳,A.反复发作性伴有哮鸣音的呼气性呼吸困难/胸闷或干咳 
1285,9,7,8,44. 中重度支气管哮喘最基础的治疗药物是： (2.0分),A.茶碱类        B.β受体激动剂    C.抗胆碱能类  D.吸入性糖皮质激素    E.抗过敏类,D.吸入性糖皮质激素   
1286,9,7,8,45. 支气管哮喘急性发作伴窦性心动过速，哪项治疗是错误的 (2.0分),A.甲强龙静滴           B.鼻导管吸氧       C.硫酸沙丁胺醇吸入       D.异丙托溴铵吸入        E.普萘洛尔口服,E.普萘洛尔口服
1287,9,7,8,46. 哮喘中度发作时动脉血气变化为： (2.0分),A.PaO2正常，PaCO2正常  B.PaO2正常，PaCO2降低  C.PaO2下降，PaCO2降低  D.PaO2正常，PaCO2升高  E.PaO2下降，PaCO2升高,C.PaO2下降，PaCO2降低 
1288,9,7,8,47. 有关哮喘的实验室检查哪项可能错误： (2.0分),A.痰液检查可见较多嗜酸粒细胞      B.胸部X线检查双肺透亮度增加   C.发作时血嗜酸粒细胞数可增高                                D.血气分析均有缺氧和PaCO2降低   E.发作时呼吸功能检查有关呼吸流速的全部指标均显著下降,D.血气分析均有缺氧和PaCO2降低  
1289,9,7,8,48. 现行支气管舒张试验阳性的标准为： (2.0分),A.FEV1增加≥12%，且FEV1增加绝对值≥200 ml B.FEV1增加≥12%，或者FEV1增加绝对值≥200 ml C.FEV1增加≥20%，且FEV1增加绝对值≥200 ml D.FEV1增加≥20%，或者FEV1增加绝对值≥200 ml,A.FEV1增加≥12%，且FEV1增加绝对值≥200 ml
1290,9,7,8,49. 治疗哮喘的药物可以分为控制药物和缓解药物，下列描述正确的是： (2.0分),A.白三烯调节剂属于缓解型药物 B.缓释茶碱属于缓解型药物 C.抗IgE抗体属于控制型药物 D.长效β2受体激动剂一定是缓解型药物,C.抗IgE抗体属于控制型药物
1291,9,7,8,50. 哮喘急性发作时首选的治疗药物是： (2.0分),A.静脉糖皮质激素 B.吸入速效β2受体激动剂 C.吸入抗胆碱能药物 D.抗生素,B.吸入速效β2受体激动剂
1594,10,7,8,1. 支气管扩张典型的临床表现为(2.5分),A.慢性咳嗽，咳痰，呼吸困难； B.慢性咳嗽，咯血，呼吸困难； C.慢性咳痰，喀血，呼吸困难； D.慢性咳嗽，咳痰，咯血。,D.慢性咳嗽，咳痰，咯血。
1595,10,7,8,2. 结核性支扩多见于(2.5分),A.下叶基底段支气管及其分支； B.中叶支气管及其分支； C.上叶尖后段支气管及其分支； D.舌叶支气管及其分支。,C.上叶尖后段支气管及其分支；
1596,10,7,8,3. Kartagener综合征是指(2.5分),A.支气管扩张、鼻炎及内脏转位； B.支气管扩张、鼻窦炎及内脏转位； C.支气管扩张、鼻窦炎及肾小球肾炎； D.支气管扩张、鼻炎及肾小球肾炎。,B.支气管扩张、鼻窦炎及内脏转位；
1597,10,7,8,4. 用痰量来区分支气管扩张患者的咳痰情况，重度咳痰是指(2.5分),A.痰量﹥100ml/d； B.痰量﹥150ml/d； C.痰量﹥200ml/d； D.痰量﹥250ml/d。,B.痰量﹥150ml/d；
1598,10,7,8,"5. 睡眠呼吸暂停综合征是指睡眠呼吸暂停+低通气指数（apnea-hypopnea index,AHI）(2.5分)",A.≧5次/小时； B.≧10次/小时； C.≧3次/小时； D.≧8次/小时。,A.≧5次/小时；
1599,10,7,8,6. 临床上最常见的睡眠呼吸暂停综合征的类型是(2.5分),A.阻塞型； B.中枢型； C.混合型； D.低通气。,A.阻塞型；
1600,10,7,8,7. 睡眠呼吸暂停是指睡眠过程中口和鼻气流均停止(2.5分),A.5秒以上； B.10秒以上； C.15秒以上； D.20秒以上。,B.10秒以上；
1601,10,7,8,8. 在阻塞型睡眠呼吸暂停低通气综合征的病情分度标准中，重度缺氧是指夜间最低SaO2(%)(2.5分),A.﹤90; B.﹤85; C.﹤80; D.﹤75.,C.﹤80;
1602,10,7,8,9. 下列肺癌的描述中，哪项是正确的？(2.5分),A.腺癌的发生率近年有下降趋势 B.小细胞癌多呈弥漫型 C.鳞状细胞癌多有吸烟史 D.周围型多为鳞癌 E.细支气管肺泡癌多为中央型,C.鳞状细胞癌多有吸烟史
1603,10,7,8,10. 肺癌组织学类型中多见于女性的是(2.5分),A.鳞状细胞癌     B.腺癌         C.小细胞癌 D.大细胞癌       E.燕麦细胞癌   ,B.腺癌        
1604,10,7,8,11. 肺癌的转移方式中，下列何者正确? (2.5分),A.鳞癌发生血行转移出现早 B.肺泡细胞癌，早期血行淋巴转移 C.腺癌早期发生淋巴转移，血行转移较晚 D.低分化癌早期出现血行，淋巴转移 E.淋巴转移只发生肺癌同侧,D.低分化癌早期出现血行，淋巴转移
1605,10,7,8,12. 患者女，56岁，无吸烟40年，体检拍胸片发现右上肺于第3前肋间近外侧胸壁处有直径2.5 cm结节影，边缘不清。3次痰液检查均未发现癌细胞和抗酸杆菌。为明确诊断，最好行下列哪种检查?(2.5分),A.重复痰液细胞学检查     B.胸部CT     C.MRI D.纤维支气管镜下穿刺活检  E.经胸壁穿刺活检    ,E.经胸壁穿刺活检    
1606,10,7,8,13. 男性，49岁。刺激性咳嗽5个月，视物不清10天。胸片示左肺上叶尖段边缘直径8cm不规则块状阴影。此病变造成的颈交感神经综合征不包括(2.5分),A.面部无汗 B.瞳孔缩小 C.眼球内陷 D.声音嘶哑 E.上眼睑下垂,D.声音嘶哑
1607,10,7,8,14. 女性，20岁。发热，咳嗽，咳脓痰及痰中带豆腐渣样物1天。胸片显示心包底左前侧直径长7cm肿块，密度不均，内有钙化。最可能的诊断是(2.5分),A.肺脓肿 B.畸胎瘤 C.淋巴源性肿瘤 D.胸腺瘤并感染 E.神经源性肿瘤,B.畸胎瘤
1608,10,7,8,15. 瘤体内含有骨骼及毛发的肿瘤，是(2.5分),A.胸腺瘤 B.畸胎瘤 C.心包囊肿 D.神经源性肿瘤 E.淋巴源性肿瘤,B.畸胎瘤
1609,10,7,8,16. 胸腺瘤好发部位是(2.5分),A.前上纵隔 B.前下纵隔 C.后上纵隔 D.后下纵隔 E.中纵隔(内脏器官纵隔),A.前上纵隔
1610,10,7,8,17. 下列哪项不是比较常见的纵隔肿瘤(2.5分),A.胸腺瘤  B.食管肿瘤 C.神经源性肿瘤  D.畸胎瘤  E.淋巴瘤,B.食管肿瘤
1611,10,7,8,18. 气胸对循环系统的影响，错误的是(2.5分),A.心肌收缩力降低 B.回心血量减少 C.心排量降低 D.血压增高 E.严重者可出现休克,D.血压增高
1612,10,7,8,19. 决定气胸患者症状严重程度的主要因素不包括(2.5分),A.基础肺疾病及功能状态 B.诱发的原因 C.胸膜腔内积气量 D.气胸发生的速度 E.合并皮下气肿,E.合并皮下气肿
1613,10,7,8,20. 患者女，63岁，反复咳嗽、咳痰20多年，劳力性气促10年，症状加重3 d而入院治疗。入院查体：体温：36.8℃，脉搏：116次/min，呼吸:32次/min。意识模糊，唇舌发绀，气管居中，呼吸费力，桶状胸、呼吸动度减弱、语颤减弱、双肺叩诊过清音、呼吸音减弱，双下肺闻少量湿啰音，未闻及干啰音。心率：126次/min，律整，P 2亢进，无杂音。 如果经过常规的氧疗、雾化吸入支气管舒张剂、抗感染和糖皮质激素等治疗后，气促进一步恶化。考虑机械通气治疗前，特别需要鉴别： (2.5分),A.心功能不全 B.肺结核 C.肺脓肿 D.肺动脉栓塞症 E.自发性气胸,E.自发性气胸
1614,10,7,8,21. 开放性气胸是指(2.5分),A.胸壁上有未清创缝合的伤口 B.胸膜腔持续与外界相通。 C.胸膜腔暂时与外界相通 D.胸部损伤后胸膜腔内气体存留 E.肺组织和胸壁同时损伤  ,B.胸膜腔持续与外界相通。
1615,10,7,8,"22. 患者男性，35岁，被汽车撞伤有胸部已24小时，颜面口唇苍白，皮肤湿冷，心率120次/分，血压90/70mmHg,呼吸困难逐渐加重，气管向左侧移位，右侧叩诊呈高度鼓音，右侧胸穿未抽出血液，X线检查示右胸透亮度增高，未见液平面。最可能的诊断是(2.5分)",A.创伤性窒息 B.张力性气胸   C.凝固性血胸 D.肺内出血 E.支气管断裂,B.张力性气胸  
1616,10,7,8,23. 胸部损伤后的血胸是不凝固的，其不凝固的原因是(2.5分),A.弥漫性血管内凝血 B.肺、心和膈肌活动的去纤维蛋白作用    C.凝血酶原减少 D.血小板减少 ,B.肺、心和膈肌活动的去纤维蛋白作用   
1617,10,7,8,24. 下列哪些检查对诊断肋骨骨折最有意义(2.5分),A.受伤史 B.X线检查 C.血气分析 D.局部压痛 E.合并皮下气肿,B.X线检查
1618,10,7,8,25. 多根多处肋骨骨折导致呼吸衰竭的主要原因是 (2.5分),A.剧痛不敢呼吸 B.反常吸呼运动 C.肺不张 D.纵隔摆动,B.反常吸呼运动
1619,10,7,8,26. 下列哪个不是弥漫性间质性肺炎的特点(2.5分),A.影像学早期表现为磨玻璃影，后出现结节样或网状阴影，晚期出现蜂窝样改变 B.肺功能提示限制性通气功能障碍，残气量下降，CO弥散量下降 C.血气分析提示：pH：7.40，PaO2：58mmHg，PaCO2：68mmHg D.支气管肺泡灌洗液：中性粒细胞比例增高,C.血气分析提示：pH：7.40，PaO2：58mmHg，PaCO2：68mmHg
1620,10,7,8,27. IPF影像学检查一般不会出现以下哪种表现？(2.5分),A.毛玻璃影 B.细小网格状影 C.牵引性支气管扩展 D.肺大疱,D.肺大疱
1621,10,7,8,28. 下列哪个病人需要糖皮质激素治疗？(2.5分),A.体检发现，无咳嗽咳痰症状，胸部CT显示双侧肺门淋巴结肿大，余肺野清晰 B.少量咳嗽，活动时感轻度胸闷，胸部CT显示双侧肺门淋巴结肿大，余肺野清晰 C.咳嗽，活动时感胸闷半年，胸部CT显示两肺散在斑片状阴影 D.明显胸闷气促进行性加重1年，胸部CT显示两肺广泛蜂窝样病变,C.咳嗽，活动时感胸闷半年，胸部CT显示两肺散在斑片状阴影
1622,10,7,8,29. 男性，60岁。因咳嗽、活动后气急发现右侧胸腔积液，胸液常规检查为渗出液，经抗结核药物化疗2个月，胸液仍在增多。为明确诊断，首选措施是(2.5分),A.继续应用抗结核药物作诊断性治疗 B.胸腔积液的酶和免疫学检查； C.胸腔积液的结核菌培养； D.胸腔积液的脱落细胞检查和胸膜活检；  E.胸部CT检查。,D.胸腔积液的脱落细胞检查和胸膜活检； 
1623,10,7,8,30. 下列关于胸腔积液的病因及发病机制中，错误的是哪项？ (2.5分),A.胸膜毛细血管内静水压升高：充血性心衰、缩窄性心包炎 B.胸膜通透性增加见于胸膜炎症、风湿性疾病等，产生渗出液 C.胸膜内毛细血管胶体渗透压减低见于肝硬化等，产生漏出液 D.壁层胸膜淋巴管回流障碍，常见于癌症，产生漏出液； E.主动脉瘤破裂、食管破裂、胸导管破裂产生血胸、脓胸、乳糜胸等。,D.壁层胸膜淋巴管回流障碍，常见于癌症，产生漏出液；
1624,10,7,8,31. Laboratory evaluation of patients with a pleural effusion is directed at first determining if the effusion is an exudate or a transudate. Which criteria is not correct for exudate pleural fluid(2.5分),"A.pleural fluid protein-to-serum protein ratio greater than 0.8, B.pleural fluid LDH-to-serum LDH ratio greater than 0.6, C.pleural fluid LDH more than two-thirds the normal upper limit for serum.  D.Specific gravity greater than 1.018 E.Cell count greater than 500×10 6 / L","A.pleural fluid protein-to-serum protein ratio greater than 0.8,"
1625,10,7,8,32. 病人在进行化疗过程中出现右下肢肿胀、疼痛，符合深静脉炎表现，次日突感气急、胸闷和心前区痛，成进行性加重，明显发绀，不能平卧，心率120次／分钟，心界向右下扩大，左下呼吸音低，心电图示：窦性心动过速，电轴明显右偏，不完全性右束支传导阻滞，目前最有可能的并发症是(2.5分),A.急性左心衰 B.急性心机梗死 C.肺栓塞 D.窒息 E.肺癌恶化，压迫大气道,C.肺栓塞
1626,10,7,8,33. PTE 最典型的血气表现(2.5分),A.低碳酸血症 B.呼吸性碱中毒 C.低氧血症低碳酸血症 D. 酸中毒,C.低氧血症低碳酸血症
1627,10,7,8,34. 目前PTE 可供的检查中首先的是(2.5分),A.CTPA B.心超 C.静脉彩超 D.肺通气灌注扫描,A.CTPA
1628,10,7,8,35. 男性，37岁。右上叶肺癌切除术后24小时，肺癌的非转移性全身症状即逐渐消失。此类症状不包括(2.5分),A.骨关节痛 B.重症肌无力 C.男性乳腺增大 D.Cushing综合征 E.颈交感神经综合征,E.颈交感神经综合征
1629,10,7,8,36. 男，55岁，长期吸烟；近两个月来咳嗽加重及咯血丝痰，查体右上肺局限性哮鸣音，余未见异常。该患者哪种可能性大?(2.5分),A.支气管哮喘 B.支气管扩张症 C.右上肺癌 D.急性左心衰 E.慢性支气管炎,C.右上肺癌
1630,10,7,8,37. 下列纵隔肿瘤，一经诊断，无手术指征的是(2.5分),A.胸腺瘤 B.畸胎瘤 C.神经鞘瘤 D.淋巴瘤 E.支气管囊肿,D.淋巴瘤
1631,10,7,8,38. 以下均为重症肌无力可能的临床表现，除了(2.5分),A.四肢无力 B.眼睑下垂 C.呼吸无力 D.吞咽困难 E.瞳孔缩小,E.瞳孔缩小
1632,10,7,8,39. 男性，60岁。40年前患过肺结核外，平素健康。有吸烟史20年，每天20支，近3个月来有刺激性咳嗽，痰中偶有血丝，有时发热。X线示:右肺上叶前段有2cm×2.5cm的块状阴影，边缘不整呈分叶状，痰查脱落细胞3次均阴性，诊断首先考虑(2.5分),A.肺结核 B.肺脓肿 C.肺囊肿 D.肺癌 E.肺良性肿瘤,D.肺癌
1633,10,7,8,40. 气胸对呼吸系统的影响包括(2.5分),A.降低肺容积、肺活量、最大通气量等 B.降低胸廓容量 C.使吸气肌肉的初长缩短，可产生的最大吸气压力减小 D.导致肺通气血流比例的异常 E.降低呼吸中枢驱动,A.降低肺容积、肺活量、最大通气量等 D.导致肺通气血流比例的异常
