,grade,module,week,question_stem,choice,answer
967,9,7,2,9. Trendelenburg test检查的目的是：(3.0分),A.检查隐股静脉瓣膜功能  B.检查深静脉瓣膜功能 C.检查小隐静脉瓣膜功能 D.检查浅静脉通畅 E.检查深静脉通畅 ,A.检查隐股静脉瓣膜功能 
968,9,7,2,10. 引起下肢静脉曲张最主要的原因是：(3.0分),A.身体过度肥胖 B.下肢静脉血液滞缓 C.下肢静脉内压力增高    D.下肢静脉炎反复发作   E.下肢活动减少 ,C.下肢静脉内压力增高   
969,9,7,2,11. 区别下肢原发性与继发性深静脉瓣膜功能不全下列哪项无明显意义：(3.0分),A.下肢深静脉血栓病史 B.下肢多普勒超声检测  C.血液D二聚体是否升高  D.是否出现下肢肿胀 E.下肢深静脉造影,C.血液D二聚体是否升高 
970,9,7,2,12. 女性，26岁，产后卧床休息，第2天出现右下肢肿胀，第3天突然出现胸痛，气急，呼吸困难，为了明确诊断应该首先选择下列哪项检查：(4.0分),A.床边心电图检查   B.动脉血气分析 C.心脏超声检查 D.胸部高分辨CT检查 E.肺动脉CT检查 ,E.肺动脉CT检查 
971,9,7,2,13. 下列哪项是不正确的：(3.0分),A.诊断急性深静脉血栓形成应首选深静脉造影    B.多普勒超声检测返流大于1秒提示深静脉瓣膜功能不全 C.急性深静脉血栓形成时D二聚体浓度应升高 D.原发性深静脉瓣膜功能不全应行瓣膜成形手术 E.鼓励足下肢活动有助于预防深静脉血栓形成  ,A.诊断急性深静脉血栓形成应首选深静脉造影   
972,9,7,2,14. 下肢动脉闭塞性疾病，最常见的病因是：(3.0分),A.动脉硬化 B.大动脉炎 C.肌纤维发育不良 D.血栓闭塞性脉管炎 ,A.动脉硬化
973,9,7,2,15. 30岁男性病人，长期吸烟，右下肢反复发作静脉炎并有间歇性跛行，其可能的判断是(3.0分),A.动脉栓塞 B.血栓闭塞性脉管炎 C.动脉硬化性闭塞症 D.大动脉炎,B.血栓闭塞性脉管炎
974,9,7,2,16. Buerger试验是：(3.0分),"A.患者平卧位，下肢抬高45度持续3分钟，足部苍白，麻木疼痛为阳性 B.患者平卧位，下肢抬高45度持续5分钟，足部苍白，麻木疼痛为阳性 C.患者坐位，下肢下垂3分钟，足部苍白，麻木疼痛为阳性 D.患者坐位，下肢下垂5分钟，足部苍白,足背动脉波动消失为阳性",A.患者平卧位，下肢抬高45度持续3分钟，足部苍白，麻木疼痛为阳性
975,9,7,2,17. ABI是指(3.0分),A.踝动脉收缩压/肱动脉收缩压 B.上肢动脉收缩压/下肢动脉收缩压 C.踝动脉舒张压/肱动脉舒张压 D.上肢动脉舒张压/下肢动脉舒张压,A.踝动脉收缩压/肱动脉收缩压
976,9,7,2,18. 下列哪一项不属于介入治疗范畴(3.0分),A.导管溶栓术 B.经皮球囊导管动脉成形术 C.Fogarty导管取栓术 D.血管内支架置入术,C.Fogarty导管取栓术
977,9,7,2,19. 下肢动脉硬化性闭塞症首选的检查方法是：(3.0分),A.血管彩超   B.DSA  C. CTA D.ABI,C. CTA
978,9,7,2,20. 下列哪一项一般不会引起急性肢体动脉栓塞(3.0分),A.急性下肢深静脉血栓形成 B.冠心病伴房颤 C.腹主动脉瘤伴有附壁血栓 D.细菌性心内膜炎,A.急性下肢深静脉血栓形成
979,9,7,2,21. Captopril 的抗高血压作用机制是 (3.0分),A.抑制肾素活性 B.抑制血管紧张素I转化酶Ⅰ的活性 C.抑制β-羟化酶的活性 D.抑制血管紧张素I的生成  E.阻断血管紧张素Ⅱ受体,B.抑制血管紧张素I转化酶Ⅰ的活性
980,9,7,2,22. 对高肾素型高血压病疗效较好的是  (3.0分),A.Captopril B.Reserpine（利舍平） C.Hydralazine（肼屈嗪） D.Nitrendipine（尼群地平） E.Diazoxide（二氮嗪）,A.Captopril
981,9,7,2,23. Losartan的主要作用是 (3.0分),A.抑制ACE B.阻断AT1受体 C.兴奋AT1受体 D.阻断β受体 E.阻断钙离子通道,B.阻断AT1受体
982,9,7,2,24. 长期应用利尿药引起的降血压作用机制是由于 (3.0分),A.钙离子拮抗作用 B.细胞外液和血容量减少 C.动脉壁细胞Na+减少，进而引起细胞内Ca2+减少 D.抑制血管紧张素 I转化酶活性 E.抑制肾素分泌,C.动脉壁细胞Na+减少，进而引起细胞内Ca2+减少
983,9,7,2,25. 下列哪一种高血压病人初始治疗最适合使用hydrochlorothiazide？ (3.0分),A.痛风病人 B.高脂血症病人 C.心率较快的青年高血压病人 D.老年病人 E.肾脏功损坏的病人,D.老年病人
984,9,7,2,26. 高血压并伴有快速心律失常者，最好选用 (3.0分),A.Nifedipine B.Verapamil C.Diltiazem D.Nimodipine（尼莫地平） E.Nicardipine（尼卡地平）,B.Verapamil
985,9,7,2,27. Prazosin的特点之一是 (3.0分),A.阻断去甲肾上腺素能神经突触前α2受体，减少去甲肾上腺素释放 B.降压时明显增快心率 C.首次给药后部分病人可出现体位性低血压（首剂效应） D.可明显减少血中的高密度脂蛋白（HDL） E.口服后生物利用度很低，应当注射给药,C.首次给药后部分病人可出现体位性低血压（首剂效应）
986,9,7,2,28. 具有中枢性降压作用的药物是 (3.0分),A.Clonidine B.Mecamylamine（美卡拉明） C.Reserpine（利舍平） D.Captopril E.Hydrochlorothiazide  ,A.Clonidine
987,9,7,2,29. The most frequently affected valve in rheumatic endocarditis is: (3.0分),A.mitral and aortic valves together B.mitral valve alone C.aortic valve alone D.tricuspid valve E.pulmonic valve alone,B.mitral valve alone
988,9,7,2,30. 双侧肾脏体积缩小，表面细颗粒状，见于：(3.0分),A.高血压病第三期 B.肾动脉粥样硬化 C.多发性肾梗死  D.慢性肾盂肾炎 E.肾结核,A.高血压病第三期
989,9,7,2,31. 急性感染性心内膜炎赘生物中不包括：(3.0分),A.细菌 B.大量中性粒细胞 C.纤维素和血小板 D.大量肉芽组织 E.坏死组织,D.大量肉芽组织
990,9,7,2,32. Foamy cells in atherosclerosis are derived from: (3.0分),A.endothelial cells B. lipid cells C.smooth muscle cells D.neutrophil E.fibroblasts,C.smooth muscle cells
991,9,7,2,33. 风湿性病变的最特征性病变是(3.0分),A.纤维素样坏死 B.粘液样变   C.心瓣膜赘生物  D.Aschoff小体 E.炎细胞浸润,D.Aschoff小体
1332,10,7,2,1. 下列动脉粥样硬化常见病因中不包括(3.0分),A.高脂血症 B.高血压 C.高胆固醇血症 D.吸烟 E.高密度脂蛋白增高,E.高密度脂蛋白增高
1333,10,7,2,2. 原发性高血压肾脏病变特点是(3.0分),A.部分肾小球肥大，所属肾小管扩张  B.部分肾小球纤维化，所属肾小管萎缩 C.入球细动脉玻璃样变性     D.间质结缔组织增生，淋巴细胞浸润 E.肾小球囊内形成大量新月体,C.入球细动脉玻璃样变性    
1334,10,7,2,3. 良性高血压的主要病变特点是(3.0分),A.脑细动脉纤维蛋白样坏死     B.颗粒性固缩肾     C.全身细小动脉玻璃样变性 D.左心室肥大     E.重要器官肌型动脉中膜及内膜增厚,C.全身细小动脉玻璃样变性
1335,10,7,2,4. 恶性高血压患者发生尿毒症的主要原因是(3.0分),A.肾小球纤维化     B.肾间质出血 C.肾小动脉增生性动脉内膜炎    D.肾细动脉纤维蛋白样坏死 E.肾小管坏死,D.肾细动脉纤维蛋白样坏死
1336,10,7,2,5. 高血压脑出血最常见的部位是(4.0分),A.大脑     B.小脑     C.丘脑     D.桥脑     E.基底节,E.基底节
1337,10,7,2,6. 下列哪两种降压药物的联合不被推荐？ (3.0分),A.ARB+噻嗪类利尿剂 B.β受体阻滞剂+钙拮抗剂 C.钙拮抗剂+ACEI D.ARB+ACEI E.β受体阻滞剂+噻嗪类利尿剂,D.ARB+ACEI
1338,10,7,2,7. 在考虑高血压患者心血管危险分层时，下列哪种情况属于靶器官损害？ (3.0分),A.糖尿病 B.高脂血症 C.微量白蛋白尿 D.腹型肥胖 E.抽烟,C.微量白蛋白尿
1339,10,7,2,8. 如果此患者有支气管哮喘病史，下列哪种降压药物不宜使用？ (3.0分),A.ARB B.β受体阻滞剂 C.噻嗪类利尿剂 D.钙拮抗剂 E.ACEI,B.β受体阻滞剂
1340,10,7,2,9. Trendelenburg test检查的目的是(3.0分),A.检查隐股静脉瓣膜功能 B.检查深静脉瓣膜功能 C.检查小隐静脉瓣膜功能 D.检查浅静脉通畅 E.检查深静脉通畅 ,A.检查隐股静脉瓣膜功能
1341,10,7,2,10. 引起下肢静脉曲张最主要的原因是：(3.0分),A.身体过度肥胖  B.下肢静脉血液滞缓 C.下肢静脉内压力增高    D.下肢静脉炎反复发作 E.下肢活动减少 ,C.下肢静脉内压力增高   
1342,10,7,2,11. 区别下肢原发性与继发性深静脉瓣膜功能不全下列哪项无明显意义：(3.0分),A.下肢深静脉血栓病史 B.下肢多普勒超声检测 C.血液D二聚体是否升高  D.是否出现下肢肿胀 E.下肢深静脉造影 ,C.血液D二聚体是否升高 
1343,10,7,2,12. 女性，26岁，产后卧床休息，第2天出现右下肢肿胀，第3天突然出现胸痛，气急，呼吸困难，为了明确诊断应该首先选择下列哪项检查：(3.0分),A.床边心电图检查 B.动脉血气分析 C.心脏超声检查 D.胸部高分辨CT检查 E.肺动脉CT检查,E.肺动脉CT检查
1344,10,7,2,13. 下列哪项是不正确的：(3.0分),A.诊断急性深静脉血栓形成应首选深静脉造影    B.多普勒超声检测返流大于1秒提示深静脉瓣膜功能不全 C.急性深静脉血栓形成时D二聚体浓度应升高 D.原发性深静脉瓣膜功能不全应行瓣膜成形手术 E.鼓励足下肢活动有助于预防深静脉血栓形成,A.诊断急性深静脉血栓形成应首选深静脉造影   
1345,10,7,2,14. 下肢动脉闭塞性疾病，最常见的病因是：(3.0分),A.动脉硬化 B.大动脉炎 C.肌纤维发育不良  D.血栓闭塞性脉管炎,A.动脉硬化
1346,10,7,2,15. 30岁男性病人，长期吸烟，右下肢反复发作静脉炎并有间歇性跛行，其可能的判断是(3.0分),A.动脉栓塞 B.血栓闭塞性脉管炎 C.动脉硬化性闭塞症 D.大动脉炎,B.血栓闭塞性脉管炎
1347,10,7,2,16. Buerger试验是：(3.0分),"A.患者平卧位，下肢抬高45度持续3分钟，足部苍白，麻木疼痛为阳性 B.患者平卧位，下肢抬高45度持续5分钟，足部苍白，麻木疼痛为阳性 C.患者坐位，下肢下垂3分钟，足部苍白，麻木疼痛为阳性 D.患者坐位，下肢下垂5分钟，足部苍白,足背动脉波动消失为阳性",A.患者平卧位，下肢抬高45度持续3分钟，足部苍白，麻木疼痛为阳性
1348,10,7,2,17. ABI是指(3.0分),A.踝动脉收缩压/肱动脉收缩压 B.上肢动脉收缩压/下肢动脉收缩压 C.踝动脉舒张压/肱动脉舒张压 D.上肢动脉舒张压/下肢动脉舒张压,A.踝动脉收缩压/肱动脉收缩压
1349,10,7,2,18. 下列哪一项不属于介入治疗范畴(3.0分),A.导管溶栓术 B.经皮球囊导管动脉成形术 C.Fogarty导管取栓术 D.血管内支架置入术,C.Fogarty导管取栓术
1350,10,7,2,19. 下肢动脉硬化性闭塞症首选的检查方法是：(3.0分),A.血管彩超 B.DSA  C.CTA D.ABI,C.CTA
1351,10,7,2,20. 下列哪一项一般不会引起急性肢体动脉栓塞(3.0分),A.急性下肢深静脉血栓形成 B.冠心病伴房颤 C.腹主动脉瘤伴有附壁血栓 D.细菌性心内膜炎,A.急性下肢深静脉血栓形成
1352,10,7,2,21. Captopril 的抗高血压作用机制是 (3.0分),A.抑制肾素活性 B.抑制血管紧张素I转化酶Ⅰ的活性 C.抑制β-羟化酶的活性 D.抑制血管紧张素I的生成  E.阻断血管紧张素Ⅱ受体,B.抑制血管紧张素I转化酶Ⅰ的活性
1353,10,7,2,22. 对高肾素型高血压病疗效较好的是 (3.0分),A.Captopril B.Reserpine（利舍平） C.Hydralazine（肼屈嗪） D.Nitrendipine（尼群地平） E.Diazoxide（二氮嗪）,A.Captopril
1354,10,7,2,23. Losartan的主要作用是 (3.0分),A.抑制ACE B.阻断AT1受体 C.兴奋AT1受体 D.阻断β受体 E.阻断钙离子通道,B.阻断AT1受体
1355,10,7,2,24. 长期应用利尿药引起的降血压作用机制是由于 (3.0分),A.钙离子拮抗作用 B.细胞外液和血容量减少 C.动脉壁细胞Na+减少，进而引起细胞内Ca2+减少 D.抑制血管紧张素 I转化酶活性 E.抑制肾素分泌,C.动脉壁细胞Na+减少，进而引起细胞内Ca2+减少
1356,10,7,2,25. 下列哪一种高血压病人初始治疗最适合使用hydrochlorothiazide？ (3.0分),A.痛风病人 B.高脂血症病人 C.心率较快的青年高血压病人 D.老年病人 E.肾脏功损坏的病人,D.老年病人
1357,10,7,2,26. 高血压并伴有快速心律失常者，最好选用 (3.0分),A.Nifedipine B.Verapamil C.Diltiazem D.Nimodipine（尼莫地平） E.Nicardipine（尼卡地平）,B.Verapamil
1358,10,7,2,27. Prazosin的特点之一是 (3.0分),A.阻断去甲肾上腺素能神经突触前α2受体，减少去甲肾上腺素释放 B.降压时明显增快心率 C.首次给药后部分病人可出现体位性低血压（首剂效应） D.可明显减少血中的高密度脂蛋白（HDL） E.口服后生物利用度很低，应当注射给药,C.首次给药后部分病人可出现体位性低血压（首剂效应）
1359,10,7,2,28. 具有中枢性降压作用的药物是 (3.0分),A.Clonidine B.Mecamylamine（美卡拉明） C.Reserpine（利舍平） D.Captopril E.Hydrochlorothiazide  ,A.Clonidine
1360,10,7,2,29. The most frequently affected valve in rheumatic endocarditis is: (3.0分),A.mitral and aortic valves together B.mitral valve alone C.aortic valve alone D.tricuspid valve E.pulmonic valve alone,B.mitral valve alone
1361,10,7,2,30. 双侧肾脏体积缩小，表面细颗粒状，见于：(3.0分),A.高血压病第三期 B.肾动脉粥样硬化 C.多发性肾梗死 D.慢性肾盂肾炎 E.肾结核,A.高血压病第三期
1362,10,7,2,31. 急性感染性心内膜炎赘生物中不包括：(3.0分),A.细菌 B.大量中性粒细胞 C.纤维素和血小板 D.大量肉芽组织 E.坏死组织,D.大量肉芽组织
1363,10,7,2,32. Foamy cells in atherosclerosis are derived from(3.0分),A.endothelial cells B.lipid cells C.smooth muscle cells D.neutrophil E.fibroblasts,C.smooth muscle cells
1364,10,7,2,33. 风湿性病变的最特征性病变是(3.0分),A.纤维素样坏死 B.粘液样变   C.心瓣膜赘生物 D.Aschoff小体 E.炎细胞浸润,D.Aschoff小体
1674,11,7,2,1. 恶性高血压患者血压显著升高，舒张压持续升高达下列哪项：(3.0分),A.≥ 140mmHg  B.＞ 140mmHg       C.≥ 130mmHg  D.＞ 130mmHg      E.≥ 120mmHg,D.＞ 130mmHg     
1675,11,7,2,2. 原发性高血压肾脏病变特点是(3.0分),A.部分肾小球肥大，所属肾小管扩张  B.部分肾小球纤维化，所属肾小管萎缩 C.入球细动脉玻璃样变性     D.间质结缔组织增生，淋巴细胞浸润 E.肾小球囊内形成大量新月体,C.入球细动脉玻璃样变性    
1676,11,7,2,3. 良性高血压的主要病变特点是 (3.0分),A.脑细动脉纤维蛋白样坏死     B.颗粒性固缩肾     C.全身细小动脉玻璃样变性 D.左心室肥大     E.重要器官肌型动脉中膜及内膜增厚,C.全身细小动脉玻璃样变性
1677,11,7,2,4. 恶性高血压患者发生尿毒症的主要原因是(3.0分),A.肾小球纤维化     B.肾间质出血 C.肾小动脉增生性动脉内膜炎    D.肾细动脉纤维蛋白样坏死 E.肾小管坏死,D.肾细动脉纤维蛋白样坏死
1678,11,7,2,5. 关于高血压的记述中，下列哪一项是错误的？(3.0分),A.常引起下肢坏疽     B.恶性高血压可见到细动脉纤维蛋白样坏死 C.晚期引起颗粒性固缩肾     D.脑出血是本病的主要致死原因 E.常引起左心室肥大,A.常引起下肢坏疽    
1679,11,7,2,6. 高血压性心脏病的主要特征是 (3.0分),A.左心室向心性肥大     B.左心室扩张     C.左心房扩张 D.弥漫性心肌纤维化     E.右心室肥大,A.左心室向心性肥大    
1680,11,7,2,7. 高血压脑出血最常见的部位是(3.0分),A.大脑     B.小脑     C.丘脑     D.桥脑     E.基底节,E.基底节
1681,11,7,2,8. 良性高血压，大动脉常合并下列哪种病变？ (3.0分),A.管壁透明变性     B.血管壁的纤维蛋白样坏死 C.增生性内膜炎    D.内膜粥样硬化 E.管壁粘液样变性,D.内膜粥样硬化
1682,11,7,2,9. Captopril 的抗高血压作用机制是 (3.0分),A.抑制肾素活性 B.抑制血管紧张素I转化酶的活性 C.抑制β-羟化酶的活性 D.抑制血管紧张素I的生成  E.阻断血管紧张素Ⅱ受体,B.抑制血管紧张素I转化酶的活性
1683,11,7,2,10. 对高肾素型高血压病疗效较好的是 (3.0分),A.Captopril B.Reserpine（利舍平） C.Hydralazine（肼屈嗪） D.Nitrendipine（尼群地平） E.Diazoxide（二氮嗪）,A.Captopril
1684,11,7,2,11. Losartan的主要作用是 (3.0分),A.抑制ACE B.阻断AT1受体 C.兴奋AT1受体 D.阻断β受体 E.阻断钙离子通道,B.阻断AT1受体
1685,11,7,2,12. 下列哪一种高血压病人初始治疗最适合使用propranolol？ (4.0分),A.合并甲状腺功能亢进的高血压病人 B.高脂血症病人 C.痛风病人 D.老年病人 E.肾脏功损坏的病人,A.合并甲状腺功能亢进的高血压病人
1686,11,7,2,13. 长期应用?受体阻断剂治疗高血压引起的不良反应，不包括哪一种？ (3.0分),A.可出现眩晕、无力、肌肉痛等 B.糖耐量下降 C.血脂升高 D.体位性低血压 E.心动过缓，传导阻滞,D.体位性低血压
1687,11,7,2,14. Perthes test检查的目的是：(3.0分),A.检查隐股静脉瓣膜功能 B.检查交通静脉瓣膜功能 C.检查小隐静脉瓣膜功能 D.检查浅静脉通畅 E.检查深静脉通畅,E.检查深静脉通畅
1688,11,7,2,15. 下肢DVT患者，下腔静脉滤器植入的指征，不正确的是：(3.0分),A.股髂静脉或下腔静脉内漂浮血栓 B.急性DVT拟行导管溶栓或取栓手术 C.充分抗凝后仍有PE发生者 D.肿瘤患者合并下肢DVT  E.拟行腹盆腔手术并考虑有PE高危因素者,D.肿瘤患者合并下肢DVT 
1689,11,7,2,16. 下肢深静脉血栓形成溶栓治疗下列哪项是不正确的：(3.0分),A.溶栓治疗前可放置下腔静脉滤器 B.首选全身溶栓治疗 C.溶栓治疗应该检测凝血功能  D.2周内仍可选择溶栓治疗  E.溶栓期间应给以抗凝治疗相结合,B.首选全身溶栓治疗
1690,11,7,2,17. 女性，26岁，产后卧床休息，第2天出现右下肢肿胀，第3天突然出现胸痛，气急，呼吸困难，为了明确诊断应该首先选择下列哪项检查：(3.0分),A.床边心电图检查 B.动脉血气分析 C.心脏超声检查 D.胸部高分辨CT检查 E.肺动脉CT检查,E.肺动脉CT检查
1691,11,7,2,18. 以下哪种疾病不引起继发性高血压(3.0分),A.先天性肾畸形 B.慢性肾盂肾炎 C.原发性醛固酮增多症 D.肾上腺皮质功能减退 E.嗜铬细胞瘤,D.肾上腺皮质功能减退
1692,11,7,2,19. 男性，30岁。夜尿多，乏力。查体：血压160/100mmHg，血钠142mmol/L，血钾3.4mmol/L，血pH7.5，尿钾350mmol/24小时，诊断最可能的是(3.0分),A.高血压病 B.嗜铬细胞瘤 C.原发性醛固酮增多症 D.皮质醇增多症 E.肾动脉狭窄,C.原发性醛固酮增多症
1693,11,7,2,20. 有助于原发性醛固酮增多症的诊断(3.0分),A.血间甲肾上腺素测定 B.血尿 C.地塞米松抑制试验 D.肾动脉造影 E.尿浓缩稀释试验,B.血尿
1694,11,7,2,21. 继发性高血压最常见的原因(3.0分),A.肾性高血压 B.嗜铬细胞瘤 C.原发性醛固酮增多症 D.大动脉炎 E.皮质醇增多症,A.肾性高血压
1695,11,7,2,22. 高血压病脑出血最常见的部位是(3.0分),A.小脑 B.延脑 C.丘脑 D.桥脑 E.基底核,E.基底核
1696,11,7,2,23. 下列哪项是良性高血压的最基本病变？ (3.0分),A.脑出血 B.心脏向心性肥大 C.原发性细颗粒固缩肾 D.细小动脉内膜增厚，管腔狭窄 E.视网膜动脉硬化,D.细小动脉内膜增厚，管腔狭窄
1697,11,7,2,"24. 关于风湿小体的描述, 下列哪项不正确? (3.0分)",A.小体多呈梭形  B.主要由阿少夫细胞组成 C.中央常有干酪样坏死 D.有淋巴细胞浸润 E.最后纤维化,C.中央常有干酪样坏死
1698,11,7,2,25. 风湿性病变的最特征性病变是(3.0分),A.纤维素样坏死 B.粘液样变   C.心瓣膜赘生物  D.炎细胞浸润 E.阿少夫小体,E.阿少夫小体
1699,11,7,2,26. 风湿性心内膜炎，瓣膜赘生物一般不具有的特点是：(3.0分),A.下方瓣膜水肿、灶性纤维素样坏死 B.由血小板、纤维素构成 C.含细菌菌丛 D.可机化导致心瓣膜病 E.位于瓣膜闭锁缘,C.含细菌菌丛
1700,11,7,2,27. 双侧肾脏体积缩小，表面细颗粒状，见于：(3.0分),A.高血压病第三期  B.肾动脉粥样硬化 C.多发性肾梗死  D.慢性肾盂肾炎 E.肾结核,A.高血压病第三期 
1701,11,7,2,28. The most obvious change of fatty streak in atherosclerosis is:(3.0分),A.mural thrombosis B.endothelial proliferation C.crystal of cholesterol D.foamy cell aggregation E.focal calcification,D.foamy cell aggregation
1702,11,7,2,29. The most frequently affected valve in rheumatic endocarditis is: (3.0分),A.mitral and aortic valves together B.pulmonic valve alone C.aortic valve alone D.tricuspid valve E.mitral valve alone ,E.mitral valve alone 
1703,11,7,2,30. 下肢动脉闭塞性疾病，最常见的病因是：(3.0分),A.动脉硬化 B.大动脉炎 C.肌纤维发育不良 D.血栓闭塞性脉管炎 E.外伤,A.动脉硬化
1704,11,7,2,31. 下肢动脉硬化病塞症的诊断金标准是：(3.0分),A.CTA    B.MRA   C.数字减影动脉造影（DSA）  D.多普勒超声 E.ABI    ,C.数字减影动脉造影（DSA） 
1705,11,7,2,32. 下肢动脉硬化闭塞症（ASO）和血栓闭塞性脉管炎(TAO)的鉴别不正确的是：(3.0分),A.ASO患者常合并高血压、高血脂   B.TAO主要累及四肢的中小动脉  C.TAO常见40岁以下吸烟男性   D.ASO常见于老年男性  E.TAO患者Buerger试验阳性而ASO患者阴性  ,E.TAO患者Buerger试验阳性而ASO患者阴性  
1706,11,7,2,33. ABI是指(3.0分),A.上肢动脉平均压/下肢动脉平均压  B.上肢动脉收缩压/下肢动脉收缩压 C.踝动脉舒张压/肱动脉舒张压 D.上肢动脉舒张压/下肢动脉舒张压 E.踝动脉收缩压/肱动脉收缩压,E.踝动脉收缩压/肱动脉收缩压
2010,12,7,2,1. Captopril 的抗高血压作用机制是 (2.5分),A.抑制肾素活性 B.抑制血管紧张素I转化酶的活性 C.抑制β-羟化酶的活性 D.抑制血管紧张素I的生成  E.阻断血管紧张素Ⅱ受体,B.抑制血管紧张素I转化酶的活性
2011,12,7,2,2. 对高肾素型高血压病疗效较好的是 (2.5分),A.Captopril B.Reserpine（利舍平） C.Hydralazine（肼屈嗪） D.Nitrendipine（尼群地平） E.Diazoxide（二氮嗪）,A.Captopril
2012,12,7,2,3. Losartan的主要作用是 (2.5分),A.抑制ACE B.阻断AT1受体 C.兴奋AT1受体 D.阻断β受体 E.阻断钙离子通道,B.阻断AT1受体
2013,12,7,2,4. 长期应用利尿药引起的降血压作用机制是由于 (2.5分),A.钙离子拮抗作用 B.细胞外液和血容量减少 C.动脉壁细胞Na+减少，进而引起细胞内Ca2+减少 D.抑制血管紧张素 I转化酶活性 E.抑制肾素分泌,C.动脉壁细胞Na+减少，进而引起细胞内Ca2+减少
2014,12,7,2,5. 下列哪一种高血压病人初始治疗最适合使用hydrochlorothiazide？ (2.5分),A.痛风病人 B.高脂血症病人 C.心率较快的青年高血压病人 D.老年病人 E.肾脏功能损坏的病人,D.老年病人
2015,12,7,2,6. 轻度高血压患者可选用 (2.5分),A.血管紧张素转换酶抑制剂 B.AT1受体拮抗剂 C.利尿药 D.钙拮抗剂 E.以上药物均可,E.以上药物均可
2016,12,7,2,7. 下列哪一种高血压病人初始治疗最适合使用propranolol？ (2.5分),A.合并甲状腺功能亢进的高血压病人 B.高脂血症病人 C.痛风病人 D.老年病人 E.肾脏功损坏的病人,A.合并甲状腺功能亢进的高血压病人
2017,12,7,2,8. 长期应用?受体阻断剂治疗高血压引起的不良反应，不包括哪一种？ (2.5分),A.可出现眩晕、无力、肌肉痛等 B.糖耐量下降 C.血脂升高 D.体位性低血压 E.心动过缓，传导阻滞,D.体位性低血压
2018,12,7,2,9. Nifedipine治疗高血压的特点之一是 (2.5分),A.降压的同时可减慢心率 B.降压的同时可反射性加快心率 C.降压的同时伴有心输出量减少  D.可明显减少血浆肾素浓度 E.仅对轻度高血压有疗效,B.降压的同时可反射性加快心率
2019,12,7,2,10. 高血压并伴有快速心律失常者，可选用 (2.5分),A.Nifedipine B.Verapamil C.Diltiazem D.Nimodipine（尼莫地平） E.Nicardipine（尼卡地平）,B.Verapamil
2020,12,7,2,11. Prazosin的特点之一是 (2.5分),A.阻断去甲肾上腺素能神经突触前α2受体，减少去甲肾上腺素释放 B.降压时明显增快心率 C.首次给药后部分病人可出现体位性低血压（首剂效应） D.可明显减少血中的高密度脂蛋白（HDL） E.口服后生物利用度很低，应当注射给药,C.首次给药后部分病人可出现体位性低血压（首剂效应）
2021,12,7,2,12. 具有中枢性降压作用的药物是 (2.5分),A.Clonidine B.Mecamylamine（美卡拉明） C.Reserpine（利舍平） D.Captopril E.Hydrochlorothiazide  ,A.Clonidine
2022,12,7,2,13. Nitroprusside sodium（硝普钠）主要用于 (2.5分),A.高血压危象 B.中度高血压伴肾功能不全 C.重度高血压 D.轻、中度高血压 E.中、重度高血压,A.高血压危象
2023,12,7,2,14. 恶性高血压患者血压显著升高，舒张压持续升高达下列哪项(2.5分),A.≥ 140mmHg  B.＞ 140mmHg       C.≥ 130mmHg  D.＞ 130mmHg      E.≥ 120mmHg,D.＞ 130mmHg     
2024,12,7,2,15. 原发性高血压肾脏病变特点是 (2.5分),A.部分肾小球肥大，所属肾小管扩张  B.部分肾小球纤维化，所属肾小管萎缩 C.入球细动脉玻璃样变性     D.间质结缔组织增生，淋巴细胞浸润 E.肾小球囊内形成大量新月体,C.入球细动脉玻璃样变性    
2025,12,7,2,16. 良性高血压的主要病变特点是 (2.5分),A.脑细动脉纤维蛋白样坏死     B.颗粒性固缩肾     C.全身细小动脉玻璃样变性 D.左心室肥大     E.重要器官肌型动脉中膜及内膜增厚,C.全身细小动脉玻璃样变性
2026,12,7,2,17. 恶性高血压患者发生尿毒症的主要原因是(2.5分),A.肾小球纤维化     B.肾间质出血 C.肾小动脉增生性动脉内膜炎    D.肾细动脉纤维蛋白样坏死 E.肾小管坏死,D.肾细动脉纤维蛋白样坏死
2027,12,7,2,18. 关于高血压的记述中，下列哪一项是错误的？(2.5分),A.常引起下肢坏疽     B.恶性高血压可见到细动脉纤维蛋白样坏死 C.晚期引起颗粒性固缩肾     D.脑出血是本病的主要致死原因 E.常引起左心室肥大,A.常引起下肢坏疽    
2028,12,7,2,19. 高血压性心脏病的主要特征是(2.5分),A.左心室向心性肥大     B.左心室扩张     C.左心房扩张 D.弥漫性心肌纤维化     E.右心室肥大,A.左心室向心性肥大    
2029,12,7,2,20. 高血压脑出血最常见的部位是 (2.5分),A.大脑     B.小脑     C.丘脑     D.桥脑     E.基底节,E.基底节
2030,12,7,2,21. 良性高血压，大动脉常合并下列哪种病变？ (2.5分),A.管壁透明变性     B.血管壁的纤维蛋白样坏死 C.增生性内膜炎    D.内膜粥样硬化 E.管壁粘液样变性,D.内膜粥样硬化
2031,12,7,2,22. The most obvious change of fatty streak in atherosclerosis is:(2.5分),A.mural thrombosis B.endothelial proliferation C.crystal of cholesterol D.foamy cell aggregation E.focal calcification,D.foamy cell aggregation
2032,12,7,2,23. The most frequently affected valve in rheumatic endocarditis is:(2.5分),A.mitral and aortic valves together B.pulmonic valve alone C.aortic valve alone D.tricuspid valve E.mitral valve alone ,E.mitral valve alone 
