number,grade,module,week,question_stem,choice,correct_answer
1326,10,3,2,38. 有关神经反射性晕厥以下哪项描述是错误的 (2.5分),A.晕血 B.排小便后的晕厥 C.无严重后果 D.疼痛导致的晕厥 E.颈动脉窦综合症,C.无严重后果
1578,11,3,2,7. 下列有紧张性活动的神经纤维是(3.0分),A.心迷走神经 B.交感舒血管神经纤维 C.脊髓背根舒血管纤维 D.血管活性肠肽神经元 E.副交感舒血管纤维,A.心迷走神经
1580,11,3,2,9. 动脉血压升高时，下列哪项不是压力感受性反射的效应？ (4.0分),A.心交感紧张性减弱 B.心迷走紧张加强 C.交感缩血管紧张性减弱 D.交感缩血管紧张性加强 E.外周血管阻力降低,D.交感缩血管紧张性加强
1583,11,3,2,12. 大量失血时，机体首先出现的反应是(3.0分),A.心、脑血管收缩 B.肾素－血管紧张素释放增多 C.循环血中儿茶酚胺增多 D.尿钠排出减少 E.外周阻力增加,E.外周阻力增加
1584,11,3,2,13. 交感缩血管神经节后纤维释放的递质是(3.0分),A.肾上腺素 B.去甲肾上腺素 C.乙酰胆碱 D.γ-氨基丁酸 E.血管紧张素,B.去甲肾上腺素
1585,11,3,2,14. 在实验中，动物出现搏出量降低、左心室舒张末期压力降低，血压降低，分析其原因是(3.0分),A.静脉回心血量减少 B.心肌收缩能力降低 C.后负荷增大 D.心率减慢,A.静脉回心血量减少
1586,11,3,2,15. 急性失血时，最先出现的调节反应是(3.0分),A.血管的自身调节 B.交感神经兴奋 C.迷走神经兴奋 D.血中血管升压素增多 E.血中血管紧张素Ⅱ增多,B.交感神经兴奋
1587,11,3,2,16. 在下列器官中，缩血管神经纤维分布密度最大的是(3.0分),A.皮肤 B.骨骼肌 C.心脏 D.脑 E.肝脏,A.皮肤
1588,11,3,2,17. 肾上腺素与去甲肾上腺素(3.0分),A.升压效应相似 B.强心作用相似 C.小剂量的肾上腺素使骨骼肌血管舒张 D.小剂量的去甲肾上腺素使骨骼肌血管舒张 E.大剂量肾上腺素可使骨骼肌血管舒张,C.小剂量的肾上腺素使骨骼肌血管舒张
1589,11,3,2,"18. During exercise, blood flow to the brain because of . (3.0分)",A.increases; increased sympathetic stimulation of alpha-adrenergic receptors in the smooth muscle of arterioles supplying them B.decreases; increased sympathetic stimulation of alpha-adrenergic receptors in the smooth muscle of arterioles supplying them C.increases; active hyperemia D.decreases; active hyperemia E.does not change; flow autoregulation,E.does not change; flow autoregulation
1590,11,3,2,19. 外周阻力和心率不变而搏出量增大是，动脉血压的变化是(3.0分),A.收缩压的升高大于舒张压的升高 B.舒张压的升高大于收缩压的的升高 C.收缩压和舒张压等量升高 D.收缩压升高，舒张压降低,A.收缩压的升高大于舒张压的升高
1591,11,3,2,20. 颈总动脉切开及颈总动脉插管的操作，正确的是(3.0分),A.眼科剪剪一1/2管径的倒"V"型切开，向心方向插入动脉插管，固定 B.手术剪剪一1/2管径的倒"V"型切开，向心方向插入动脉插管，结扎固定 C.眼科剪剪一2/3管径的倒"V"型切开，向心方向插入动脉插管，结扎固定 D.眼科剪剪一1/2管径的倒"V"型切开，向心方向插入动脉插管，结扎,C.眼科剪剪一2/3管径的倒"V"型切开，向心方向插入动脉插管，结扎固定
1592,11,3,2,21. 使用压力换能器液压传递法测定动脉血压时，压力换能器放置高度低于动物心脏水平面，测定的动脉血压(3.0分),A.高压动脉血压的实际值 B.低于动脉血压的实际值 C.等于动脉血压的实际值 D.以上都可能,A.高压动脉血压的实际值
1593,11,3,2,22. 某项处理后，家兔的收缩压升高40mmHg、舒张压升高25mmHg、心率增加10bpm，该血压的变化主要由(3.0分),A.心脏收缩力增加，搏出量增加引起的 B.心率增加使心输出量增加引起的 C.外周阻力增加引起的 D.心率增加和外周阻力增加共同引起的,A.心脏收缩力增加，搏出量增加引起的
1594,11,3,2,23. 使用RM6240多道生理信号采集处理系统和压力换能器液压传递法测定动脉血压时，插管中充灌的液体是(3.0分),A.生理盐水 B.抗凝生理盐水 C.蒸馏水 D.自来水,B.抗凝生理盐水
1595,11,3,2,24. 本实验家兔的颈部手术切口一般要求长度为(3.0分),A.2-4cm B.3-10cm C.5-7cm D.长短不限,C.5-7cm
1596,11,3,2,25. 用强度5V、频率30Hz、波宽2ms的电脉冲刺激减压神经10s，下列说法正确的是(3.0分),A.刺激减压神经中枢端或完整的减压神经，引起血压下降 B.刺激减压神经外周端，引起血压下降 C.刺激完整的减压神经，血压无变化 D.刺激减压神经中枢端，引起血压升高,A.刺激减压神经中枢端或完整的减压神经，引起血压下降
1600,11,3,2,29. 以下对心脏抑制作用最轻的药物是(3.0分),A.Metoprolol  B.Verapamil C.Propranolol D.Nifedipine E.Diltiazem,D.Nifedipine
1863,12,3,2,4. 由于毛细血管后阻力增大而导致组织液生成增多的是(3.0分),A.右心衰引起的全身水肿 B.肾小球肾病性全身水肿 C.慢性肝病性全身水肿 D.丝虫病象皮腿局部水肿 E.局部炎症性水肿,A.右心衰引起的全身水肿
1868,12,3,2,9. 左心室冠脉血流量的多少，主要取决于(3.0分),A.主动脉内收缩压的高低和心缩期的长短 B.主动脉内舒张压的高低和心舒期的长短 C.主动脉内平均动脉压的高低 D.主动脉管壁弹性的大小 E.循环血量,B.主动脉内舒张压的高低和心舒期的长短
1869,12,3,2,10. 在家兔动脉血压的神经与体液调节实验中，静脉注射去甲肾上腺素的主要目的是(3.0分),A.模拟对心脏的抑制作用 B.模拟对血管的收缩作用 C.模拟心率减慢 D.模拟降压反射活动减弱 E.模拟应急反应,E.模拟应急反应
1871,12,3,2,12. 注射器针头的正确安装是(3.0分),A.针头斜面与针筒刻度面在同一方向 B.针头斜面与针筒刻度面在相反方向 C.针头斜面与针筒刻度面呈90°夹角 D.针头斜面与针筒刻度面呈45°夹角 E.都可以,A.针头斜面与针筒刻度面在同一方向
1872,12,3,2,13. 按1g/kg氨基甲酸乙酯耳缘静脉注射麻醉家兔，以下说法正确的是(3.0分),A.缓慢注射全部药物 B.快速注射全部药物 C.先快速注射三分之二药物，后缓慢注射余下三分之一药物 D.先快速注射三分之二药物，根据家兔麻醉深度情况，酌情注射余下药物 E.先快速注射三分之一药物，根据家兔麻醉深度情况，酌情注射余下药物,D.先快速注射三分之二药物，根据家兔麻醉深度情况，酌情注射余下药物
1875,12,3,2,16. 心迷走神经末梢释放的递质是(3.0分),A.组胺 B.乙酰胆碱 C.肾上腺素 D.去甲肾上腺素 E.谷氨酸,B.乙酰胆碱
1879,12,3,2,"20. During exercise, blood flow to the viscera (kidneys and abdominal organs) because of(4.0分)",A.increases; increased sympathetic stimulation of alpha-adrenergic receptors in the smooth muscle of arterioles supplying them B.decreases; increased sympathetic stimulation of alpha-adrenergic receptors in the smooth muscle of arterioles supplying them C.increases; active hyperemia D.decreases; active hyperemia E.does not change; flow autoregulation,B.decreases; increased sympathetic stimulation of alpha-adrenergic receptors in the smooth muscle of arterioles supplying them
1880,12,3,2,21. A trained athlete differs from a "couch potato" in that the athlete has (3.0分),A.a lower heart rate at rest. B.a higher heart rate at rest. C.greater stroke volume at maximal effort. D.a lower heart rate at rest and greater stroke volume at maximal effort. E.a higher heart rate at rest and greater stroke volume at maximal effort.,D.a lower heart rate at rest and greater stroke volume at maximal effort.
2146,13,3,2,9. 当心肌代谢活动增强，耗氧增加时，主要通过下列哪条途径满足氧供需要？ (3.0分),A.增加无氧酵解 B.提高单位血液中摄氧量 C.舒张冠脉 D.升高动脉血压 E.降低心率,C.舒张冠脉
2150,13,3,2,13. 本实验室使用氨基甲酸乙酯耳缘注射麻醉家兔，使用剂量为(3.0分),A.10%氨基甲酸乙酯，5mL/kg体重剂量 B.20%氨基甲酸乙酯，5mL/kg体重剂量 C.20%氨基甲酸乙酯，3mL/kg体重剂量 D.25%氨基甲酸乙酯，3mL/kg体重剂量 E.25%氨基甲酸乙酯，2mL/kg体重剂量,B.20%氨基甲酸乙酯，5mL/kg体重剂量
2160,13,3,2,23. Captopril 的扩张血管的作用机制是(3.0分),A.抑制肾素活性 B.抑制血管紧张素Ⅰ转化酶的活性 C.抑制β-羟化酶的活性 D.抑制血管紧张素I的生成  E.阻断血管紧张素Ⅱ受体,B.抑制血管紧张素Ⅰ转化酶的活性
2161,13,3,2,24. 下列关于血管加压素的描述，错误的是(3.0分),A.能兴奋血管平滑肌的V1受体 B.能增加外周血管平滑肌对张力  C.感染性休克时可作为升压药物使用 D.具有抗利尿作用 E.属于一线升血压药物,E.属于一线升血压药物
2585,14,3,2,5. 实验中给家兔静脉注射阿托品后，可引起的心脏效应是(3.0分),A.心率加快，心肌收缩力减弱 B.心率减慢，房室传导速度减慢 C.心率减慢，房室传导速度加快 D.心率加快，房室传导速度加快 E.心率减慢，心肌收缩力加强,
2586,14,3,2,6. 支配心脏的副交感神经节前神经元位于(3.0分),A.心内神经节 B.星状神经节 C.脊髓 D.延髓 E.下丘脑,
2592,14,3,2,12. 静脉注射去甲肾上腺素后，出现血压升高，心率减慢，后者出现的主要原因是(3.0分),A.去甲肾上腺素对心脏的抑制作用 B.去甲肾上腺素对血管的抑制作用 C.降压反射活动加强 D.降压反射活动减弱 E.大脑皮层心血管中枢活动减弱,
2593,14,3,2,13. 本实验中，夹闭未插管一侧的颈总动脉10s，引起家兔血压变化的主要原因是(3.0分),A.被夹闭一侧的颈总动脉上的颈动脉窦内压力升高 B.被夹闭一侧的颈总动脉上的颈动脉窦内压力下降 C.颈总动脉被夹闭，体循环血量增加 D.颈总动脉被夹闭，大脑缺血 E.颈总动脉被夹闭，刺激心脏,
2596,14,3,2,16. 正常血压曲线的一级波、二级波的形成分别是由于(3.0分),A.心脏射血、呼吸运动引起 B.呼吸运动、心脏射血引起 C.心室收缩、心室舒张引起 D.心室舒缩、心房舒缩引起 E.心脏射血、中枢神经紧张,
2597,14,3,2,17. 家兔按0.1mL/kg体重剂量静脉注射10-2g/L乙酰胆碱，血压变化是(3.0分),A.收缩压下降，舒张压下降，脉压增加 B.收缩压下降，舒张压下降，脉压减小 C.收缩压升高，舒张压下降，脉压增加 D.收缩压升高，舒张压升高，脉压减小 E.收缩压升高，舒张压升高，脉压改变无显著差异,
2864,15,3,2,13. 心交感神经兴奋后，可引起(4.0分),A.心率减慢、心内传导加快、心肌收缩力减弱 B.心率加快、心内传导加快、心肌收缩力减弱 C.心率减慢、心内传导减慢、心肌收缩力增强 D.心率加快、心内传导加快、心肌收缩力增强 E.心率减慢、心内传导减慢、心肌收缩力减弱,
2865,15,3,2,14. 下列哪种物质为缩血管体液因子？(3.0分),A.腺苷 B.缓激肽 C.乳酸 D.内皮素 E.前列腺素,
2868,15,3,2,17. 使用RM6240多道生理信号采集处理系统和压力换能器液压传递法测定动脉血压时，合适的仪器参数为(3.0分),A.采样频率800Hz，灵敏度90mmHg，时间常数直流，滤波频率100Hz B.采样频率800Hz，灵敏度90mmHg，时间常数交流，滤波频率100Hz C.采样频率800Hz，灵敏度90mmHg，时间常数直流，滤波频率1kHz D.采样频率800Hz，灵敏度12kPa，时间常数直流，滤波频率3kHz E.采样频率800Hz，灵敏度12kPa，时间常数交流，滤波频率100Hz,
2869,15,3,2,18. 颈总动脉血管神经鞘内的神经，由粗至细分别为(3.0分),A.减压神经、交感神经、迷走神经 B.迷走神经、减压神经、交感神经 C.交感神经、减压神经、迷走神经 D.交感神经、迷走神经、减压神经 E.迷走神经、交感神经、减压神经,
2870,15,3,2,19. 用氨基甲酸乙酯静脉注射麻醉家兔，规定剂量麻醉药注射完毕后，家兔任未达到麻醉深度，应如何处置(3.0分),A.再按原剂量注射麻醉药 B.等5min后再按原剂量的二分之一剂量注射麻醉药 C.等5min后再按原剂量的五分之一剂量注射麻醉药 D.等5min后再按原剂量的五分之二剂量注射麻醉药 E.不作处理，继续进行下一步操作,
2873,15,3,2,22. 家兔静脉注射0.1g/L的去甲肾上腺素0.3mL后最大效应处的动脉血压和心率与注射前相比(3.0分),A.血压显著增高、心率显著加快 B.血压显著增高、心率显著减慢 C.血压显著增高、心率无显著差异 D.血压轻度增高、心率显著减慢 E.血压、心率均无显著差异,
2875,15,3,2,24. 一过性脑缺氧而发生的短暂性意识丧失状态，同时伴有肌张力的降低或消失。突然倒地、持续几秒种至几分钟迅速恢复、很少后遗症。这种症状是(3.0分),A.晕厥 B.近似晕厥 C.癔症 D.癫痫 E.眩晕,
2876,15,3,2,25. 晕厥的常见病因可有(3.0分),A.反射性晕厥 B.心原性晕厥 C.神经源性晕厥 D.其他如贫血、低血糖 E.以上都是,
2877,15,3,2,26. 反射性晕厥是指由各种刺激引发的神经反射介导的血管扩张及心动过缓，表现为短暂的意识丧失，能自行恢复的一种综合征。以下哪项是不正确的(3.0分),A.血管迷走性晕厥 B.颈动脉窦过敏综合征 C.BRUGADA综合症 D.情境性晕厥 E.排尿性晕厥,
2878,15,3,2,27. 有关直立倾斜试验（TTT），以下哪项是不正确的(3.0分),A.是评价反射性晕厥的重要方法 B.1960年英国学者首次应用于临床 C.由基础倾斜试验和药物激发倾斜试验组成 D.阳性反应为倾斜后发生晕厥伴血压明显下降或心率下降 E.阳性反应的类型有：心脏抑制型、血管抑制型和混合型,
2879,15,3,2,28. 器质性心脏病血流动力学障碍导致心原性晕厥的病因有(3.0分),A.急性肺栓塞 B.主动脉瓣病变 C.肥厚型心肌病 D.心房黏液瘤 E.以上都是,
