,grade,module,week,question_stem,choice,answer
942,9,7,1,24. 奎尼丁治疗心房颤动合用强心苷的目的是(2.5分),A.增强奎尼丁的钠通道阻滞作用 B.抑制房室传导，减慢心室率 C.提高奎尼丁的血药浓度 D.避免奎尼丁过度延长动作电位时程 E.增强奎尼丁延长动作电位时程的作用,B.抑制房室传导，减慢心室率
943,9,7,1,25. 下列哪一种情况下不属于奎尼丁的禁忌证或应慎用？(2.5分),A.完全性房室传导阻滞 B.充血性心力衰竭 C.新发病的心房纤颤 D.严重低血压， E.地高辛中毒,C.新发病的心房纤颤
944,9,7,1,26. 下列那一个选项不是奎尼丁的主要作用靶点？ (2.5分),A.钠离子通道 B.钙离子通道 C.M胆碱受体 D.肾上腺素α受体 E.肾上腺素β受体,E.肾上腺素β受体
945,9,7,1,27. Lidocaine对哪一种心律失常效果最好？ (2.5分),A.心房扑动 B.室上性阵发性心动过速 C.室性心动过速 D.窦性心动过缓 E.房室传导阻滞,C.室性心动过速
946,9,7,1,28. 对急性心肌梗死引起的室性心动过速首选 (2.5分),A.Quinidine B.Verapamil C.Propranolol D.Lidocaine E.Amiodarone,D.Lidocaine
947,9,7,1,29. 下列何种药物的肝首过消除很强，生物利用度很低，故临床上治疗心律失常必须静注不能口服(2.5分),A.普鲁卡因胺 B.维拉帕米 C.奎尼丁 D.胺碘酮 E.利多卡因    ,E.利多卡因    
948,9,7,1,30. 心室纤颤时选用的治疗药物是(2.5分),A.毒毛花苷K B.肾上腺素 C.利多卡因 D.毛花苷C E.奎尼丁,C.利多卡因
949,9,7,1,31. 有关普萘洛尔的抗心律失常作用机制，下述哪一项是错误的？(2.5分),A.阻断心脏 受体 B.降低窦房结、浦氏纤维的自律性 C.降低儿茶酚胺所致的迟后除极幅度，防止触发活动 D.治疗剂量延长浦氏纤维的APD和ERP E.延长房室结ERP,D.治疗剂量延长浦氏纤维的APD和ERP
950,9,7,1,32. 治疗窦性心动过速首选下列哪一种药？(2.5分),A.奎尼丁 B.苯妥英钠 C.普萘洛尔 D.利多卡因 E.氟卡尼,C.普萘洛尔
951,9,7,1,33. 继发于甲状腺功能亢进的心律失常，应选用哪一药物治疗？(2.5分),A.Verapamil B.Propranolol C.Digoxin D.Lidocaine E.Mexiletine ,B.Propranolol
952,9,7,1,34. 长期应用引起角膜褐色微粒沉着的抗心律失常药是(2.5分),A.利多卡因 B.胺碘酮 C.奎尼丁 D.氟卡尼 E.维拉帕米,B.胺碘酮
953,9,7,1,35. 维拉帕米对下列何种心律失常的疗效最好？(2.5分),A.房室传导阻滞 B.阵发性室上性心动过速 C.强心苷中毒所致心律失常 D.室性心动过速 E.室性早搏   ,B.阵发性室上性心动过速
954,9,7,1,36. 不是常规心脏电生理检查的标测技术是:(2.5分),A.激动顺序标测。 B.起搏标测。 C.拖带标测。 D.三维立体标测。,D.三维立体标测。
955,9,7,1,37. 顺向型房室折返性心动过速是指以下哪种心动过速？(2.5分),A.激动经房室结前传，经房室旁道逆传的心动过速。 B.激动经房室旁道前传，经房室结逆传的心动过速。 C.激动经慢经前传，经快经逆传的心动过速。 D.以上都是。,A.激动经房室结前传，经房室旁道逆传的心动过速。
956,9,7,1,38. 常规心脏电生理检查时，一般需要放置___电极导管。(2.5分),A.HRA and His B.Cs C.RV D.以上都是,D.以上都是
957,9,7,1,39. 房室结折返性心动过速最常见的类型是：(2.5分),A.Slow/fast AVNRT B.Fast/slow AVNRT C.Slow/slow AVNRT D.Fast/fast AVNRT,A.Slow/fast AVNRT
958,9,7,1,40. AVNRT射频消融时需特别注意和预防的并发症是：(2.5分),A.急性心包填塞 B.III度AVB C.静脉血栓形成 D.动静脉瘘,B.III度AVB
1292,10,7,1,1. 正常人心律应该是(2.5分),A.窦性心律 B.右房心律 C.右室心律 D.左室心律 E.交界区心律,A.窦性心律
1293,10,7,1,2. 心律失常的主要诊断依据是(2.5分),A.心电图； B.心脏超声图； C.心脏CT； D.冠状动脉造影； E.临床表现。,A.心电图；
1294,10,7,1,3. 心律失常必须要用药物治疗(2.5分),A.是的； B.不是的； C.非药物治疗； D.具体情况具体分析； E.不清楚。,D.具体情况具体分析；
1295,10,7,1,4. 下列哪项不属于心律失常的器械治疗范畴(2.5分),A.起搏器 B.ICD C.射频消融术 D.植入式事件记录器,D.植入式事件记录器
1296,10,7,1,5. 抗心动过速型起搏器可用于治疗(2.5分),A.室上性心动过速 B.窦性心动过速  C.房性心动过速 D.室性心动过速,C.房性心动过速
1297,10,7,1,6. 射频消融术不适用于治疗(2.5分),A.室上性心动过速 B. 窦性心动过速 C.房性心动过速 D.室性心动过速,B. 窦性心动过速
1298,10,7,1,7. 下列哪种能量目前最适合于心脏消融手术(2.5分),A.微波 B.射频能 C.直流电 D.激光,B.射频能
1299,10,7,1,8. 下列哪种能量最不适合于心脏消融手术(2.5分),A.微波 B.射频能 C.直流电 D.超声,A.微波
1300,10,7,1,9. 复杂心律失常射频消融最重要平台是(2.5分),A.X线机  B.三维电标测系统 C.电生理多导仪 D.CT,B.三维电标测系统
1301,10,7,1,10. 扩张型心肌病的发病机理可能是(2.5分),A.病毒的直接损伤（柯萨奇，人类巨细胞病毒等） B.体液免疫（ ADP/ATP载体抗体－钙内流增加） C.细胞免疫（ T细胞、TNF、白细胞介素等） D.人类白细胞抗原基因型相关联 E.以上都对。,E.以上都对。
1302,10,7,1,11. 以下那种药物能明确降低猝死(2.5分),A.利尿剂  B.ACE / ARB C.? 阻滞剂 D.洋地黄 E.血管扩张剂等,C.? 阻滞剂
1303,10,7,1,12. 经皮经腔室间隔心肌化学消融术适应于以下那型心肌病(2.5分),A.扩张型心肌病  B.肥厚性梗阻型心肌病  C.肥厚性非梗阻型心肌病 D.限制型心肌病  E.致心律失常性右室心肌病,B.肥厚性梗阻型心肌病 
1304,10,7,1,13. Kussmaul征出现在以下那种心肌病(2.5分),A.扩张型心肌病  B.肥厚型心肌病  C.特异性心肌病  D.限制型心肌病  E.致心律失常性右室心肌病,D.限制型心肌病 
1305,10,7,1,14. 心肌损伤具有较高的特异性和敏感性的检查是(2.5分),A.血清病原学检查  B.CK-MB、肌钙蛋白-T、肌钙蛋白-I C.X线、CT、MR    D.UCG、ECG    E.心内膜心肌活检,B.CK-MB、肌钙蛋白-T、肌钙蛋白-I
1306,10,7,1,15. 病毒性心肌炎分那几型(2.5分),A.亚临床型 B.轻症自限型 C.隐匿进展型  D.急性重症和猝死型  E.以上都对,E.以上都对
1307,10,7,1,16. 柯萨奇B病毒持续感染和抗心肌抗体阳性多少病人演变为扩张型心肌病(2.5分),A.0.1 B.0.3 C.0.5 D.0.7 E.0.9,A.0.1
1308,10,7,1,17. 心肌炎的主要感染病源(2.5分),A.细菌  B.真菌  C.寄生虫 D.病毒 E.以上都对,E.以上都对
1309,10,7,1,18. 导致心脏骤停的最常见的心律失常是：(2.5分),A.心房颤动 B.阵发性室上性心动过速 C.心室颤动 D.二度房室传导阻滞 E.三度房室传导阻滞,C.心室颤动
1310,10,7,1,19. 识别心脏骤停可根据以下表现：(2.5分),A.意识丧失 B.皮肤苍白或发绀 C.呼吸断续或停止 D.脉搏消失 E.以上都是,E.以上都是
1311,10,7,1,20. 导致心脏骤停的最常见心血管疾病是：(2.5分),A.冠心病 B.高血压 C.风湿性心脏病 D.先天性心脏病 E.心肌炎,A.冠心病
1312,10,7,1,21. 成人心肺复苏时要求按压与通气的比例是：(2.5分),A.10 : 2 B.20 : 2 C.30 : 2 D.40 : 2　 E.50 : 2,C.30 : 2
1313,10,7,1,22. 成人心肺复苏时胸外按压的频率要求达到：(2.5分),A.至少60次/分 B.至少70次/分 C.至少80次/分 D.至少90次/分 E.至少100次/分,E.至少100次/分
1314,10,7,1,23. 抗心律失常药的基本电生理作用不包括(2.5分),A.降低自律性 B.增加后除极与触发活动 C.减少后除极与触发活动   D.改变膜反应性而改变传导性 E.改变ERP和APD而减少折返激动,B.增加后除极与触发活动
1315,10,7,1,24. 奎尼丁治疗心房颤动合用强心苷的目的是(2.5分),A.增强奎尼丁的钠通道阻滞作用 B.抑制房室传导，减慢心室率 C.提高奎尼丁的血药浓度 D.避免奎尼丁过度延长动作电位时程 E.增强奎尼丁延长动作电位时程的作用,B.抑制房室传导，减慢心室率
1316,10,7,1,25. 下列哪一种情况下不属于奎尼丁的禁忌证或应慎用？(2.5分),A.完全性房室传导阻滞 B.充血性心力衰竭 C.新发病的心房纤颤 D.严重低血压， E.地高辛中毒,C.新发病的心房纤颤
1317,10,7,1,26. 下列那一个选项不是奎尼丁的主要作用靶点？ (2.5分),A.钠离子通道 B.钙离子通道 C.M胆碱受体 D.肾上腺素α受体 E.肾上腺素β受体,E.肾上腺素β受体
1318,10,7,1,27. Lidocaine对哪一种心律失常效果最好？(2.5分),A.心房扑动 B.室上性阵发性心动过速 C.室性心动过速 D.窦性心动过缓 E.房室传导阻滞,C.室性心动过速
1319,10,7,1,28. 对急性心肌梗死引起的室性心动过速首选(2.5分),A.Quinidine B.Verapamil C.Propranolol D.Lidocaine E.Amiodarone,D.Lidocaine
1320,10,7,1,29. 下列何种药物的肝首过消除很强，生物利用度很低，故临床上治疗心律失常必须静注不能口服(2.5分),A.普鲁卡因胺 B.维拉帕米 C.奎尼丁 D.胺碘酮 E.利多卡因    ,E.利多卡因    
1321,10,7,1,30. 心室纤颤时选用的治疗药物是(2.5分),A.毒毛花苷K B.肾上腺素 C.利多卡因 D.毛花苷C E.奎尼丁,C.利多卡因
1322,10,7,1,31. 有关普萘洛尔的抗心律失常作用机制，下述哪一项是错误的？ (2.5分),A.阻断心脏 受体 B.降低窦房结、浦氏纤维的自律性 C.降低儿茶酚胺所致的迟后除极幅度，防止触发活动 D.治疗剂量延长浦氏纤维的APD和ERP E.延长房室结ERP,D.治疗剂量延长浦氏纤维的APD和ERP
1323,10,7,1,32. 治疗窦性心动过速首选下列哪一种药？ (2.5分),A.奎尼丁 B.苯妥英钠 C.普萘洛尔 D.利多卡因 E.氟卡尼,C.普萘洛尔
1324,10,7,1,33. 继发于甲状腺功能亢进的心律失常，应选用哪一药物治疗？(2.5分),A.Verapamil B.Propranolol C.Digoxin D.Lidocaine E.Mexiletine ,B.Propranolol
1325,10,7,1,34. 长期应用引起角膜褐色微粒沉着的抗心律失常药是(2.5分),A.利多卡因 B.胺碘酮 C.奎尼丁 D.氟卡尼 E.维拉帕米,B.胺碘酮
1326,10,7,1,35. 维拉帕米对下列何种心律失常的疗效最好？(2.5分),A.房室传导阻滞 B.阵发性室上性心动过速 C.强心苷中毒所致心律失常 D.室性心动过速 E.室性早搏   ,B.阵发性室上性心动过速
1327,10,7,1,36. 不是常规心脏电生理检查的标测技术是(2.5分),A.激动顺序标测。 B.起搏标测。 C.拖带标测。 D.三维立体标测。,D.三维立体标测。
1328,10,7,1,37. 顺向型房室折返性心动过速是指以下哪种心动过速？(2.5分),A.激动经房室结前传，经房室旁道逆传的心动过速。 B.激动经房室旁道前传，经房室结逆传的心动过速。 C.激动经慢经前传，经快经逆传的心动过速。 D.以上都是。,A.激动经房室结前传，经房室旁道逆传的心动过速。
1329,10,7,1,38. 常规心脏电生理检查时，一般需要放置___电极导管。(2.5分),A.HRA and His B.Cs C.RV D.以上都是,D.以上都是
1330,10,7,1,39. 房室结折返性心动过速最常见的类型是(2.5分),A.Slow/fast AVNRT B.Fast/slow AVNRT C.Slow/slow AVNRT D.Fast/fast AVNRT,A.Slow/fast AVNRT
1331,10,7,1,40. AVNRT射频消融时需特别注意和预防的并发症是(2.5分),A.急性心包填塞 B.III度AVB C.静脉血栓形成 D.动静脉瘘,B.III度AVB
1634,11,7,1,1. 正常人心律应该是：(2.5分),A.窦性心律 B.右房心律 C.右室心律 D.左室心律 E.交界区心律,A.窦性心律
1635,11,7,1,2. 心律失常的主要诊断依据是(2.5分),A.心电图； B.心脏超声图； C.心脏CT； D.冠状动脉造影； E.临床表现。,A.心电图；
1636,11,7,1,3. 心律失常必须要用药物治疗：(2.5分),A.是的； B.不是的； C.非药物治疗； D.具体情况具体分析； E.不清楚。,D.具体情况具体分析；
1637,11,7,1,4. 下列哪项不属于心律失常的器械治疗范畴： (2.5分),A.起搏器 B.ICD C.射频消融术 D.植入式事件记录器,D.植入式事件记录器
1638,11,7,1,5. 抗心动过速型起搏器可用于治疗： (2.5分),A.室上性心动过速 B.窦性心动过速 C.房性心动过速 D.室性心动过速,C.房性心动过速
1639,11,7,1,6. 射频消融术不适用于治疗(2.5分),A.室上性心动过速  B.窦性心动过速 C.房性心动过速 D.室性心动过速,B.窦性心动过速
1640,11,7,1,7. 下列哪种能量目前最适合于心脏消融手术(2.5分),A.微波 B.射频能 C.直流电  D.激光,B.射频能
1641,11,7,1,8. 下列哪种能量最不适合于心脏消融手术(2.5分),A.微波 B.频能 C.直流电 D.超声,A.微波
1642,11,7,1,9. 复杂心律失常射频消融最重要平台是(2.5分),A.X线机 B.三维电标测系统 C.电生理多导仪 D.CT,B.三维电标测系统
1643,11,7,1,10. 扩张型心肌病的发病机理可能是(2.5分),A.病毒的直接损伤（柯萨奇，人类巨细胞病毒等） B.体液免疫（ ADP/ATP载体抗体－钙内流增加） C.细胞免疫（ T细胞、TNF、白细胞介素等） D.人类白细胞抗原基因型相关联 E.以上都对。,E.以上都对。
1644,11,7,1,11. 以下那种药物能明确降低猝死(2.5分),A.利尿剂  B.ACE / ARB C.? 阻滞剂  D.洋地黄 E.血管扩张剂等,C.? 阻滞剂 
1645,11,7,1,12. 经皮经腔室间隔心肌化学消融术适应于以下那型心肌病(2.5分),A.扩张型心肌病  B.肥厚性梗阻型心肌病 C.肥厚性非梗阻型心肌病  D.限制型心肌病  E.致心律失常性右室心肌病,B.肥厚性梗阻型心肌病
1646,11,7,1,13. Kussmaul征出现在以下那种心肌病(2.5分),A.扩张型心肌病  B.肥厚型心肌病 C.特异性心肌病  D.限制型心肌病  E.致心律失常性右室心肌病,D.限制型心肌病 
1647,11,7,1,14. 心肌损伤具有较高的特异性和敏感性的检查是(2.5分),A.血清病原学检查 B.CK-MB、肌钙蛋白-T、肌钙蛋白-I   C.X线、CT、MR    D.UCG、ECG    E.心内膜心肌活检,B.CK-MB、肌钙蛋白-T、肌钙蛋白-I  
1648,11,7,1,15. 病毒性心肌炎分那几型(2.5分),A.亚临床型 B.轻症自限型 C.隐匿进展型  D.急性重症和猝死型 E.以上都对,E.以上都对
1649,11,7,1,16. 柯萨奇B病毒持续感染和抗心肌抗体阳性多少病人演变为扩张型心肌病(2.5分),A.0.1 B.0.3 C.0.5 D.0.7 E.0.9,A.0.1
1650,11,7,1,17. 心肌炎的主要感染病源(2.5分),A.细菌   B.真菌  C.寄生虫 D.病毒 E.以上都对,E.以上都对
1651,11,7,1,18. 导致心脏骤停的最常见的心律失常是：(2.5分),A.心房颤动 B.阵发性室上性心动过速 C.心室颤动 D.二度房室传导阻滞 E.三度房室传导阻滞,C.心室颤动
1652,11,7,1,19. 识别心脏骤停可根据以下表现：(2.5分),A.意识丧失 B.皮肤苍白或发绀 C.呼吸断续或停止 D.脉搏消失 E.以上都是,E.以上都是
1653,11,7,1,20. 导致心脏骤停的最常见心血管疾病是：(2.5分),A.冠心病 B.高血压 C.风湿性心脏病 D.先天性心脏病 E.心肌炎,A.冠心病
1654,11,7,1,21. 成人心肺复苏时要求按压与通气的比例是：(2.5分),A.10 : 2 B.20 : 2 C.30 : 2 D.40 : 2　 E.50 : 2,C.30 : 2
1655,11,7,1,22. 成人心肺复苏时胸外按压的频率要求达到：(2.5分),A.至少60次/分 B.至少70次/分 C.至少80次/分 D.至少90次/分 E.至少100次/分,E.至少100次/分
1656,11,7,1,23. 抗心律失常药的基本电生理作用不包括(2.5分),A.降低自律性 B.增加后除极与触发活动 C.减少后除极与触发活动   D.改变膜反应性而改变传导性 E.改变ERP和APD而减少折返激动,B.增加后除极与触发活动
1657,11,7,1,24. 奎尼丁治疗心房颤动合用强心苷的目的是(2.5分),A.增强奎尼丁的钠通道阻滞作用 B.抑制房室传导，减慢心室率 C.提高奎尼丁的血药浓度 D.避免奎尼丁过度延长动作电位时程 E.增强奎尼丁延长动作电位时程的作用,B.抑制房室传导，减慢心室率
1658,11,7,1,25. 下列哪一种情况下不属于奎尼丁的禁忌证或应慎用？(2.5分),A.完全性房室传导阻滞 B.充血性心力衰竭 C.新发病的心房纤颤 D.严重低血压， E.地高辛中毒,C.新发病的心房纤颤
1659,11,7,1,26. 下列那一个选项不是奎尼丁的主要作用靶点？ (2.5分),A.钠离子通道 B.钙离子通道 C.M胆碱受体 D.肾上腺素α受体 E.肾上腺素β受体,E.肾上腺素β受体
1660,11,7,1,27. Lidocaine对哪一种心律失常效果最好？(2.5分),A.心房扑动 B.室上性阵发性心动过速 C.室性心动过速 D.窦性心动过缓 E.房室传导阻滞,C.室性心动过速
1661,11,7,1,28. 对急性心肌梗死引起的室性心动过速首选(2.5分),A.Quinidine B.Verapamil C.Propranolol D.Lidocaine E.Amiodarone,D.Lidocaine
1662,11,7,1,29. 下列何种药物的肝首过消除很强，生物利用度很低，故临床上治疗心律失常必须静注不能口服(2.5分),A.普鲁卡因胺 B.维拉帕米 C.奎尼丁 D.胺碘酮 E.利多卡因    ,E.利多卡因    
1663,11,7,1,30. 心室纤颤时选用的治疗药物是 (2.5分),A.毒毛花苷K B.肾上腺素 C.利多卡因 D.毛花苷C E.奎尼丁,C.利多卡因
1664,11,7,1,31. 有关普萘洛尔的抗心律失常作用机制，下述哪一项是错误的？(2.5分),A.阻断心脏?受体 B.降低窦房结、浦氏纤维的自律性 C.降低儿茶酚胺所致的迟后除极幅度，防止触发活动 D.治疗剂量延长浦氏纤维的APD和ERP E.延长房室结ERP,D.治疗剂量延长浦氏纤维的APD和ERP
1665,11,7,1,32. 治疗窦性心动过速首选下列哪一种药？(2.5分),A.奎尼丁 B.苯妥英钠 C.普萘洛尔 D.利多卡因 E.氟卡尼,C.普萘洛尔
1666,11,7,1,33. 继发于甲状腺功能亢进的心律失常，应选用哪一药物治疗？(2.5分),A.Verapamil B.Propranolol C.Digoxin D.Lidocaine E.Mexiletine ,B.Propranolol
1667,11,7,1,34. 长期应用引起角膜褐色微粒沉着的抗心律失常药是(2.5分),A.利多卡因 B.胺碘酮 C.奎尼丁 D.氟卡尼 E.维拉帕米,B.胺碘酮
1668,11,7,1,35. 维拉帕米对下列何种心律失常的疗效最好？(2.5分),A.房室传导阻滞 B.阵发性室上性心动过速 C.强心苷中毒所致心律失常 D.室性心动过速 E.室性早搏   ,B.阵发性室上性心动过速
1669,11,7,1,36. 不是常规心脏电生理检查的标测技术是(2.5分),A.激动顺序标测。 B.起搏标测。 C.拖带标测。 D.三维立体标测。,D.三维立体标测。
1670,11,7,1,37. 顺向型房室折返性心动过速是指以下哪种心动过速？(2.5分),A.激动经房室结前传，经房室旁道逆传的心动过速。 B.激动经房室旁道前传，经房室结逆传的心动过速。 C.激动经慢经前传，经快经逆传的心动过速。 D.以上都是。,A.激动经房室结前传，经房室旁道逆传的心动过速。
1671,11,7,1,38. 常规心脏电生理检查时，一般需要放置___电极导管。(2.5分),A.HRA and His B.Cs C.RV D.以上都是,D.以上都是
1672,11,7,1,39. 房室结折返性心动过速最常见的类型是(2.5分),A.Slow/fast AVNRT B.Fast/slow AVNRT C.Slow/slow AVNRT D.Fast/fast AVNRT,A.Slow/fast AVNRT
1673,11,7,1,40. AVNRT射频消融时需特别注意和预防的并发症是(2.5分),A.急性心包填塞 B.III度AVB C.静脉血栓形成 D.动静脉瘘,B.III度AVB
1970,12,7,1,1. 逆向型AVRT心电图的特点是(2.5分),A.正常狭窄、规则QRS波 B.宽大、规则QRS波 C.室房分离、房室脱节 D.QRS波不规则,B.宽大、规则QRS波
1971,12,7,1,2. 心律失常的主要诊断依据是(2.5分),A.心电图； B.心脏超声图； C.心脏CT； D.冠状动脉造影； E.临床表现。,A.心电图；
1972,12,7,1,3. 心律失常必须要用药物治疗：(2.5分),A.是的； B.不是的； C.非药物治疗； D.具体情况具体分析； E.不清楚。,D.具体情况具体分析；
1973,12,7,1,4. 下列哪项不属于心律失常的器械治疗范畴(2.5分),A.起搏器   B.ICD C.射频消融术 D.植入式事件记录器,D.植入式事件记录器
1974,12,7,1,5. 抗心动过速型起搏器可用于治疗(2.5分),A.室上性心动过速 B.窦性心动过速 C.房性心动过速 D.室性心动过速,C.房性心动过速
1975,12,7,1,6. 射频消融术不适用于治疗： (2.5分),A.室上性心动过速 B.窦性心动过速 C.房性心动过速 D.室性心动过速,B.窦性心动过速
1976,12,7,1,7. 下列哪种能量目前最适合于心脏消融手术(2.5分),A.微波 B.射频能 C.直流电 D.激光,B.射频能
1977,12,7,1,8. 下列哪种能量最不适合于心脏消融手术(2.5分),A.微波  B.射频能 C.直流电 D.超声,A.微波 
1978,12,7,1,9. 复杂心律失常射频消融最重要平台是(2.5分),A.X线机 B.三维电标测系统 C.电生理多导仪 D. CT,B.三维电标测系统
1979,12,7,1,10. 扩张型心肌病的发病机理可能是 (2.5分),A.病毒的直接损伤（柯萨奇，人类巨细胞病毒等） B.体液免疫（ ADP/ATP载体抗体－钙内流增加） C.细胞免疫（ T细胞、TNF、白细胞介素等） D.人类白细胞抗原基因型相关联 E.以上都对。,E.以上都对。
1980,12,7,1,11. 以下那种药物能明确降低猝死(2.5分),A.利尿剂 B.ACE / ARB  C.? 阻滞剂 D.洋地黄 E.血管扩张剂等,C.? 阻滞剂
1981,12,7,1,12. 经皮经腔室间隔心肌化学消融术适应于以下那型心肌病(2.5分),A.扩张型心肌病  B.肥厚性梗阻型心肌病  C.肥厚性非梗阻型心肌病  D.限制型心肌病  E.致心律失常性右室心肌病,B.肥厚性梗阻型心肌病 
1982,12,7,1,13. Kussmaul征出现在以下那种心肌病(2.5分),A.扩张型心肌病  B.肥厚型心肌病  C.特异性心肌病  D.限制型心肌病  E.致心律失常性右室心肌病,D.限制型心肌病 
1983,12,7,1,14. 心肌损伤具有较高的特异性和敏感性的检查是(2.5分),A.血清病原学检查   B.CK-MB、肌钙蛋白-T、肌钙蛋白-I   C.X线、CT、MR    D.UCG、ECG  E.心内膜心肌活检,B.CK-MB、肌钙蛋白-T、肌钙蛋白-I  
1984,12,7,1,15. 病毒性心肌炎分那几型(2.5分),A.亚临床型 B.轻症自限型  C.隐匿进展型 D.急性重症和猝死型 E.以上都对,E.以上都对
1985,12,7,1,16. 柯萨奇B病毒持续感染和抗心肌抗体阳性多少病人演变为扩张型心肌病(2.5分),A.0.1 B.0.3 C.0.5 D.0.7 E.0.9,A.0.1
1986,12,7,1,17. 心肌炎的主要感染病源(2.5分),A.细菌  B.真菌 C.寄生虫 D.病毒 E.以上都对,E.以上都对
1987,12,7,1,18. 导致心脏骤停的最常见的心律失常是：(2.5分),A.心房颤动 B.阵发性室上性心动过速 C.心室颤动 D.二度房室传导阻滞 E.三度房室传导阻滞,C.心室颤动
1988,12,7,1,19. 识别心脏骤停可根据以下表现：(2.5分),A.意识丧失 B.皮肤苍白或发绀 C.呼吸断续或停止 D.脉搏消失 E.以上都是,E.以上都是
1989,12,7,1,20. 导致心脏骤停的最常见心血管疾病是：(2.5分),A.冠心病 B.高血压 C.风湿性心脏病 D.先天性心脏病 E.心肌炎,A.冠心病
1990,12,7,1,21. 成人心肺复苏时要求按压与通气的比例是：(2.5分),A.10 : 2 B.20 : 2 C.30 : 2 D.40 : 2　 E.50 : 2,C.30 : 2
1991,12,7,1,22. 成人心肺复苏时胸外按压的频率要求达到：(2.5分),A.至少60次/分 B.至少70次/分 C.至少80次/分 D.至少90次/分 E.至少100次/分,E.至少100次/分
1992,12,7,1,23. 抗心律失常药的基本电生理作用不包括(2.5分),A.降低自律性 B.增加后除极与触发活动 C.减少后除极与触发活动   D.改变膜反应性而改变传导性 E.改变ERP和APD而减少折返激动,B.增加后除极与触发活动
1993,12,7,1,24. 奎尼丁治疗心房颤动合用强心苷的目的是(2.5分),A.增强奎尼丁的钠通道阻滞作用 B.抑制房室传导，减慢心室率 C.提高奎尼丁的血药浓度 D.避免奎尼丁过度延长动作电位时程 E.增强奎尼丁延长动作电位时程的作用,B.抑制房室传导，减慢心室率
1994,12,7,1,25. 下列哪一种情况下不属于奎尼丁的禁忌证或应慎用？(2.5分),A.完全性房室传导阻滞 B.充血性心力衰竭 C.新发病的心房纤颤 D.严重低血压， E.地高辛中毒,C.新发病的心房纤颤
1995,12,7,1,26. 下列那一个选项不是奎尼丁的主要作用靶点？ (2.5分),A.钠离子通道 B.钙离子通道 C.M胆碱受体 D.肾上腺素α受体 E.肾上腺素β受体,E.肾上腺素β受体
1996,12,7,1,27. Lidocaine对哪一种心律失常效果最好？(2.5分),A.心房扑动 B.室上性阵发性心动过速 C.室性心动过速 D.窦性心动过缓 E.房室传导阻滞,C.室性心动过速
1997,12,7,1,28. 对急性心肌梗死引起的室性心动过速首选(2.5分),A.Quinidine B.Verapamil C.Propranolol D.Lidocaine E.Amiodarone,D.Lidocaine
1998,12,7,1,29. 下列何种药物的肝首过消除很强，生物利用度很低，故临床上治疗心律失常必须静注不能口服(2.5分),A.普鲁卡因胺 B.维拉帕米 C.奎尼丁 D.胺碘酮 E.利多卡因    ,E.利多卡因    
1999,12,7,1,30. 心室纤颤时选用的治疗药物是(2.5分),A.毒毛花苷K B.肾上腺素 C.利多卡因 D.毛花苷C E.奎尼丁,C.利多卡因
2000,12,7,1,31. 有关普萘洛尔的抗心律失常作用机制，下述哪一项是错误的？(2.5分),A.阻断心脏?受体 B.降低窦房结、浦氏纤维的自律性 C.降低儿茶酚胺所致的迟后除极幅度，防止触发活动 D.治疗剂量延长浦氏纤维的APD和ERP E.延长房室结ERP,D.治疗剂量延长浦氏纤维的APD和ERP
2001,12,7,1,32. 治疗窦性心动过速首选下列哪一种药？(2.5分),A.奎尼丁 B.苯妥英钠 C.普萘洛尔 D.利多卡因 E.氟卡尼,C.普萘洛尔
2002,12,7,1,33. 继发于甲状腺功能亢进的心律失常，应选用哪一药物治疗？(2.5分),A.Verapamil B.Propranolol C.Digoxin D.Lidocaine E.Mexiletine ,B.Propranolol
2003,12,7,1,34. 长期应用引起角膜褐色微粒沉着的抗心律失常药是(2.5分),A.利多卡因 B.胺碘酮 C.奎尼丁 D.氟卡尼 E.维拉帕米,B.胺碘酮
2004,12,7,1,35. 维拉帕米对下列何种心律失常的疗效最好？(2.5分),A.房室传导阻滞 B.阵发性室上性心动过速 C.强心苷中毒所致心律失常 D.室性心动过速 E.室性早搏   ,B.阵发性室上性心动过速
2005,12,7,1,36. 不是常规心脏电生理检查的标测技术是(2.5分),A.激动顺序标测。 B.起搏标测。 C.拖带标测。 D.三维立体标测。,D.三维立体标测。
2006,12,7,1,37. 顺向型房室折返性心动过速是指以下哪种心动过速？(2.5分),A.激动经房室结前传，经房室旁道逆传的心动过速。 B.激动经房室旁道前传，经房室结逆传的心动过速。 C.激动经慢经前传，经快经逆传的心动过速。 D.以上都是。,A.激动经房室结前传，经房室旁道逆传的心动过速。
2007,12,7,1,38. 常规心脏电生理检查时，一般需要放置___电极导管(2.5分),A.HRA and His B.Cs C.RV D.以上都是,D.以上都是
2008,12,7,1,39. 房室结折返性心动过速最常见的类型是(2.5分),A.Slow/fast AVNRT B.Fast/slow AVNRT C.Slow/slow AVNRT D.Fast/fast AVNRT,A.Slow/fast AVNRT
2009,12,7,1,40. AVNRT射频消融时需特别注意和预防的并发症是(2.5分),A.急性心包填塞 B.III度AVB C.静脉血栓形成 D.动静脉瘘,B.III度AVB
2660,13,7,1,NA,NA,
