number,grade,module,week,question_stem,choice,correct_answer
3185,16,2,6,6. 对于蛛网膜下腔出血，防止再次出血的根本方法是(2.5分),A.卧床 B.保持血压稳定 C.保持大便通畅 D.避免剧烈活动 E.对动脉瘤或血管畸形行手术治疗,E.对动脉瘤或血管畸形行手术治疗
956,9,2,6,33. 治疗颅底骨折合并脑脊液漏者，以下哪个方案是错误的？  (2.0分),A.绝对卧床休息 B.镇静，止痛，抗炎 C.防治肺部感染 D.将漏脑脊液的鼻孔或外耳道填塞 E.适当控制入水量,D.将漏脑脊液的鼻孔或外耳道填塞
3532,17,2,6,23. 下列哪项不属于脑小血管病的影像学表现(2.5分),A.皮层下灰质核团小梗死 B.血管周围间隙扩大 C.小动脉闭塞或血栓形成 D.脑白质高信号 E.脑内微出血,C.小动脉闭塞或血栓形成
257,7,2,6,7. 男性，71岁，突起右上肢麻木乏力，约3分钟后缓解。此后多次发作右上肢麻木乏力，并且有左眼视物模糊，约5-30分钟后缓解。体查无异常。该患者的诊断最可能的是： (3.0分),A.左侧大脑前动脉的TIA B.癫痫发作 C.右侧大脑前动脉的TIA D.左侧颈内动脉系统的TIA E.右侧颈内动脉系统的TIA,D.左侧颈内动脉系统的TIA
1940,12,2,6,15. 男性，右利手，主诉3天来左眼失明多次发作，每次持续5分钟。进而出现语言表达困难，右手抬举不能，右侧鼓腮漏气。最可能的诊断是: (2.0分),A.左侧大脑中动脉闭塞  B.累及左侧运动皮层区的局灶性癫痫发作 C.左侧颈内动脉闭塞  D.慢性硬脑膜下血肿 E.偏头痛 ,C.左侧颈内动脉闭塞 
615,8,2,6,50. 下列关于视觉通路的描述，正确的是(2.0分),A.右眼颞侧视网膜的传入纤维投射至左枕叶皮层 B.左眼鼻侧视网膜的传入纤维投射至右枕叶皮层 C.视网膜上半部的传入纤维投射到距状裂下缘 D.视网膜下半部的传入纤维投射到距状裂上缘 E.视网膜中央黄斑区的传入纤维投射到距状裂前部,B.左眼鼻侧视网膜的传入纤维投射至右枕叶皮层
274,7,2,6,24. 发生脑栓塞最多的栓子来源是： (3.0分),A.空气栓子 B.脂肪栓子 C.心源性栓子 D.下肢静脉血栓的脱落 E.肺动脉血栓,C.心源性栓子
957,9,2,6,34. 颅脑外伤患者，颅骨骨折线与脑膜中动脉沟交叉时，最易发生哪类血肿：(2.0分),A.头皮下血肿 B.急性硬膜外血肿 C.慢性硬膜下血肿 D.脑内血肿 E.多发性血肿,B.急性硬膜外血肿
3524,17,2,6,"15. 患者，男，70岁，左侧肢体无力1小时。既往高血压史6年，血压波动，长期抽烟。查体：T37℃， P 80次/分， R20次/分， BP160/80mmHg,神清，左侧鼻唇沟浅，伸舌左偏，左侧上下肢肌力2级，肌张力不高，左侧巴氏征阳性，左侧偏身感觉减退。急查血糖、血常规、肾功能、电解质、心肌酶谱，1小时回报血液检查项正常、心电图正常，头颅CT未见明显异常。该患者诊断首先考虑是什么？(2.5分)",A.急性脑梗死 B.蛛网膜下腔出血 C.短暂性脑缺血发作 D.脑出血 E.Todd氏麻痹,A.急性脑梗死
2836,15,2,6,29. 怀疑急性缺血性脑卒中的患者行弥散加权成像（DWI）检查，下列哪项说法是正确的    (2.5分),A.急性脑梗死区在DWI上呈高信号 B.急性脑梗死区的ADC值增高 C.DWI高信号区都会转变成软化灶 D.DWI高信号区都代表急性梗死区 E.DWI高信号表示组织含水量增加,A.急性脑梗死区在DWI上呈高信号
3510,17,2,6,1. 急性骨髓炎和蜂窝织炎动态骨显像的鉴别要点为(2.5分),A.急性骨髓炎血流、血池相可见放射性异常增高影，延迟相正常；蜂窝织炎血流、血池和延迟相均可见放射性异常增高影。 B.急性骨髓炎血流、血池相正常，延迟相可见放射性异常增高影；蜂窝织炎血流、血池相可见放射性异常增高影，延迟相正常。 C.急性骨髓炎血流、血池和延迟相均可见放射性异常增高影，蜂窝织炎血流、血池相可见放射性异常增高影，延迟相正常。 D.急性骨髓炎血流、血池和延迟相均可见放射性异常增高影，蜂窝织炎血流、血池、延迟相均正常。 E.急性骨髓炎血流、血池和延迟相均可见放射性异常增高影，蜂窝织炎血流、血池相可见放射性异常增高影，延迟相减低。,C.急性骨髓炎血流、血池和延迟相均可见放射性异常增高影，蜂窝织炎血流、血池相可见放射性异常增高影，延迟相正常。
1633,11,2,6,39. 出现小脑幕切迹疝时，有定位意义的瞳孔变化是(2.0分),A.患侧瞳孔先缩小，后逐渐扩大 B.患侧瞳孔逐渐缩小 C.双侧瞳孔散大 D.双侧瞳孔缩小 E.双侧瞳孔大小多变,A.患侧瞳孔先缩小，后逐渐扩大
2461,14,2,6,9. 诊断小脑幕切迹疝的最可靠依据是(2.5分),A.患侧瞳孔散大，对侧肢体肌力减弱 B.患侧瞳孔不变，同侧肢体肌力减弱 C.患侧瞳孔不变，对侧肢体肌力减弱 D.患侧瞳孔缩小，同侧肢体肌力减弱 E.患侧瞳孔散大，同侧肢体肌力减弱,A.患侧瞳孔散大，对侧肢体肌力减弱
2309,13,2,6,36. 颅内压的主要影响因素不包括(2.5分),A.病变扩张速度 B.全身系统性疾病 C.伴发水肿程度  D.病变部位 E.患者BMI,E.患者BMI
2484,14,2,6,32. 有关烟雾病的描述哪项不对？(2.5分),A.颈内动脉颅内起始段闭塞 B.其发生与动脉硬化无关 C.脑底出现异常血管网 D.成人易发生脑缺血 E.出血与微小动脉瘤破裂有关,D.成人易发生脑缺血
3193,16,2,6,14. 男，20岁。颅脑外伤2小时。因急性硬膜下血肿、颅底骨折、脑脊液漏、脑疝行急诊手术治疗。以下治疗与缓解颅内高压 无关的是(2.5分),A.手术清除血肿 B.手术去骨瓣减压 C.手术修补脑脊液漏 D.静滴甘油果糖 E.静滴甘露醇,C.手术修补脑脊液漏
598,8,2,6,33. 脑梗死二级预防三大基石为 (2.0分),A.抗血小板治疗，稳定斑块治疗，降压治疗 B.抗血小板治疗，降糖，降压治疗 C.抗血小板治疗，稳定斑块治疗，降糖治疗 D.抗凝治疗，稳定斑块治疗，降压治疗 E.抗血小板治疗，稳定斑块治疗，降糖治疗,A.抗血小板治疗，稳定斑块治疗，降压治疗
3216,16,2,6,37. 脑出血内科治疗，最重要的是(2.5分),A.控制脑水肿 B.使用止血剂 C.降低血压 D.抗感染 E.保护胃粘膜,A.控制脑水肿
595,8,2,6,30. 溶栓治疗时，血压应控制在(2.0分),A.收缩压<200mmHg，舒张压<100mmHg B.收缩压<200mmHg，舒张压<110mmHg C.收缩压<180mmHg，舒张压<105mmHg D.收缩压<180mmHg，舒张压<100mmHg E.收缩压<180mmHg，舒张压<110mmHg,D.收缩压<180mmHg，舒张压<100mmHg
1256,10,2,6,10. 脑出血患者，血压高于多少时宜开始平稳降压(2.0分),A.收缩压≥220 mmHg ，舒张压≥110mmHg B.收缩压≥200 mmHg ，舒张压≥110mmHg  C.收缩压≥220 mmHg ，舒张压≥105mmHg D.收缩压≥180 mmHg ，舒张压≥100mmHg E.收缩压≥200 mmHg ，舒张压≥100mmHg,B.收缩压≥200 mmHg ，舒张压≥110mmHg 
3518,17,2,6,9. 脑血流灌注显像所反映的的是(2.5分),A.局部脑血流量 B.局部脑功能 C.既反应局部脑血流量又反应局部脑功能 D.既反应脑摄取量又反应脑清除量 E.局部脑代谢,C.既反应局部脑血流量又反应局部脑功能
579,8,2,6,14. 枕骨大孔疝，下列哪一项不是常见症状：(2.0分),A.意识障碍  B.呼吸突然停止  C.头痛剧烈，呕吐频繁  D.强迫头位  E.早期出现一侧瞳孔散大 ,E.早期出现一侧瞳孔散大 
3218,16,2,6,39. 男，87岁。头部撞伤3月，左侧肢体无力伴行走不稳2周。头颅MRI提示右侧硬膜下巨大血肿。以下哪项症状和体征暂 无法 提示颅内高压(2.5分),A.头痛 B.恶心/呕吐 C.视乳头水肿 D.一侧瞳孔散大 E.昏迷,E.昏迷
605,8,2,6,40. 看近物时的视觉调节过程包括(2.0分),A.晶状体变凸，眼轴会聚，瞳孔散大  B.晶状体变凸，眼轴会聚，瞳孔缩小 C.晶状体扁平，眼轴会聚，瞳孔缩小 D.晶状体扁平，眼轴会聚，瞳孔散大 E.晶状体曲率半径减小，眼轴会聚，瞳孔缩小,B.晶状体变凸，眼轴会聚，瞳孔缩小
606,8,2,6,41. 人眼的调节功能主要是由以下哪种变化来实现的?　 (2.0分),A.角膜的曲度变化  B.角膜和晶状体的曲度变化 C.晶状体的曲度变化  D.玻璃体的曲度变化 E.晶状体和玻璃体的曲度变化,C.晶状体的曲度变化 
586,8,2,6,21. 颈内动脉系统TIA不包括 (2.0分),A.单侧眼或大脑半球症状 B.一过性黑朦、雾视、视野黑点 C.一侧面部或肢体的无力或麻木 D.失语 E.构音障碍,E.构音障碍
1249,10,2,6,3. 哪部分脑区缺血可致双眼视力障碍？ (2.0分),A.视交叉 B.顶叶 C.颞叶 D.枕叶 E.脑干,D.枕叶
1632,11,2,6,38. 患儿5岁，阵发性头痛3个月，因突然剧烈头痛、反复呕吐半天急诊入院。检查：神志清醒，双侧瞳孔正常，颈项强直，半小时后突然呼吸停止、心跳存在。其诊断最可能是(2.0分),A.垂体腺瘤 B.急性脑水肿 C.急性脑膜炎 D.枕骨大孔疝 E.小脑幕切迹疝,D.枕骨大孔疝
1283,10,2,6,37. 重症闭合性颅脑外伤病人的急诊，首先应该做到： (2.0分),A.检查神志，瞳孔 B.测量呼吸，血压，脉搏 C.保持呼吸道通畅 D.躁动者可用吗啡类药物 E.及时输液，输血,A.检查神志，瞳孔
1606,11,2,6,12. Willis环在脑循环中起非常重要的作用，能沟通脑前、后、左、右的血液供应，下列哪条动脉不参与脑底动脉环的组成： (2.0分),A.大脑前动脉 B.前交通动脉 C.颈内动脉 D.大脑后动脉 E.椎动脉 ,E.椎动脉 
603,8,2,6,38. 一蛛网膜下腔出血患者，出现精神障碍、步态异常和尿失禁，则可能发生了以下哪种并发症？ (2.0分),A.再出血 B.脑血管痉挛 C.急性非交通性脑积水 D.正常颅压脑积水 E.脑梗死,D.正常颅压脑积水
1251,10,2,6,5. TIA治疗不包括(2.0分),A.控制危险因素 B.抗血小板聚集 C.溶栓 D.抗凝  E.稳定斑块,C.溶栓
2837,15,2,6,30. CT脑灌注成像时，血流参数MTT代表的含义是： (2.5分),A.灌注曲线下的面积 B.灌注曲线的峰值高度 C.灌注曲线从开始到结束的时间 D.灌注曲线从开始到峰值的时间 E.灌注曲线的半高宽,D.灌注曲线从开始到峰值的时间
2304,13,2,6,31. 以下哪个不是急性脑梗死的早期CT征象(2.5分),A.高密度血管征 B.豆状核模糊征 C.岛带征 D.烟雾征 E.脑组织密度减低,D.烟雾征
940,9,2,6,17. 延髓背外侧综合征不包括以下那个症状 (2.0分),"A.眩晕,眼震,病灶侧共济失调 B.吞咽困难、构音障碍、同侧软腭低垂及咽反射消失 C.病灶侧面瘫 D.Horner综合征 E.交叉性偏身感觉障碍",C.病灶侧面瘫
3194,16,2,6,15. 小脑幕切迹疝最具诊断意义的临床表现是(2.5分),A.神志不清 B.剧烈头痛 C.早期出现呼吸变慢和骤停 D.瞳孔不等大 E.生命体征紊乱,D.瞳孔不等大
958,9,2,6,35. 颅脑损伤后，诊断小脑幕裂孔疝的最可靠的早期临床表现是：  (2.0分),A.头痛，呕吐，进行性意识障碍 B.定位体征 C.癫痫发生 D.血压，脉搏，呼吸改变 E.瞳孔变化,E.瞳孔变化
966,9,2,6,43. 瞳孔在弱光下散大，而在强光下缩小，称为 (2.0分),A.互感性对光反射 B.辐辏反射  C.瞳孔对光反射 D.瞳孔调节反射 E.瞳孔近反射,C.瞳孔对光反射
1268,10,2,6,22. 诊断颅内压高的可靠依据是：(2.0分),A.视乳头水肿 B.剧烈头痛 C.频繁呕吐 D.癫痫发作 E.双外展神经麻痹,A.视乳头水肿
2486,14,2,6,34. 暗适应的实质是(2.5分),A.视锥细胞兴奋性恢复的过程           B.色觉障碍恢复的过程 C.视紫红质浓度恢复的过程           D.瞳孔对光反射调节的过程 E.辐辏反射调节的过程,C.视紫红质浓度恢复的过程          
963,9,2,6,40. 下列不属于折光系统的是 (2.0分),A.角膜  B.房水  C.晶状体  D.玻璃体  E.视网膜,E.视网膜
604,8,2,6,39. 有关视力、视角的论述，正确的是(2.0分),A.视力大小与视角大小成正比 B.视角一分角能看清物体时，视力为1.0 C.视锥细胞直径越大，视力越好 D.双眼视物时可以使视力提高 E.同一距离物体越大形成的视角就越小,B.视角一分角能看清物体时，视力为1.0
612,8,2,6,47. 能产生动作电位的细胞是(2.0分),A.视锥细胞  B.视杆细胞  C.双极细胞  D.神经节细胞  E.水平细胞,D.神经节细胞 
3514,17,2,6,5. 二膦酸类骨显像剂集聚到骨组织的机制是(2.5分),A.离子交换和化学吸附   B.吞噬作用 C.主动转运 D.被动扩散 E.排泄通路,A.离子交换和化学吸附  
2478,14,2,6,26. 阅读CT平扫图像时，下列哪种窗宽和窗位设置有助于发现早期脑梗塞(2.5分),A.窗宽调宽，窗位调低  B.窗宽调宽，窗位调高 C.窗宽调窄，窗位调高 D.窗宽调窄，窗位调低  E.以上都可以,D.窗宽调窄，窗位调低 
1640,11,2,6,46. 与脑内阿片受体作用无关镇痛药是 (2.0分),A.罗通定 B.喷他佐辛 C.曲马朵 D.美沙酮 E.纳洛酮,A.罗通定
3196,16,2,6,17. 下列哪项不是动脉瘤破裂的临床表现？(2.5分),A.头痛 B.胸痛 C.癫痫 D.意识障碍 E.呕吐,B.胸痛
3513,17,2,6,4. 恶性肿瘤骨转移的好发部位下列哪个最常见(2.5分),A.胸部＞四肢＞脊柱＞骨盆＞颅骨 B.胸部＞脊柱＞骨盆＞四肢＞颅骨 C.脊柱＞胸部＞骨盆＞四肢＞颅骨 D.骨盆＞脊柱＞胸部＞颅骨＞四肢 E.骨盆＞胸部＞脊柱＞颅骨＞四肢,B.胸部＞脊柱＞骨盆＞四肢＞颅骨
3533,17,2,6,"24. 下列引起颅内压升高的直接原因, 不包括(2.5分)",A.脑水肿 B.脑肿瘤 C.脑积水 D.狭颅症 E.脑动脉瘤,E.脑动脉瘤
2470,14,2,6,18. 下列哪项是引起脑梗塞的最常见原因：(2.5分),A.房颤  B.空气栓塞 C.脑动脉粥样硬化 D.动脉炎 E.血小板增多症,C.脑动脉粥样硬化
3180,16,2,6,1. 脑血栓形成最常见原因的是： (2.5分),A.高血糖 B.心房颤动 C.吸烟 D.血管炎 E.脑动脉粥样硬化,E.脑动脉粥样硬化
1934,12,2,6,9. 脑淀粉样变性所致脑出血最常见于哪个部位？ (2.0分),A.脑叶 B.基底节 C.延髓 D.小脑 E.脑室,A.脑叶
2471,14,2,6,19. 男，60岁。突发口齿不清伴左侧肢体无力5小时。查体：右侧周围性面瘫，左侧肢体肌力4级，右侧肢体肌力5级。考虑患者病变部位位于(2.5分),A.脑皮质 B.脑干 C.内囊 D.脊 E.周围神经,B.脑干
589,8,2,6,24. 跌倒发作是由于哪部分脑区缺血所致？ (2.0分),A.额叶 B.顶叶 C.颞叶 D.枕叶 E.脑干,E.脑干
939,9,2,6,16. 脑出血需要外科治疗的适应症，除了 (2.0分),A.基底节区壳核出血≥30ml B.小脑出血量≥10ml，直径≥3cm，脑积水  C.脑干出血≥5cm D.脑叶血肿较大危及生命，血管畸形 E.丘脑出血≥15ml,C.脑干出血≥5cm
578,8,2,6,13. 脑疝致命的主要原因是： (2.0分),A.大脑皮层运动区广泛受压  B.颅内血管广泛受压  C.脑干受压  D.小脑受压  E.脑脊液循环严重障碍 ,C.脑干受压 
592,8,2,6,27. 针尖样瞳孔常见于(2.0分),A.延髓出血 B.脑桥出血 C.小脑出血 D.基底节出血 E.脑室出血,B.脑桥出血
1254,10,2,6,8. 小脑出血患者，剧烈咳嗽后出现意识障碍，需考虑 (2.0分),A.再出血 B.TIA C.脑疝形成 D.癫痫 E.癔症,C.脑疝形成
1282,10,2,6,36. 诊断颅底骨折的确切证据是：(2.0分),A.头颅X光照片多能显示颅底骨折 B.伤后进行性昏迷伴呕吐 C.脑脊液耳漏，鼻漏，眼睑有淤血斑 D.在受打击的局部立即出现枕下与眼睑或结合膜下淤血 E.头部超声波检查，中线偏移超过0.5厘米,C.脑脊液耳漏，鼻漏，眼睑有淤血斑
581,8,2,6,16. 颅内压调节主要依靠 (2.0分),A.颅内静脉血被排挤到颅外 B.部分脑脊液被挤入脊髓蛛网膜 C.脑脊液量的增减 D.脑血管收缩 E.脑血管舒张,C.脑脊液量的增减
2477,14,2,6,25. 以下哪支动脉不属于颈内动脉的分支： (2.5分),A.眼动脉 B.脑膜中动脉 C.后交通动脉 D.脑膜垂体干 E.脉络膜前动脉。,B.脑膜中动脉
1258,10,2,6,12. 脑梗死的体征，一般不包括 (2.0分),A.视野缺损 B.偏瘫 C.偏身感觉障碍 D.脑膜刺激征 E.病理征阳性,D.脑膜刺激征
3186,16,2,6,7. 患者，男，60岁，突发右侧肢体无力1小时，既往高血压史。查体：神清，口齿不清，右侧肢体肌力3级，右侧巴氏征阳性。头颅CT未见明显异常，血常规、凝血检查和心电图检查正常，该患者首先考虑的诊断是(2.5分),A.短暂性脑缺血发作 B.脑血栓形成 C.脑出血； D.蛛网膜下腔出血 E.脑栓塞,B.脑血栓形成
1600,11,2,6,6. 男性，21岁，右侧肢体抽搐2年。突然昏迷1小时。查体：神志浅昏迷，左侧肢体偏瘫。CT显示右额叶脑内血肿，临床诊断最可能是(2.0分),A.原发性癫痫 B.脑动脉硬化 C.脑动脉瘤 D.脑血管畸形 E.高血压脑出血 ,D.脑血管畸形
1263,10,2,6,17. 蛛网膜下腔出血最为可靠的诊断依据 (2.0分),A.一侧瞳孔散大 B.剧烈头痛、呕吐、肢体抽搐 C.腰穿为均匀一致血性脑脊液 D.脑膜刺激征阳性 E.头颅CT示脑膜高密度,C.腰穿为均匀一致血性脑脊液
2307,13,2,6,34. 脑疝患者的紧急治疗手段不包括：(2.5分),A.维持呼吸道畅通 B.立即静脉滴注20%甘露醇250-500 ml C.侧脑室穿刺外引流 D.减压手术如去骨瓣减压，颞肌下减压，内减压术等 E.腰穿引流脑脊液,E.腰穿引流脑脊液
1947,12,2,6,22. 颅高压的治疗方法中，不包括：(2.0分),A.头高位，过度换气，镇静镇痛 B.腰穿释放脑脊液 C.脱水药物及激素使用 D.占位性病变切除 E.侧脑室外引流，去骨瓣减压,B.腰穿释放脑脊液
943,9,2,6,20. 男，25岁，突发头部剧烈疼痛，随即出现意识丧失，伴抽搐，醒后仍头剧烈疼痛并呕吐。体检：神志清楚，瞳孔右3mm，左6mm，颈强直、克氏征、布氏征（+），左侧眼底玻璃体下片状出血。体温37 οC，血压145/85 mmHg。根据以上资料，最可能的诊断是 (2.0分),A.脑出血     B.脑膜脑炎    C.原发性癫痫     D.蛛网膜下腔出血  E.血管性头痛,D.蛛网膜下腔出血 
2468,14,2,6,16. 女，50岁，突发头痛5天，头痛位于整个头部，呈炸裂样，伴恶心，无关节疼痛，无发热，体格检查：颈抵抗，克氏征阳性。头颅CT示鞍上池高密度影。最可能的诊断是：(2.5分),A.颅内感染 B.紧张性头痛  C.急性脑梗塞 D.蛛网膜下腔出血 E.短暂性脑缺血发作,D.蛛网膜下腔出血
1635,11,2,6,41. 急性颅内压增高时患者早期生命体征改变为(2.0分),A.血压升高，脉搏变缓，脉压变小 B.血压升高，脉搏增快，脉压增大 C.血压降低，脉搏变缓，脉压变小 D.血压降低，脉搏增快，脉压变小 E.血压升高，脉搏变缓，脉压增大,E.血压升高，脉搏变缓，脉压增大
2483,14,2,6,31. 脑动静脉畸形的主要临床表现有(2.5分),A.头痛 B.癫痫 C.血肿慢慢增大 D.突发出血 E.呕吐,C.血肿慢慢增大
2840,15,2,6,33. 眼的折光系统中折光率最大的是  (2.5分),A.晶状体 B.角膜  C.玻璃体 D.前房水 E.后房水,B.角膜 
1293,10,2,6,47. 高血压脑出血时，哪支血管破裂最常见？(2.0分),A.基底动脉  B.大脑后动脉  C.大脑中动脉  D.大脑前动脉  E.豆纹动脉 ,E.豆纹动脉 
3512,17,2,6,3. 全身骨显像中出现多发不规律分布的异常放射性增高灶，常见于：(2.5分),A.转移性骨肿瘤 B.骨外伤 C.骨炎症 D.原发性骨肿瘤 E.代谢性骨病,A.转移性骨肿瘤
3192,16,2,6,13. 枕骨大孔疝有别于小脑幕切迹疝的临床表现是(2.5分),A.剧烈头痛 B.频繁呕呕 C.较早出现意识障碍 D.较早出现呼吸骤停 E.较早出现瞳孔变化,D.较早出现呼吸骤停
970,9,2,6,47. 眼尽最大能力调节时所能看清物体的最近距离，称为 (2.0分),A.节点  B.前主焦点  C.远点  D.近点  E.后主焦点,D.近点 
972,9,2,6,49. 下列哪种非正视眼矫正用凹透镜？(2.0分),A.近视眼  B.远视眼  C.散光眼  D.老视眼  E.老花眼,A.近视眼 
2308,13,2,6,35. 下列哪项不属于颅内压升高的临床分期(2.5分),A.早期：超过代偿容积，出现临床症状 B.进展期：内容物持续增加，临床症状加重 C.衰竭期：脑组织几无血流灌注 D.高峰期：典型颅高压三联症 E.代偿期：内容物虽有增加，未超过代偿容积,B.进展期：内容物持续增加，临床症状加重
971,9,2,6,48. 某人看远物需要调节，看近物也不清楚，提示他可能是(2.0分),A.远视  B.近视  C.散光  D.老视眼  E.正视眼,A.远视 
3203,16,2,6,24. 虽然脑血管的分支走行存在较多的变异情形，但是椎动脉通常由以下哪支血管分支后上行： (2.5分),A.颈总动脉 B.锁骨下动脉 C.主动脉弓 D.基底动脉 E.脉络膜前动脉 ,B.锁骨下动脉
269,7,2,6,19. 下列哪项不是脑血管的常见危险因素： (3.0分),A.高血压病 B.高脂血症 C.房颤 D.2型糖尿病 E.阑尾炎,E.阑尾炎
938,9,2,6,15. 脑出血治疗原则包括以下各项，除了 (2.0分),A.减轻脑水肿  B.调整血压，防止继续出血 C.促进神经功能恢复 D.降低血脂，稳定斑块 E.防治并发症,D.降低血脂，稳定斑块
1634,11,2,6,40. 高血压脑出血患者来院时昏迷，已脑疝，首先应采取的急救措施是(2.0分),A.开颅手术 B.腰穿释放脑脊液 C.脑室穿刺 D.静脉快速滴注甘露醇 E.静脉注射50%葡萄糖,D.静脉快速滴注甘露醇
2306,13,2,6,33. 以下不属于脑静脉血栓形成的直接征象的是(2.5分),A.静脉窦高密度征 B.静脉窦流空信号消失 C.静脉性脑梗死  D.空三角征 E.Δ征,C.静脉性脑梗死 
2824,15,2,6,17. 患者，男，右侧肢体无力2小时。既往高血压与糖尿病史。查体：神清，右侧鼻唇沟浅，口齿含糊，右侧上下肢肌力2级，右侧偏身感觉减退，右侧巴氏征阳性。头颅CT阴性，心电图、血常规、凝血全套均正常。首选的治疗方案是：  (2.5分),A.抗血小板治疗 B.抗凝治疗 C.静脉溶栓 D.降纤治疗 E.神经保护治疗,C.静脉溶栓
1946,12,2,6,21. Cushing反应是指：(2.0分),A.颅内压升高急性期出现血压上升，脉搏加快以及呼吸不规律现象，为皮质缺血缺氧引起 B.颅内压升高急性期出现血压下降，脉搏减慢以及呼吸不规律现象，为脑干缺血缺氧引起 C.颅内压升高急性期出现血压上升，脉搏减慢以及呼吸不规律现象，为脑干缺血缺氧引起 D.颅内压升高急性期出现血压下降，脉搏加快以及呼吸不规律现象，为脑干缺血缺氧引起 E.颅内压升高急性期出现血压上升，脉搏减慢以及呼吸不规律现象，为皮质缺血缺氧引起,C.颅内压升高急性期出现血压上升，脉搏减慢以及呼吸不规律现象，为脑干缺血缺氧引起
580,8,2,6,15. 神经外科临床上最常见的病理综合征是 (2.0分),A.颅内压增高 B.颅内肿瘤 C.颅脑损伤 D.脑积水 E.颅内炎症,A.颅内压增高
3541,17,2,6,32. 形成脑疝的根本原因是(2.5分),A.脑血管收缩、供血供氧不足   B.颅内病灶占位挤压空间 C.脑脊液流失过多 D.颅内各分腔压力不均衡   E.脑血管扩张、血流灌注加大,D.颅内各分腔压力不均衡  
577,8,2,6,12. 形成脑疝的根本条件是下列哪一条：(2.0分),A.颅内压增高 B.腰穿放液过快过多 C.过量快速输入盐水 D.高位保留灌肠 E.颅腔内各分腔压力失去均衡,E.颅腔内各分腔压力失去均衡
1285,10,2,6,39. 脑挫裂伤最多见的发生部位是：(2.0分),A.颞叶后部及其外侧面 B.额极及额叶眶面和颞极 C.头部直接打击处的同侧脑部 D.顶叶前部 E.枕极及其底部,B.额极及额叶眶面和颞极
588,8,2,6,23. 短暂性全面性遗忘症是由于哪部分脑区缺血所致？ (2.0分),A.额叶 B.顶叶 C.颞叶 D.枕叶 E.脑干,C.颞叶
928,9,2,6,5. 最易发生小脑幕切迹疝的疾病是 (2.0分),A.鞍区占位性病变 B.颞叶占位性病变 C.小脑幕下占位性病变 D.梗阻性脑积水 E.弥漫性脑水肿,B.颞叶占位性病变
590,8,2,6,25. 脑出血最常见病因是 (2.0分),A.动脉瘤  B.血液病  C.脑淀粉样血管病变  D.高血压  E.动静脉畸形 ,D.高血压 
948,9,2,6,25. 脑出血的最常见原因是(2.0分),A.高血压病和脑动脉硬化 B.血液病 C.脑动脉炎  D.血管瘤  E.脑血管畸形,A.高血压病和脑动脉硬化
