,grade,module,week,question_stem,choice,answer
808,8,8,6,25. 关于尼氏小体消失，错误的是： (3.0分),A.由病毒感染、缺氧、维生素缺乏等引起 B.由细胞中央开始溶解，进而消失，或周边有少量残留 C.核偏位 D.病变不可逆 E.可致神经元死亡,D.病变不可逆
809,8,8,6,26. Which one is incorrect about Alzheimer disease：(4.0分),A.Progressive dementia is the major manifestation B.Its occurrence involves the deposition of  -amyloid  C.It can cause encephalatrophy  D.Senile plaques is the major diagnostic criteria E.Hirano body can be seen ,D.Senile plaques is the major diagnostic criteria
810,8,8,6,27. Which one is incorrect about Parkinson's disease：(3.0分),A.The damage of striatum and substantia nigra is the major manifestation B.it may be a kind of gene disease  C.it can cause the loss of pigment in neuro-melanocytes  D.Dopamine is increasing and AcCH is decreasing  E.Lewy body can be seen ,D.Dopamine is increasing and AcCH is decreasing 
811,8,8,6,28. 有关胸膜的说法，正确的是(3.0分),A.胸膜顶超出第一肋内侧1/3上方2～3cm  B.纵膈胸膜位于心包前方 C.胸膜顶前、外、后三面分别由前、中、后斜角肌围绕  D.锁骨下动脉绕胸膜顶后方穿出斜角肌间隙  E.肋胸膜与脏胸膜相互移行 ,C.胸膜顶前、外、后三面分别由前、中、后斜角肌围绕 
812,8,8,6,29. 以下不属于后纵隔内的结构是(3.0分),A.迷走神经  B.胸主动脉  C.左、右主支气管 D.膈神经 E.头臂静脉 ,D.膈神经
813,8,8,6,30. 胸膜腔穿刺的进针位置应选择在 (3.0分),A.腋中线以后，应沿下一肋骨的上缘  B.腋中线以前，应于肋间隙上缘  C.腋中线以后，应于肋间隙的中间  D.腋中线以前，应与肋间隙的下缘  E.腋中线以后，应沿上一肋骨的下缘 ,B.腋中线以前，应于肋间隙上缘 
814,8,8,6,31. 以下关于胸交感干的描述，错误的是 (3.0分),A.每侧有10-12个胸交感神经节  B.第6-9胸交感神经节发出的节前纤维组成内脏大神经  C.第10-12胸交感神经节发出的节前纤维组成内脏小神经 D.第一胸神经节常和颈中神经节合成井下神经节  E.胸交感干与肋间神经间有灰、白交通支相连 ,D.第一胸神经节常和颈中神经节合成井下神经节 
815,8,8,6,32. 以下关于主动脉弓的描述，错误的是(3.0分),A.上缘从右往左发出头臂干、左颈总动脉和左锁骨下动脉 B.下方与肺动脉干、动脉韧带、左喉返神经相邻 C.左前方有左迷走神经 D.后方邻左心包膈血管和左膈动脉 E.后方与食管、胸导管相邻,D.后方邻左心包膈血管和左膈动脉
816,8,8,6,33. 某先天性动脉导管未闭患者在施行导管结扎术后被发现声音嘶哑，可能损伤了以下哪一结构？ (3.0分),A.食管　　　 B.右喉返神经 C.左膈神经 D.右膈神经 E.左喉返神经,E.左喉返神经
1099,9,8,6,1. 以下哪项不属于变性病性痴呆： (3.0分),A.帕金森病合并痴呆 B.皮质基底节变性 C.路易体痴呆 D.血管性痴呆 E.额颞叶痴呆,D.血管性痴呆
1100,9,8,6,2. 阿尔茨海默病的典型首发征象： (3.0分),A.记忆障碍，近记忆受损为主 B.视幻觉 C.失用 D.找词困难 E.执行功能障碍,A.记忆障碍，近记忆受损为主
1101,9,8,6,3. 以下哪项不是阿尔茨海默病中期表现(3.0分),A.癫痫发作 B.记忆障碍 C.语言功能障碍 D.计算障碍 E.以上都是,A.癫痫发作
1102,9,8,6,4. 痴呆符合DSM-IV-R的诊断标准；具有脑血管病：临床和影像学表现支持；上述两者相关联：痴呆发生于中风后的3个月内，并持续6个月以上；认知功能突然恶化，或呈波动性、渐进性发展，则诊断为(4.0分),A.很可能VD B.可能VD C.确诊VD D.MCI E.以上都不是,A.很可能VD
1103,9,8,6,5. 患者，女性，68岁，记忆力下降1年半，行动迟缓伴幻觉2月。患者1年半前开始，家属发现其记忆力变得较差，老是丢三落四，喜欢在检垃圾回家，有时还会把钱藏起来结果自己也找不到，老爱唠叨年轻时候的事情，反应不如发病前快。曾在外院诊断为"老年性痴呆"，给予"多奈哌齐、银杏叶片"等药物治疗，患者未规律服药，且服用一段时间后自行停药，家属也未加重视。2个月前患者症状有所加重，表现为情绪不稳定，容易发火，有时晚上还会抱怨窗户外面有人影晃动，房间里有彩色的虫子爬到墙上来。该患者诊断首先考虑： (3.0分),A.帕金森病合并痴呆 B.路易体痴呆 C.额颞叶痴呆 D.血管性痴呆 E.以上都是,B.路易体痴呆
1104,9,8,6,6. 下列哪项不是AD常用的评定量表(3.0分),A.简易精神状态检查量表(MMSE) B.韦氏成人智力量表(WAIS-RC) C.长谷川痴呆量表（HDS） D.临床痴呆评定量表(CDR) E.神经功能缺损评分（NIHSS）,E.神经功能缺损评分（NIHSS）
1105,9,8,6,7. 下列哪项不属于胶质细胞病变的特点(3.0分),A.鬼影细胞 B.淀粉小体形成 C.卫星现象 D.嗜神经现象 E.包涵体形成,A.鬼影细胞
1106,9,8,6,8. 格子细胞是由下列哪种细胞变化而来的(3.0分),A.小胶质细胞 B.少突胶质细胞 C.星形胶质细胞 D.神经细胞 E.淋巴细胞,A.小胶质细胞
1107,9,8,6,9. 关于尼氏小体消失，错误的是(3.0分),A.由病毒感染、缺氧、维生素缺乏等引起 B.由细胞中央开始溶解，进而消失，或周边有少量残留 C.核偏位 D.病变不可逆 E.可致神经元死亡,D.病变不可逆
1108,9,8,6,10. Which one is incorrect about Alzheimer disease(3.0分),A.Progressive dementia is the major manifestation B.Its occurrence involves the deposition of ?-amyloid  C.It can cause encephalatrophy  D.Senile plaques is the major diagnostic criteria E.Hirano body can be seen ,D.Senile plaques is the major diagnostic criteria
1109,9,8,6,11. 选择海兔进行学习研究的优点是？(3.0分),A.动作迟缓，便于摄像机抓拍 B.利用进行迷宫训练 C.可以进行识别训练 D.神经元回路简单,D.神经元回路简单
1110,9,8,6,12. LTP与LTD的区别之一在于(3.0分),A.LTP需要钙离子，而LTD不需要 B.LTP需要AMPA受体，而LTD不需要 C.LTP需要NMDA受体，而LTD不需要 D.两者过程中AMPA受体磷酸化不同,D.两者过程中AMPA受体磷酸化不同
1111,9,8,6,13. 在海马LTP表达过程中，树突棘内流的Ca2+不直接参与哪个过程？ (3.0分),A.CaMKII激活 B.蛋白激酶C（PKC）激活 C.促进神经递质释放 D.一氧化氮合酶（NOS）激活,C.促进神经递质释放
1112,9,8,6,14. 工作记忆依赖于以下哪个脑区(3.0分),A.海马古皮质 B.联络性皮质 C.前额叶皮质 D.内侧颞叶皮质,C.前额叶皮质
1113,9,8,6,15. 在陈述性记忆处理过程中，以下哪一环节不参与其中？ (3.0分),A.解码 B.储存 C.再现 D.编码,A.解码
1114,9,8,6,16. 以下哪个认知过程需要小脑的参与？ (3.0分),A.预习课程讲义 B.学弹世界名曲 C.回首故人往事 D.根据命题作文,B.学弹世界名曲
1115,9,8,6,17. 有关胸膜顶的说法，错误的是(3.0分),A.超出锁骨内侧1/3上方2～3cm  B.无胸廓保护  C.其前、外、后三面分别由前、中、后斜角肌围绕  D.锁骨下动脉绕其后方穿出斜角肌间隙  E.其表面覆盖席氏筋膜（Sibson fascia） ,D.锁骨下动脉绕其后方穿出斜角肌间隙 
1116,9,8,6,18. 位于中纵隔内的结构是 (3.0分),A.迷走神经  B.胸主动脉  C.膈神经  D.左、右主支气管  E.头臂静脉 ,C.膈神经 
1117,9,8,6,19. 胸膜腔穿刺时，进针位置宜选 (3.0分),A.腋中线以后，应沿下一肋骨的上缘  B.腋中线以前，应于肋间隙上缘  C.腋中线以后，应于肋间隙的中间  D.腋中线以前，应与肋间隙的下缘  E.腋中线以后，应沿上一肋骨的下缘 ,B.腋中线以前，应于肋间隙上缘 
1118,9,8,6,20. 关于胸导管胸段的描述中，错误的是 (3.0分),A.以第4胸椎体下缘为界，分上、下两段  B.上段受损可至右侧乳糜胸  C.下段受损可至左侧乳糜胸  D.在上升中逐渐偏向右侧  E.左侧的纵隔胸膜远离胸导管，右侧的纵隔胸膜可部分紧贴胸导管 ,E.左侧的纵隔胸膜远离胸导管，右侧的纵隔胸膜可部分紧贴胸导管 
1119,9,8,6,21. 内脏大神经穿过膈肌的 (3.0分),A.主动脉裂孔  B.食管裂孔  C.腔静脉孔  D.膈脚  E.腰肋三角 ,D.膈脚 
1120,9,8,6,22. 食管胸部前方有(3.0分),A.膈神经 B.心包 C.胸导管 D.奇静脉 E.半奇静脉,B.心包
1121,9,8,6,23. 中纵隔内有(3.0分),A.迷走神经 B.膈神经 C.主动脉弓 D.食管 E.头臂静脉,B.膈神经
1122,9,8,6,24. 肋膈隐窝(3.0分),A.位于胸膜腔的后部 B.纵隔胸膜和膈胸膜反折而成 C.是最宽大的胸膜隐窝 D.深吸气时，肺下缘能伸入其内 E.腋中线上在第9-11肋之间,C.是最宽大的胸膜隐窝
1123,9,8,6,25. 主动脉胸段的毗邻(3.0分),A.前方有胸导管 B.前方有心包后壁 C.左侧有奇静脉 D.右侧有半奇静脉 E.后方有食管,B.前方有心包后壁
1124,9,8,6,26. 以下不属于后纵隔内的结构是(3.0分),A.迷走神经  B.膈神经  C.左、右主支气管 D.胸导管 E.奇静脉 ,B.膈神经 
1125,9,8,6,27. 关于上腔静脉的秒速，正确的是(3.0分),A.由左右头臂静脉在右侧第二胸肋结合处后方汇合而成  B.位于上纵膈中层  C.于升主动脉右侧垂直下行  D.右侧有右迷走神经  E.后方有食管和奇静脉 ,C.于升主动脉右侧垂直下行 
1126,9,8,6,28. 心包 (3.0分),A.包裹心和出入心的大血管根部  B.位于后纵膈  C.浆膜心包和纤维心包间为心包腔  D.前方与4-6肋软骨直接相邻  E.含有两个心包窦 ,A.包裹心和出入心的大血管根部 
1127,9,8,6,29. 以下关于胸交感干的描述，错误的是(3.0分),A.每侧有10-12个胸交感神经节  B.第6-9胸交感神经节发出的节前纤维组成内脏大神经  C.第10-12胸交感神经节发出的节前纤维组成内脏小神经 D.第一胸神经节常和颈中神经节合成井下神经节  E.胸交感干与肋间神经间有灰、白交通支相连 ,D.第一胸神经节常和颈中神经节合成井下神经节 
1128,9,8,6,30. 关于肋间神经的描述，错误的是(3.0分),A.为胸神经的前支 B.有12对 C.在肋间隙与肋血管伴行 D.有前皮质至胸骨外侧约1cm出浅出 E.在近腋前线出有外侧皮质发出,B.有12对
1129,9,8,6,31. 以下关于胸导管的描述，正确的是(3.0分),A.位于后纵隔 B.前方为食管 C.右方是半奇静脉 D.经膈食管裂孔入胸腔 E.至第5胸椎高度转至食管左侧,E.至第5胸椎高度转至食管左侧
1130,9,8,6,32. 关于胸骨角平面，错误的是(3.0分),A.后平第四胸椎体下缘 B.为胸主动脉的起始平面 C.左主支气管与食管相交 D.胸导管由右向左行走 E.奇静脉注入上腔静脉,E.奇静脉注入上腔静脉
1131,9,8,6,33. 某先天性动脉导管未闭患者在施行导管结扎术后被发现声音嘶哑，可能损伤了以下哪一结构？ (3.0分),A.食管　　　 B.右喉返神经 C.左膈神经 D.右膈神经 E.左喉返神经,E.左喉返神经
1381,10,8,6,1. 躯体疾病所致精神障碍的共同特点，除了(3.0分),A.精神症状多发于躯体疾病高峰期 B.躯体疾病严重时，精神症状明显 C.精神症状随躯体疾病好转而减轻 D.精神症状多具有昼重夜轻的波动性 E.躯体和(或)神经系统有病理体征及实验室的阳性所见,D.精神症状多具有昼重夜轻的波动性
1382,10,8,6,2. 糖尿病常见的精神症状(3.0分),A.神经衰弱综合征 B.抑郁状态 C.焦虑状态 D.幻觉与意识障碍 E.以上都是,E.以上都是
1383,10,8,6,3. 甲减的精神症状很少表现为(3.0分),A.精神运动性不安 B.情绪低落 C.精神运动性抑制 D.情感平淡 E.幻觉妄想,A.精神运动性不安
1384,10,8,6,4. 阿尔茨海默病的典型首发征象：  (3.0分),A.记忆障碍，近记忆受损为主 B.视幻觉 C.失用 D.找词困难 E.执行功能障碍,A.记忆障碍，近记忆受损为主
1385,10,8,6,5. 以下哪项不是阿尔茨海默病中期表现(3.0分),A.癫痫发作 B.记忆障碍 C.语言功能障碍 D.计算障碍 E.以上都是,A.癫痫发作
1386,10,8,6,6. 痴呆符合DSM-IV-R的诊断标准；具有脑血管病：临床和影像学表现支持；上述两者相关联：痴呆发生于中风后的3个月内，并持续6个月以上；认知功能突然恶化，或呈波动性、渐进性发展，则诊断为(3.0分),A.很可能VD B.可能VD C.确诊VD D.MCI E.以上都不是,A.很可能VD
1387,10,8,6,7. 下列哪项不是AD组织学病理改变(3.0分),A.老年斑 B.神经元纤维缠结 C.神经元丢失伴胶质细胞增生 D.血管淀粉样变 E.脑动脉粥样硬化,E.脑动脉粥样硬化
1388,10,8,6,8. 下列哪项不属于胶质细胞病变的特点(3.0分),A.鬼影细胞 B.淀粉小体形成 C.卫星现象 D.嗜神经现象 E.包涵体形成,A.鬼影细胞
1389,10,8,6,9. 下列哪种细胞参与形成卫星现象(3.0分),A.小胶质细胞 B.少突胶质细胞 C.星形胶质细胞 D.神经细胞 E.淋巴细胞,B.少突胶质细胞
1390,10,8,6,10. 脑疝的类型包括(3.0分),A.大脑镰下疝 B.海马钩回疝 C.枕骨大孔疝 D.小脑天幕疝 E.以上各项,E.以上各项
1391,10,8,6,11. Which one is incorrect about Parkinson's disease(4.0分),A.The damage of striatum and substantia nigra is the major manifestation B.it may be a kind of gene disease  C.it can cause the loss of pigment in neuro-melanocytes  D.Dopamine is increasing and AcCH is decreasing  E.Lewy body can be seen ,D.Dopamine is increasing and AcCH is decreasing 
1392,10,8,6,12. 最早采用高尔基染色法研究树突棘结构并提出神经元是大脑最基本单位的先驱是(3.0分),A.Timothy Bliss B.Camillo Golgi C.Santiago Ramón y Cajal D.Donald Olding Hebb,C.Santiago Ramón y Cajal
1393,10,8,6,13. LTP与LTD的区别之一在于： (3.0分),A.LTP是长时程突触可塑性改变，而LTD持续时间很短 B.AMPA受体的参与方式不同 C.LTP需要NMDA受体，而LTD不需要 D.LTP需要AMPA受体，而LTD不需要,B.AMPA受体的参与方式不同
1394,10,8,6,14. 在海马LTP表达过程中，树突棘内流的Ca2+不直接参与哪个过程？ (3.0分),A.CaMKII激活 B.蛋白激酶C（PKC）激活 C.促进神经递质释放 D.一氧化氮合酶（NOS）激活,C.促进神经递质释放
1395,10,8,6,15. 下列关于海马的说法哪项正确(3.0分),A.海马与内嗅皮层神经元之间突触联系较少 B.海马是外侧颞叶系统的重要组分 C.海马神经元只可以产生LTP，不能产生LTD D.海马LTP需要突触后神经元CaMKII自身磷酸化的参与,D.海马LTP需要突触后神经元CaMKII自身磷酸化的参与
1396,10,8,6,16. 人类行为的完成需要哪些记忆参与？ (3.0分),A.陈述性记忆 B.非陈述性记忆 C.陈述性记忆和非陈述性记忆 D.两者都不是  ,C.陈述性记忆和非陈述性记忆
1397,10,8,6,17. 工作记忆依赖于以下哪个脑区？ (3.0分),A.海马古皮质 B.联络性皮质 C.前额叶皮质 D.内侧颞叶皮质,C.前额叶皮质
1398,10,8,6,18. 以下哪种疾病一般不伴有记忆损害？(3.0分),A.精神分裂症 B.肌萎缩侧索硬化症 C.创伤后应激障碍 D.阿尔茨海默病,B.肌萎缩侧索硬化症
1399,10,8,6,19. 在陈述性记忆处理过程中，以下哪一环节不参与其中？ (3.0分),A.解码 B.储存/巩固 C.摄取/再现 D.编码,A.解码
1400,10,8,6,20. 以下哪个认知过程需要小脑的参与？ (3.0分),A.预习课程讲义 B.学弹世界名曲 C.回首故人往事 D.根据命题作文,B.学弹世界名曲
1401,10,8,6,21. 以下哪种属于多发性硬化的急性期治疗？ (3.0分),A.糖皮质激素 B.β干扰素 C.glatiramer acetate (Copaxone) D.CTX E.米托蒽醌,A.糖皮质激素
1402,10,8,6,22. 下列哪项不属于多发性硬化脑脊液特点(3.0分),A.85-95%可见寡克隆（OB）IgG带 B.85%-95% 可见NMO抗体   C.脑脊液蛋白轻度升高  D.急性发作时髓鞘碱性蛋白MBP可升高  E.单个核细胞数轻度升高,B.85%-95% 可见NMO抗体  
1403,10,8,6,23. 多发性硬化最常见的临床类型： (3.0分),A.继发进展型  B.复发-缓解型 C.原发进展型 D.进展复发型 E.良性型,B.复发-缓解型
1404,10,8,6,24. 下列哪项不属于MS和NMO的鉴别点(3.0分),A.MS的发病年龄早于NMO  B.NMO多见于亚洲人  C.NMO病人抗NMO抗体阳性  D.MS时脊髓损伤大于3个椎体节段 E.NMO时脊髓损伤大于3个椎体节段,D.MS时脊髓损伤大于3个椎体节段
1405,10,8,6,25. 有关胸膜顶的说法，错误的是(3.0分),A.超出锁骨内侧1/3上方2～3cm  B.无胸廓保护  C.其前、外、后三面分别由前、中、后斜角肌围绕  D.锁骨下动脉绕其后方穿出斜角肌间隙  E.其表面覆盖席氏筋膜（Sibson fascia） ,D.锁骨下动脉绕其后方穿出斜角肌间隙 
1406,10,8,6,26. 有关肺根的叙述，错误的是 (3.0分),A.左肺根上有主动脉弓跨过  B.右肺根上有奇静脉跨过  C.自上而下均有肺动脉、支气管、肺静脉  D.迷走神经行于肺根后方  E.膈神经行于肺根前方 ,C.自上而下均有肺动脉、支气管、肺静脉 
1407,10,8,6,27. 胸膜腔穿刺时，进针位置宜选 (3.0分),A.腋中线以后，应沿下一肋骨的上缘  B.腋中线以前，应于肋间隙上缘  C.腋中线以后，应于肋间隙的中间  D.腋中线以前，应与肋间隙的下缘  E.腋中线以后，应沿上一肋骨的下缘 ,B.腋中线以前，应于肋间隙上缘 
1408,10,8,6,28. 胸导管穿过膈肌的 (3.0分),A.主动脉裂孔  B.食管裂孔  C.腔静脉孔  D.右侧膈中间脚与内侧脚之间  E.左侧膈中间脚与内侧脚之间 ,B.食管裂孔 
1409,10,8,6,29. 内脏大神经穿过膈肌的(3.0分),A.主动脉裂孔  B.食管裂孔  C.腔静脉孔  D.膈脚  E.腰肋三角 ,D.膈脚 
1410,10,8,6,30. 在肋间内，肋间后血管和肋间神经的排列次序自上而下为(3.0分),A.动脉、静脉、神经 B.动脉、神经、静脉 C.静脉、动脉、神经 D.静脉、神经、动脉 E.神经、动脉、静脉,C.静脉、动脉、神经
1411,10,8,6,31. 主动脉弓左前方的毗邻(3.0分),A.左头臂静脉 B.左迷走神经 C.动脉韧带 D.左喉返神经 E.左肺动脉,B.左迷走神经
1412,10,8,6,32. 下列哪项不是纵隔分区的标志？ (3.0分),A.心包的前缘 B.心包的后缘 C.胸骨角平面 D.主动脉弓最高处 E.第四胸椎下缘,D.主动脉弓最高处
1413,10,8,6,33. 主动脉胸段的毗邻(3.0分),A.前方有胸导管 B.前方有心包后壁 C.左侧有奇静脉 D.右侧有半奇静脉 E.后方有食管,B.前方有心包后壁
1713,11,8,6,1. 选择海兔进行学习研究的最大优点是？ (3.0分),A.动作迟缓，便于观察 B.可以进行迷宫训练 C.数量多，易补货 D.神经元回路简单,D.神经元回路简单
1714,11,8,6,2. LTP与LTD的区别之一在于(3.0分),A.LTP需要钙离子，而LTD不需要 B.LTP需要AMPA受体，而LTD不需要 C.LTP需要NMDA受体，而LTD不需要 D.LTP和LTD过程中AMPA受体磷酸化不同,D.LTP和LTD过程中AMPA受体磷酸化不同
1715,11,8,6,3. 在海马LTP表达过程中，突触后内流的Ca2+不直接参与哪个过程？ (3.0分),A.CaMKII激活 B.蛋白激酶C（PKC）激活 C.引起神经递质释放 D.一氧化氮合酶（NOS）激活,C.引起神经递质释放
1716,11,8,6,4. 人类行为的完成需要哪些记忆参与？ (3.0分),A.操作性记忆和习惯性记忆 B.空间性记忆与时序性记忆 C.陈述性记忆和非陈述性记忆 D.情景性记忆与语义性记忆,C.陈述性记忆和非陈述性记忆
1717,11,8,6,5. 在陈述性记忆处理过程中，以下哪一环节不参与其中？ (3.0分),A.解码 B.储存 C.再现 D.编码,A.解码
1718,11,8,6,6. 以下哪个认知过程需要小脑的参与？ (3.0分),A.预习课程讲义 B.学弹世界名曲 C.回首故人往事 D.根据命题作文,B.学弹世界名曲
1719,11,8,6,7. 躯体疾病所致精神障碍的共同特点，除了(3.0分),A.精神症状多发于躯体疾病高峰期 B.躯体疾病严重时，精神症状明显 C.精神症状随躯体疾病好转而减轻 D.精神症状多具有昼重夜轻的波动性 E.躯体和(或)神经系统有病理体征及实验室的阳性所见,D.精神症状多具有昼重夜轻的波动性
1720,11,8,6,8. 糖尿病常见的精神症状(3.0分),A.神经衰弱综合征 B.抑郁状态 C.焦虑状态 D.幻觉状态与意识障碍 E.以上都是,B.抑郁状态
1721,11,8,6,9. 甲亢常见的精神症状(3.0分),A.紧张 B.敏感  C.情绪不稳 D.以上都是 E.以上都不是,D.以上都是
1722,11,8,6,10. 所谓"第三型"糖尿病是指(3.0分),A.情绪症状  B.认知损害 C.神经损害 D.酮症酸中毒 E.高渗性非酮症糖尿病昏迷,B.认知损害
1723,11,8,6,11. 躯体疾病所致精神障碍不包括下面哪种疾病(3.0分),A.营养代谢疾病 B.内分泌疾病 C.感染 D.心脏病 E.颅内肿瘤,A.营养代谢疾病
1724,11,8,6,12. 下列哪项不是脱髓鞘疾病常见的病理改变(3.0分),A.神经纤维髓鞘破坏 B.病变分布于中枢神经系统白质 C.小静脉周围炎性细胞浸润 D.神经轴索严重坏死  E.神经细胞相对完整 ,D.神经轴索严重坏死 
1725,11,8,6,13. 下列哪项不属于2010年MCDonald多发性硬化诊断标准中空间多发的区域(3.0分),A.侧脑室旁 B.近皮质区 C.视神经  D.幕下 E.脊髓  ,C.视神经 
1726,11,8,6,14. 以下哪种不属于多发性硬化的急性期（disease-modifying）治疗？(3.0分),A.糖皮质激素  B.β干扰素  C.芬戈莫德   D.CTX   E.米托蒽醌,A.糖皮质激素 
1727,11,8,6,15. 痴呆最常见的原因是(3.0分),A.帕金森病合并痴呆 B.阿尔茨海默病 C.路易体痴呆 D.血管性痴呆 E.额颞叶痴呆,B.阿尔茨海默病
1728,11,8,6,16. 血管性痴呆的突出表现： (3.0分),A.记忆障碍，近记忆受损为主 B.视幻觉 C.失用 D.找词困难 E.执行功能障碍,E.执行功能障碍
1729,11,8,6,17. 下列哪项不是痴呆的可治疗病因(3.0分),A.海马萎缩 B.正常压力脑积水 C.甲状腺功能低下 D.维生素B12缺乏 E.神经梅毒,A.海马萎缩
1730,11,8,6,18. 路易体痴呆的三主征： (4.0分),A.波动性认知障碍+视幻觉+帕金森综合征 B.痴呆＋步态异常＋尿失禁 C.帕金森病样症状＋异手综合征＋不对称顶叶皮质萎缩 D.肌阵挛＋痴呆+特征性EEG E.舞蹈样不自主运动＋痴呆＋家族史,A.波动性认知障碍+视幻觉+帕金森综合征
1731,11,8,6,19. AD的影像学表现包括(3.0分),A.海马萎缩 B.脑室增大 C.脑沟增宽，加深 D.后期额叶颞叶萎缩明显 E.以上都是,E.以上都是
1732,11,8,6,20. 老年斑是哪一种疾病的特征性病变之一(3.0分),A.Parkinson病 B.Alzheimer病 C.海绵状脑病 D.缺血性脑病 E.高血压脑病,B.Alzheimer病
1733,11,8,6,21. 脑缺血时，神经元首先发生的变化是(3.0分),A.红色神经元形成 B.小胶质细胞增生 C.神经原纤维缠结 D.泡沫细胞形成 E.胶质瘢痕形成,A.红色神经元形成
1734,11,8,6,22. 下列哪一项不是中央性尼氏小体溶解的特点(3.0分),A.神经元胞体变圆 B.胞核偏位 C.胞质着色浅淡 D.细胞质周边区有尼氏体 E.为不可逆损伤,E.为不可逆损伤
1735,11,8,6,23. Alzheimer病的病理特点不包括下列哪项(3.0分),A.老年斑 B.Negri小体 C.脑室扩张 D.脑回变窄 E.神经元纤维缠结,B.Negri小体
1736,11,8,6,24. Negri小体的本质是(3.0分),A.尼氏物资 B.脂褐素 C.病毒颗粒 D.膨大变性的轴索 E.胶质细胞突起聚集,C.病毒颗粒
1737,11,8,6,25. 有关胸膜顶的说法，错误的是 (3.0分),A.超出锁骨内侧1/3上方2～3cm  B.无胸廓保护  C.其前、外、后三面分别由前、中、后斜角肌围绕  D.锁骨下动脉绕其后方穿出斜角肌间隙  E.其表面覆盖席氏筋膜（Sibson fascia） ,D.锁骨下动脉绕其后方穿出斜角肌间隙 
1738,11,8,6,26. 位于中纵隔内的结构是 (3.0分),A.迷走神经  B.胸主动脉  C.膈神经  D.左、右主支气管  E.头臂静脉 ,C.膈神经 
1739,11,8,6,27. 胸膜腔穿刺时，进针位置宜选(3.0分),A.腋中线以后，应沿下一肋骨的上缘  B.腋中线以前，应于肋间隙上缘  C.腋中线以后，应于肋间隙的中间  D.腋中线以前，应沿肋间隙的下缘  E.腋中线以后，应沿上一肋骨的下缘 ,B.腋中线以前，应于肋间隙上缘 
1740,11,8,6,28. 胸导管穿过膈肌的 (3.0分),A.主动脉裂孔  B.食管裂孔  C.腔静脉孔  D.右侧膈中间脚与内侧脚之间  E.左侧膈中间脚与内侧脚之间 ,A.主动脉裂孔 
1741,11,8,6,29. 内脏大神经穿过膈肌的 (3.0分),A.主动脉裂孔  B.食管裂孔  C.腔静脉孔  D.膈脚  E.腰肋三角 ,D.膈脚 
1742,11,8,6,30. 在肋骨的下缘，肋间后血管和肋间神经的排列次序自上而下为(3.0分),A.动脉、静脉、神经 B.动脉、神经、静脉 C.静脉、动脉、神经 D.静脉、神经、动脉 E.神经、动脉、静脉,C.静脉、动脉、神经
1743,11,8,6,31. 中纵隔内有(3.0分),A.迷走神经 B.膈神经 C.主动脉弓 D.食管 E.头臂静脉,B.膈神经
1744,11,8,6,32. 肋膈隐窝(3.0分),A.位于胸膜腔的后部 B.纵隔胸膜和膈胸膜反折而成 C.是最宽大的胸膜隐窝 D.深吸气时，肺下缘能伸入其内 E.腋中线上在第9-11肋之间,C.是最宽大的胸膜隐窝
1745,11,8,6,33. 下列哪项不是纵隔分区的标志？ (3.0分),A.心包的前缘 B.心包的后缘 C.胸骨角平面 D.主动脉弓最高处 E.第四胸椎下缘,D.主动脉弓最高处
2137,14,8,6,1. 躯体疾病所致精神障碍的共同特点，除了（）(2.5分),A.精神症状多发于躯体疾病高峰期 B.躯体疾病严重时，精神症状明显 C.精神症状随躯体疾病好转而减轻 D.精神症状多具有昼重夜轻的波动性 E.躯体和(或)神经系统有病理体征及实验室的阳性所见,
2138,14,8,6,2. 哪个症状是糖尿病患者自杀的主要症状(2.5分),A.幻觉 B.抑郁症状 C.焦虑症状 D.意识障碍 E.偏执状态,
2139,14,8,6,3. 甲亢常见的精神症状(2.5分),A.紧张 B.敏感 C.情绪不稳 D.以上都是 E.以上都不是,
2140,14,8,6,4. 躯体疾病所致精神障碍不包括下面哪种疾病(2.5分),A.营养代谢疾病 B.内分泌疾病 C.感染 D.心脏病 E.颅内肿瘤,
2141,14,8,6,5. 躯体疾病所致精神障碍的治疗原则下列不正确的是(2.5分),A.对原发疾病的治疗 B.以抗精神病药物治疗为主 C.针对精神症状的表现，对症处理 D.全身支持性治疗 E.对躯体疾病及精神症状的护理，特别是安全护理,
2142,14,8,6,6. 痴呆最常见的原因是：(2.5分),A.帕金森病合并痴呆 B.阿尔茨海默病 C.路易体痴呆 D.血管性痴呆 E.额颞叶痴呆,
2143,14,8,6,7. 认知功能障碍不包括以下哪个：(2.5分),A.情绪低落 B.判断力下降 C.记忆力减退 D.理解力下降 E.视空间障碍,
2144,14,8,6,8. 血管性痴呆的突出表现：(2.5分),A.记忆障碍，近记忆受损为主 B.视幻觉 C.失用 D.找词困难 E.执行功能障碍,
2145,14,8,6,9. 下列哪一类药物一般不用于阿尔茨海默病的治疗(2.5分),A.胆碱酯酶抑制剂 B.华法林 C.NMDA受体拮抗剂 D.维生素类 E.银杏叶制剂,
2146,14,8,6,10. 下列哪项不是痴呆的可治疗病因：(2.5分),A.正常压力脑积水 B.海马硬化萎缩 C.甲状腺功能低下 D.维生素B12缺乏 E.神经梅毒,
