,grade,module,week,question_stem,choice,answer
784,8,7,5,39. 高血钾型肾小管酸中毒最常见的病因是(2.0分),A.先天性肾小管功能缺陷 B.糖尿病肾病 C.急性间质性肾炎 D.移植肾,B.糖尿病肾病
785,8,7,5,40. 急性药物性间质性肾炎的病理改变为(2.0分),A.肾间质弥漫性淋巴细胞及单核细胞浸润 B.肾间质弥漫纤维化 C.肾小球缺血性硬化 D.肾小管萎缩,A.肾间质弥漫性淋巴细胞及单核细胞浸润
786,8,7,5,41. 急性间质性肾炎的临床表现错误的是(2.0分),A.肾小管酸中毒 B.低比重及低渗透压尿 C.蛋白尿、血尿 D.少尿,A.肾小管酸中毒
787,8,7,5,42. 慢性间质性肾炎早期的临床表现错误的为(2.0分),A.肾小管酸中毒 B.肾性糖尿 C.Fanconi综合症 D.肾性贫血及高血压,D.肾性贫血及高血压
788,8,7,5,43. 急性增生性肾小球肾炎增生的主要细胞是 (2.0分),A.血管系膜细胞和毛细血管内皮细胞  B.肾球囊壁层上皮细胞  C.肾球囊脏层上皮细胞  D.毛细血管内皮细胞  E.血管周细胞 ,A.血管系膜细胞和毛细血管内皮细胞 
789,8,7,5,44. 不符合慢性硬化性肾小球肾炎临床表现的是 (2.0分),A.高血压  B.贫血  C.明显的蛋白尿  D.非蛋白氮升高  E.多尿、夜尿、低比重尿 ,C.明显的蛋白尿 
790,8,7,5,45. 慢性肾小球肾炎高血压的发生机制主要是 (2.0分),A.促红细胞生成素分泌减少  B.肾素血管紧张素水平增高  C.肾小球滤过减少，水钠潴留  D.肾小管重吸收增加  E.肾小管坏死 ,B.肾素血管紧张素水平增高 
791,8,7,5,46. 肾盂肾炎最主要的感染途径是 (2.0分),A.上行性感染  B.血源性感染  C.邻近器官炎症的蔓延  D.医源性感染  E.多途径感染 ,A.上行性感染 
792,8,7,5,47. 慢性肾盂肾炎与慢性硬化性肾小球肾炎的肉眼区别主要是 (2.0分),A.体积缩小  B.质地变硬  C.肾内小动脉硬化  D.颜色苍白  E.表面有不规则的凹陷性瘢痕 ,E.表面有不规则的凹陷性瘢痕 
793,8,7,5,48. 尿路感染最常见的致病菌是肠道革兰阴性杆菌，其中以哪类最常见 (2.0分),A.变形杆菌 B.大肠杆菌 C.绿脓杆菌  D.葡萄球菌 E.粪链球菌,B.大肠杆菌
794,8,7,5,49. 有关慢性肾盂肾炎错误的是 (2.0分),A.常有易感因素并存 B.可有血尿 C.膀胱冲洗后尿菌培养阳性 D.尿菌培养阳性是确诊的唯一依据 E.可发展为慢性肾衰竭,D.尿菌培养阳性是确诊的唯一依据
795,8,7,5,50. 急性肾盂肾炎首选抗生素是(2.0分),A.青霉素 B.红霉素 C.四环素 D.土霉素 E.羧苄青霉素,E.羧苄青霉素
1092,9,7,5,1. 肾小球肾炎中免疫荧光阳性物质主要是(2.0分),A.抗原、补体   B.抗原     C.抗体    D.细菌、抗体、补体 E.抗体、补体 F.     ,E.抗体、补体
1093,9,7,5,2. 免疫复合物性肾小球肾炎的病灶(2.0分),"A.依赖于红细胞和补体 B.致尿量增多 C.既需要补体,又需要中性粒细胞 D.依赖于巨噬细胞 E.需要抗体和补体的全部九种组分","C.既需要补体,又需要中性粒细胞"
1094,9,7,5,3. 目前认为多数人类肾小球疾病是  (2.0分),A.遗传性疾病  B.细菌感染性疾病  C.免疫介导的疾病  D.免疫缺陷性疾病  E.肾小球损伤性疾病,C.免疫介导的疾病 
1095,9,7,5,4. III型超敏反应性疾病中引起组织损伤作用最强的细胞是(2.0分),A.T细胞 B.中性粒细胞 C.血小板 D.淋巴细胞 E.单核细胞,B.中性粒细胞
1096,9,7,5,5. 关于近端肾小管酸中毒的发病机制，下列哪种说法不正确(2.0分),A.近端肾小管HCO3-重吸收障碍 B.肾小管上皮细胞管腔侧H+－ Na+交换障碍 C.肾小管上皮细胞基底侧Na+－ HCO3-协同转运（从胞内转运入血）障碍 D.醛固酮分泌减少或肾小管对醛固酮反应减弱,D.醛固酮分泌减少或肾小管对醛固酮反应减弱
1097,9,7,5,6. 远端型RTA的临床表现，不正确的有(2.0分),A.PH下降，尿液酸性 B.低血钙，低血磷和骨病 C.高钾血症 D.周期性麻痹,A.PH下降，尿液酸性
1098,9,7,5,7. 高血钾型肾小管酸中毒最常见的病因是(2.0分),A.先天性肾小管功能缺陷 B.糖尿病肾病 C.急性间质性肾炎 D.移植肾,B.糖尿病肾病
1099,9,7,5,8. 慢性间质性肾炎早期的临床表现错误的为(2.0分),A.肾小管酸中毒 B.肾性糖尿 C.Fanconi综合症 D.肾性贫血及高血压,D.肾性贫血及高血压
1100,9,7,5,9. 常见的引起慢性间质性肾炎的药物是(2.0分),A.非甾体抗炎药 B.磺胺类 C.抗生素 D.含马兜铃酸药物,D.含马兜铃酸药物
1101,9,7,5,10. 与成人Fanconi综合症无关的病因是(2.0分),A.干燥综合症 B.糖尿病肾病 C.重金属肾损害 D.慢性间质性肾炎,B.糖尿病肾病
1102,9,7,5,11. 大多数肾小球肾炎的发病机制主要是 (2.0分),A. 染色体病  B.细胞免疫  C.变态反应  D.感染直接损伤  E.中毒 ,C.变态反应 
1103,9,7,5,12. 急性增生性肾小球肾炎增生的主要细胞是 (2.0分),A.血管系膜细胞和毛细血管内皮细胞  B.肾球囊壁层上皮细胞  C.肾球囊脏层上皮细胞  D.毛细血管内皮细胞  E.血管周细胞 ,A.血管系膜细胞和毛细血管内皮细胞 
1104,9,7,5,13. 急性增生性肾小球肾炎的肉眼变化主要呈现 (2.0分),A.大白肾  B.大红肾  C.颗粒性固缩肾  D.瘢痕肾  E.多囊肾,B.大红肾 
1105,9,7,5,14. 膜性肾小球病早期常见的临床表现是 (2.0分),A.血尿  B.非选择性蛋白尿  C.高血压  D.氮质血症  E.多尿夜尿 ,B.非选择性蛋白尿 
1106,9,7,5,15. 以下哪种类型肾炎不表现为肾病综合征(2.0分),A.微小病变性肾小球病  B.膜性肾小球病  C.膜增生性肾小球肾炎Ⅰ型  D.膜增生性肾小球肾炎Ⅱ型  E.急性链球菌感染后性肾小球肾炎 ,E.急性链球菌感染后性肾小球肾炎 
1107,9,7,5,16. 不符合慢性硬化性肾小球肾炎临床表现的是 (2.0分),A.高血压  B.贫血  C.明显的蛋白尿  D.非蛋白氮升高  E.多尿、夜尿、低比重尿 ,C.明显的蛋白尿 
1108,9,7,5,17. 慢性肾小球肾炎高血压的发生机制主要是 (2.0分),A.促红细胞生成素分泌减少  B.肾素血管紧张素水平增高  C.肾小球滤过减少，水钠潴留  D.肾小管重吸收增加  E.肾小管坏死 ,B.肾素血管紧张素水平增高 
1109,9,7,5,18. 慢性肾盂肾炎形态变化可能性最小的是 (2.0分),A.肾间质纤维化  B.肾小球球囊周围纤维化  C.肾小球代偿性肥大  D.肾小管腔内见淋巴细胞  E.肾盂黏膜纤维化 ,C.肾小球代偿性肥大 
1110,9,7,5,19. Rapidly progressive glomerulonephritis is characterized by each of the following Except:(2.0分),"A.crescent in more than 50% of the glemeruli B.with or without immune complex deposition C.increased size of the kidney D.a poor prognosis E.Irregular, focal involvement of glomeruli","E.Irregular, focal involvement of glomeruli"
1111,9,7,5,"20. Acute glomerulonephritis is associated with each of the following, EXCEPT:(2.0分)",A. -hemolytic streptococci infection  B.deposition of immune complex C.no crescents formed in any cases D.subepithelial "humps" nestled immune complex E.elevated serum antistreptolysin titers,C.no crescents formed in any cases
1112,9,7,5,21. Nephrotic syndrome does not include: (2.0分),A.massive proteinuria B. generalized edema C.hypoalbuminemia D.hematuria E.hyperlipidemia,D.hematuria
1113,9,7,5,"22. Acute pyelonephritis is associated with each of the following, EXCEPT:(2.0分)",A.suppurative inflammation of the kidney and the renal pelvis B.hematogenous infection is the most common route C.urinary obstruction is a predisposing factor D.female are easily involved than male E.Escherichia coli is the most common causative organism,B.hematogenous infection is the most common route
1114,9,7,5,23. Chronic pyelonephritis differ from chronic glomerulonephritis by showing:(2.0分),A.interstitial fibrosis B.interstitial lymphocyte infiltration C.arteriolosclerosis D.uneven scarring on the surface of the kidney E.hyaline changes of glomeruli,D.uneven scarring on the surface of the kidney
1115,9,7,5,24. 肾病综合征糖皮质激素治疗时应 (2.0分),A.根据病理类型逐渐加大剂量 B.首剂要足，减药要慢，维时要长 C.逐渐加量，缓慢减量，长期维持 D.逐渐加量，较快减量，长期维持,B.首剂要足，减药要慢，维时要长
1116,9,7,5,25. 大量蛋白尿说明是(2.0分),A.肾小球滤过膜改变 B.肾小管对蛋白的回吸收障碍 C.组织性蛋白尿 D.溢出性蛋白尿,A.肾小球滤过膜改变
1117,9,7,5,26. 肾病综合征患者容易发生感染的原因 (2.0分),A. 长期低蛋白血症导致蛋白质营养不良 B.免疫球蛋白减少造成机体免疫力亢进 C.与糖皮质激素治疗无关 D.与利尿剂治疗密切相关,A. 长期低蛋白血症导致蛋白质营养不良
1118,9,7,5,27. 关于肾病综合征患者容易发生血栓、栓塞并发症，以下正确的是(2.0分),A.血液浓缩及高脂血症造成血液粘稠度增加 B.机体凝血，抗凝，纤溶系统保持平衡 C.血小板数目减少，其粘附力、聚集力增强 D.发生血栓、栓塞最常见的是冠状血管和脑血管，肺血管不会发生栓塞,A.血液浓缩及高脂血症造成血液粘稠度增加
1119,9,7,5,28. 肾病综合征患者发生特发性急性肾衰竭的机制 (2.0分),A.肾病理检查显示肾小球病变严重，广泛新月体形成 B.肾病理检查显示肾间质重度水肿 C.肾小管腔内基本无蛋白管型 D.肾小管上皮细胞必然发生变性，坏死,B.肾病理检查显示肾间质重度水肿
1120,9,7,5,29. 关于肾病综合征蛋白质及脂肪代谢紊乱，以下正确的是(2.0分),A.免疫球蛋白减少造成机体免疫力低下，易致感染 B.药物结合蛋白减少不会影响所有药物的药代动力学，也不会影响药物疗效 C.高脂血症不会造成血液粘稠度增加，不会促进血栓、栓塞并发症 D.高脂血症不会增加心血管系统并发症，也不会促进肾小球硬化和肾小管-间质病变发生,A.免疫球蛋白减少造成机体免疫力低下，易致感染
1121,9,7,5,30. 下列哪项通常不是肾小球肾炎的临床表现(2.0分),A.蛋白尿 B.血尿 C.高血压 D.浮肿 E.肾功能不全 F.尿频,F.尿频
1122,9,7,5,31. 下列哪项是诊断肾病综合征的必备条件之一(2.0分),A.水肿 B.高脂血症 C.尿蛋白>3.5g/d D.高血压 E.尿量<800ml/d,C.尿蛋白>3.5g/d
1123,9,7,5,32. 下列描述正确的是(2.0分),A.病史在一个月以内的都是急性肾炎 B.慢性肾炎的蛋白尿都在1.g/d以上 C.钙离子拮抗剂因为降压效果显著，是治疗肾性高血压的首选 D.急进性肾炎的病理表现都有免疫复合物沉积 E.蛋白尿>1.0g/d，血压的控制靶目标<125/75mmHg,E.蛋白尿>1.0g/d，血压的控制靶目标<125/75mmHg
1124,9,7,5,33. 下列哪个结构不是肾小球滤过膜的组成部分(2.0分),A.系膜细胞 B.内皮细胞 C.GBM D.足细胞,A.系膜细胞
1125,9,7,5,34. 下列哪些构成了肾小球滤过屏障(2.0分),A.球外系膜细胞 B.电荷屏障和分子屏障 C.入球小动脉 D.出球小动脉,B.电荷屏障和分子屏障
1126,9,7,5,35. 肾病综合征的并发症不包括(2.0分),A.血栓 B.感染 C.代谢性碱中毒 D.急性肾衰 E.高脂血症,C.代谢性碱中毒
1127,9,7,5,36. 中国最常见的原发性肾小球肾炎是(2.0分),A.IgA肾病 B.系膜增生性肾小球肾炎 C.系膜毛细血管性肾炎 D.膜性肾病 E.局灶节段性肾小球硬化,A.IgA肾病
1128,9,7,5,37. 欧美人群引起终末期肾病的首位原因是(2.0分),A.高血压肾病 B.糖尿病肾病 C.IgA肾病 D.膜性肾病 E.FSGS,B.糖尿病肾病
1129,9,7,5,38. 慢性肾盂肾炎最重要的诊断依据是(2.0分),A.发热等全身症状 B.尿急、尿频、尿痛等 C.腰痛、脊肋角压痛 D.影像检查示肾盂肾盏变形、扩张 E.尿细菌培养阳性,C.腰痛、脊肋角压痛
1130,9,7,5,39. 急性肾盂肾炎首选抗生素是(2.0分),A.青霉素 B.红霉素 C.四环素 D.土霉素 E.羧苄青霉素,E.羧苄青霉素
1131,9,7,5,40. 诊断尿路感染下列哪项最有意义(2.0分),A.畏寒、发热、白细胞增高 B.尿频、尿急、尿痛 C.清洁中段尿白细胞＞5个／HP D.尿培养菌落计数＞105个／ml E.尿亚硝酸盐还原试验阳性,D.尿培养菌落计数＞105个／ml
1132,9,7,5,41. 尿路感染最常见的致病菌是肠道革兰阴性杆菌，其中以哪类最常见 (2.0分),A.变形杆菌 B.大肠杆菌 C.绿脓杆菌 D.葡萄球菌 E.粪链球菌,B.大肠杆菌
1133,9,7,5,42. 有关慢性肾盂肾炎错误的是(2.0分),A.常有易感因素并存 B.可有血尿 C.膀胱冲洗后尿菌培养阳性  D.尿菌培养阳性是确诊的唯一依据 E.可发展为慢性肾衰竭,D.尿菌培养阳性是确诊的唯一依据
1134,9,7,5,43. 选择性蛋白尿的特点是(2.0分),A.24小时尿蛋白量超过 3.5g    B.多为大分子蛋白尿    C.多为球蛋白    D.以白蛋白为主的蛋白尿  E.24 小时尿蛋白不少于 150mg,D.以白蛋白为主的蛋白尿 
1135,9,7,5,44. 男，16 岁，头痛，乏力，两眼浮肿，尿少一周，血压（105/100mmHg），发病前十天曾有感冒咽痛史，首先应采取哪种检查最有利于诊断？(2.0分),A.查血清补体C3、CH50浓度变化 B.查尿常规+比重    C.查空腹血尿素氮  D.查内生肌酐清除率     E.查血、尿渗透压,A.查血清补体C3、CH50浓度变化
1136,9,7,5,45. 肾穿刺活组织检查的适应证中下列哪项不正确(2.0分),A.原因不明的肾小球肾炎 B.肾病综合征肾上腺皮质激素治疗4～6周无效 C.原因不明的血尿或蛋白尿 D.继发性肾小球肾炎 E.肾肿瘤,E.肾肿瘤
1137,9,7,5,46. 急性肾炎与急进性肾炎临床表现相似之处(2.0分),A.浮肿、少尿、高血压 B.中度贫血 C.肾功能迅速恶化 D.持续尿少 E.持续无尿,A.浮肿、少尿、高血压
1138,9,7,5,47. 肾病综合征预后最差的病理类型可能是 (2.0分),A.轻微病变 B.局灶硬化型 C.系膜增生型 D.膜性肾病 E.膜增生型,E.膜增生型
1139,9,7,5,48. 一个6岁患儿，血压90/60mmHg，颜面及四肢凹陷性水肿，血浆总蛋白41g/L，血浆白蛋白20g/L，血胆固醇7.2mmol/L，BUN5.3mmol/L，尿蛋白+++，RBCl～2/HP。此患儿最可能的诊断为  (2.0分),A.IgA肾病 B.急性肾炎 C.单纯型肾病 D.肾炎型肾病 E.急进性肾炎,C.单纯型肾病
1140,9,7,5,49. 肾病综合征小儿常见并发症是 (2.0分),A.原发性腹膜炎 B.低钠血症 C.低钙血症 D.肾静脉血栓,A.原发性腹膜炎
1141,9,7,5,50. 急性增生性肾小球肾炎和急性肾盂肾炎患者，尿液检查最大的不同是 (2.0分),A.红细胞  B.脱落细胞  C.纤维素  D.细菌  E.蛋白 ,D.细菌 
1455,10,7,5,1. 肾小球肾炎中免疫荧光阳性物质主要是(2.0分),A.抗原、补体   B.抗原     C.抗体    D.细菌、抗体、补体 E.抗体、补体 F.     ,E.抗体、补体
1456,10,7,5,2. 免疫复合物性肾小球肾炎的病灶(2.0分),"A.依赖于红细胞和补体 B.致尿量增多 C.既需要补体,又需要中性粒细胞 D.依赖于巨噬细胞 E.需要抗体和补体的全部九种组分","C.既需要补体,又需要中性粒细胞"
1457,10,7,5,3. 目前认为多数人类肾小球疾病是 (2.0分),A.遗传性疾病  B.细菌感染性疾病  C.免疫介导的疾病  D.免疫缺陷性疾病  E.肾小球损伤性疾病,C.免疫介导的疾病 
1458,10,7,5,4. III型超敏反应性疾病中引起组织损伤作用最强的细胞是(2.0分),A.T细胞 B.中性粒细胞 C.血小板 D.淋巴细胞 E.单核细胞,B.中性粒细胞
1459,10,7,5,5. 关于近端肾小管酸中毒的发病机制，下列哪种说法不正确(2.0分),A.近端肾小管HCO3-重吸收障碍 B.肾小管上皮细胞管腔侧H+－ Na+交换障碍 C.肾小管上皮细胞基底侧Na+－ HCO3-协同转运（从胞内转运入血）障碍 D.醛固酮分泌减少或肾小管对醛固酮反应减弱,D.醛固酮分泌减少或肾小管对醛固酮反应减弱
1460,10,7,5,6. 远端型RTA的临床表现，不正确的有(2.0分),A.PH下降，尿液酸性 B.低血钙，低血磷和骨病 C.高钾血症 D.周期性麻痹,A.PH下降，尿液酸性
1461,10,7,5,7. 高血钾型肾小管酸中毒最常见的病因是(2.0分),A.先天性肾小管功能缺陷 B.糖尿病肾病 C.急性间质性肾炎 D.移植肾,B.糖尿病肾病
1462,10,7,5,8. 慢性间质性肾炎早期的临床表现错误的为(3.0分),A.肾小管酸中毒 B.肾性糖尿 C.Fanconi综合症 D.肾性贫血及高血压,D.肾性贫血及高血压
1463,10,7,5,9. 常见的引起慢性间质性肾炎的药物是(2.0分),A.非甾体抗炎药 B.磺胺类 C.抗生素 D.含马兜铃酸药物,D.含马兜铃酸药物
1464,10,7,5,10. 与成人Fanconi综合症无关的病因是(2.0分),A.干燥综合症 B.糖尿病肾病 C.重金属肾损害 D.慢性间质性肾炎,B.糖尿病肾病
1465,10,7,5,11. 大多数肾小球肾炎的发病机制主要是 (2.0分),A.染色体病  B.细胞免疫  C.变态反应  D.感染直接损伤  E.中毒 ,C.变态反应 
1466,10,7,5,12. 急性增生性肾小球肾炎增生的主要细胞是 (2.0分),A.血管系膜细胞和毛细血管内皮细胞  B.肾球囊壁层上皮细胞  C.肾球囊脏层上皮细胞  D.毛细血管内皮细胞  E.血管周细胞 ,A.血管系膜细胞和毛细血管内皮细胞 
1467,10,7,5,13. 急性增生性肾小球肾炎的肉眼变化主要呈现 (2.0分),A.大白肾  B.大红肾  C.颗粒性固缩肾  D.瘢痕肾  E.多囊肾,B.大红肾 
1468,10,7,5,14. 膜性肾小球病早期常见的临床表现是 (2.0分),A.血尿  B.非选择性蛋白尿  C.高血压  D.氮质血症  E.多尿夜尿 ,B.非选择性蛋白尿 
1469,10,7,5,15. 以下哪种类型肾炎不表现为肾病综合征(2.0分),A.微小病变性肾小球病  B.膜性肾小球病  C.膜增生性肾小球肾炎Ⅰ型  D.膜增生性肾小球肾炎Ⅱ型  E.急性链球菌感染后性肾小球肾炎 ,E.急性链球菌感染后性肾小球肾炎 
1470,10,7,5,16. 不符合慢性硬化性肾小球肾炎临床表现的是 (2.0分),A.高血压  B.贫血  C.明显的蛋白尿  D.非蛋白氮升高  E.多尿、夜尿、低比重尿 ,C.明显的蛋白尿 
1471,10,7,5,17. 慢性肾小球肾炎高血压的发生机制主要是 (2.0分),A.促红细胞生成素分泌减少  B.肾素血管紧张素水平增高  C.肾小球滤过减少，水钠潴留  D.肾小管重吸收增加  E.肾小管坏死 ,B.肾素血管紧张素水平增高 
1472,10,7,5,18. 慢性肾盂肾炎形态变化可能性最小的是 (2.0分),A.肾间质纤维化  B.肾小球球囊周围纤维化  C.肾小球代偿性肥大  D.肾小管腔内见淋巴细胞  E.肾盂黏膜纤维化 ,C.肾小球代偿性肥大 
1473,10,7,5,19. Rapidly progressive glomerulonephritis is characterized by each of the following Except:(2.0分),"A.crescent in more than 50% of the glemeruli B.with or without immune complex deposition C.increased size of the kidney D.a poor prognosis E.Irregular, focal involvement of glomeruli","E.Irregular, focal involvement of glomeruli"
1474,10,7,5,"20. Acute glomerulonephritis is associated with each of the following, EXCEPT:(2.0分)",A. -hemolytic streptococci infection  B.deposition of immune complex C.no crescents formed in any cases D.subepithelial "humps" nestled immune complex E.elevated serum antistreptolysin titers,C.no crescents formed in any cases
1475,10,7,5,21. Nephrotic syndrome does not include: (3.0分),A.massive proteinuria B.generalized edema C.hypoalbuminemia D.hematuria E.hyperlipidemia,C.hypoalbuminemia
1476,10,7,5,"22. Acute pyelonephritis is associated with each of the following, EXCEPT:(2.0分)",A.suppurative inflammation of the kidney and the renal pelvis B.hematogenous infection is the most common route C.urinary obstruction is a predisposing factor D.female are easily involved than male E.Escherichia coli is the most common causative organism,B.hematogenous infection is the most common route
1477,10,7,5,23. Chronic pyelonephritis differ from chronic glomerulonephritis by showing:(2.0分),A.interstitial fibrosis B.interstitial lymphocyte infiltration C.arteriolosclerosis D.uneven scarring on the surface of the kidney E.hyaline changes of glomeruli,D.uneven scarring on the surface of the kidney
1478,10,7,5,24. 肾病综合征糖皮质激素治疗时应(2.0分),A.根据病理类型逐渐加大剂量 B.首剂要足，减药要慢，维时要长 C.逐渐加量，缓慢减量，长期维持 D.逐渐加量，较快减量，长期维持,B.首剂要足，减药要慢，维时要长
1479,10,7,5,25. 大量蛋白尿说明是(2.0分),A.肾小球滤过膜改变 B.肾小管对蛋白的回吸收障碍 C.组织性蛋白尿 D.溢出性蛋白尿,A.肾小球滤过膜改变
1480,10,7,5,26. 肾病综合征患者容易发生感染的原因 (2.0分),A.长期低蛋白血症导致蛋白质营养不良 B.免疫球蛋白减少造成机体免疫力亢进 C.与糖皮质激素治疗无关 D.与利尿剂治疗密切相关,A.长期低蛋白血症导致蛋白质营养不良
1481,10,7,5,27. 关于肾病综合征患者容易发生血栓、栓塞并发症，以下正确的是(2.0分),A.血液浓缩及高脂血症造成血液粘稠度增加 B.机体凝血，抗凝，纤溶系统保持平衡 C.血小板数目减少，其粘附力、聚集力增强 D.发生血栓、栓塞最常见的是冠状血管和脑血管，肺血管不会发生栓塞,A.血液浓缩及高脂血症造成血液粘稠度增加
1482,10,7,5,28. 肾病综合征患者发生特发性急性肾衰竭的机制(2.0分),A.肾病理检查显示肾小球病变严重，广泛新月体形成 B.肾病理检查显示肾间质重度水肿 C.肾小管腔内基本无蛋白管型 D.肾小管上皮细胞必然发生变性，坏死,B.肾病理检查显示肾间质重度水肿
1483,10,7,5,29. 关于肾病综合征蛋白质及脂肪代谢紊乱，以下正确的是(2.0分),A.免疫球蛋白减少造成机体免疫力低下，易致感染 B.药物结合蛋白减少不会影响所有药物的药代动力学，也不会影响药物疗效 C.高脂血症不会造成血液粘稠度增加，不会促进血栓、栓塞并发症 D.高脂血症不会增加心血管系统并发症，也不会促进肾小球硬化和肾小管-间质病变发生,A.免疫球蛋白减少造成机体免疫力低下，易致感染
1484,10,7,5,30. 下列哪项通常不是肾小球肾炎的临床表现(2.0分),A.蛋白尿 B.血尿 C.高血压 D.浮肿 E.肾功能不全 F.尿频,F.尿频
1485,10,7,5,31. 下列哪项是诊断肾病综合征的必备条件之一(2.0分),A.水肿 B.高脂血症 C.尿蛋白>3.5g/d D.高血压 E.尿量<800ml/d,C.尿蛋白>3.5g/d
1486,10,7,5,32. 下列描述正确的是(2.0分),A.病史在一个月以内的都是急性肾炎 B.慢性肾炎的蛋白尿都在1.g/d以上 C.钙离子拮抗剂因为降压效果显著，是治疗肾性高血压的首选 D.急进性肾炎的病理表现都有免疫复合物沉积 E.蛋白尿>1.0g/d，血压的控制靶目标<125/75mmHg,E.蛋白尿>1.0g/d，血压的控制靶目标<125/75mmHg
1487,10,7,5,33. 下列哪个结构不是肾小球滤过膜的组成部分(2.0分),A.系膜细胞 B.内皮细胞 C.GBM D.足细胞,A.系膜细胞
1488,10,7,5,34. 下列哪些构成了肾小球滤过屏障(2.0分),A.球外系膜细胞 B.电荷屏障和分子屏障 C.入球小动脉 D.出球小动脉,B.电荷屏障和分子屏障
1489,10,7,5,35. 肾病综合征的并发症不包括(2.0分),A.血栓 B.感染 C.代谢性碱中毒 D.急性肾衰 E.高脂血症,C.代谢性碱中毒
1490,10,7,5,36. 中国最常见的原发性肾小球肾炎是(2.0分),A. IgA肾病 B.系膜增生性肾小球肾炎 C.系膜毛细血管性肾炎 D.膜性肾病 E.局灶节段性肾小球硬化,A. IgA肾病
1491,10,7,5,37. 欧美人群引起终末期肾病的首位原因是(2.0分),A.高血压肾病 B.糖尿病肾病 C.IgA肾病 D.膜性肾病 E.FSGS,B.糖尿病肾病
1492,10,7,5,38. 慢性肾盂肾炎最重要的诊断依据是(2.0分),A.发热等全身症状 B.尿急、尿频、尿痛等 C.腰痛、脊肋角压痛 D.影像检查示肾盂肾盏变形、扩张 E.尿细菌培养阳性,D.影像检查示肾盂肾盏变形、扩张
1493,10,7,5,39. 急性肾盂肾炎首选抗生素是(2.0分),A.青霉素 B.红霉素 C.四环素 D.土霉素 E.羧苄青霉素,E.羧苄青霉素
1494,10,7,5,40. 诊断尿路感染下列哪项最有意义(2.0分),A.畏寒、发热、白细胞增高 B.尿频、尿急、尿痛 C.清洁中段尿白细胞＞5个／HP D.尿培养菌落计数＞105个／ml E.尿亚硝酸盐还原试验阳性,D.尿培养菌落计数＞105个／ml
1495,10,7,5,41. 尿路感染最常见的致病菌是肠道革兰阴性杆菌，其中以哪类最常见(2.0分),A.变形杆菌 B.大肠杆菌 C.绿脓杆菌 D.葡萄球菌 E.粪链球菌,B.大肠杆菌
1496,10,7,5,42. 有关慢性肾盂肾炎错误的是(2.0分),A.常有易感因素并存  B.可有血尿 C.膀胱冲洗后尿菌培养阳性 D.尿菌培养阳性是确诊的唯一依据 E.可发展为慢性肾衰竭,D.尿菌培养阳性是确诊的唯一依据
1497,10,7,5,43. 选择性蛋白尿的特点是： (2.0分),A.24小时尿蛋白量超过 3.5g    B.多为大分子蛋白尿    C.多为球蛋白    D.以白蛋白为主的蛋白尿  E.24 小时尿蛋白不少于 150mg,D.以白蛋白为主的蛋白尿 
1498,10,7,5,44. 男，16 岁，头痛，乏力，两眼浮肿，尿少一周，血压（105/100mmHg），发病前十天曾有感冒咽痛史，首先应采取哪种检查最有利于诊断？(2.0分),A.查血清补体C3、CH50浓度变化 B.查尿常规+比重    C.查空腹血尿素氮  D.查内生肌酐清除率     E.查血、尿渗透压,A.查血清补体C3、CH50浓度变化
1499,10,7,5,45. 肾穿刺活组织检查的适应证中下列哪项不正确(2.0分),A.原因不明的肾小球肾炎 B.肾病综合征肾上腺皮质激素治疗4～6周无效 C.原因不明的血尿或蛋白尿 D.继发性肾小球肾炎 E.肾肿瘤,E.肾肿瘤
1500,10,7,5,46. 急性肾炎与急进性肾炎临床表现相似之处(2.0分),A.浮肿、少尿、高血压 B.中度贫血 C.肾功能迅速恶化 D.持续尿少 E.持续无尿,A.浮肿、少尿、高血压
1501,10,7,5,47. 肾病综合征预后最差的病理类型可能是(2.0分),A.轻微病变 B.局灶硬化型 C.系膜增生型 D.膜性肾病 E.膜增生型,E.膜增生型
1502,10,7,5,48. 一个6岁患儿，血压90/60mmHg，颜面及四肢凹陷性水肿，血浆总蛋白41g/L，血浆白蛋白20g/L，血胆固醇7.2mmol/L，BUN5.3mmol/L，尿蛋白+++，RBCl～2/HP。此患儿最可能的诊断为(2.0分),A.IgA肾病 B.急性肾炎 C.单纯型肾病 D.肾炎型肾病 E.急进性肾炎,C.单纯型肾病
1503,10,7,5,49. 急性增生性肾小球肾炎和急性肾盂肾炎患者，尿液检查最大的不同是 (2.0分),A.红细胞  B.脱落细胞  C.纤维素  D.细菌  E.蛋白 ,D.细菌 
1790,11,7,5,1. 肾小球肾炎中免疫荧光阳性物质主要是(2.0分),A.抗原、补体  B.抗原  C.抗体  D.细菌、抗体、补体 E.抗体、补体,E.抗体、补体
1791,11,7,5,2. 免疫复合物性肾小球肾炎的病灶(2.0分),"A.依赖于红细胞和补体 B.致尿量增多 C.既需要补体,又需要中性粒细胞 D.依赖于巨噬细胞 E.需要抗体和补体的全部九种组分","C.既需要补体,又需要中性粒细胞"
1792,11,7,5,3. 目前认为多数人类肾小球疾病是(2.0分),A.遗传性疾病  B.细菌感染性疾病  C.免疫介导的疾病  D.免疫缺陷性疾病  E.肾小球损伤性疾病,C.免疫介导的疾病 
1793,11,7,5,4. III型超敏反应性疾病中引起组织损伤作用最强的细胞是(2.0分),A.T细胞 B.中性粒细胞 C.血小板 D.淋巴细胞 E.单核细胞,B.中性粒细胞
