,grade,module,week,question_stem,choice,answer
867,8,7,7,32. 下列哪项不是沙眼衣原体肺炎的临床特点 (3.0分),A.病理改变特征为间质性肺炎 B.多见于1～3个月以内的婴儿 C.起病缓慢 D.大多有发热 E.明显喘憋,D.大多有发热
868,8,7,7,33. 下列哪类患者可以行MR检查(3.0分),A.带有心脏起搏器者  B.心脏病患者  C.术后动脉夹存留者 D.换有人工金属瓣膜 E.阵发性咳嗽,B.心脏病患者 
1192,9,7,7,1. 肺心病急性呼吸衰竭患者血气分析结果：pH7.18PaCO274.6mmHg，HCO3-17.6mmol/L，剩余碱-6，你考虑下列哪一项论断正确(2.0分),A.代谢性酸中毒 B.呼吸性酸中毒并代谢性酸中毒，失代偿期 C.代谢性碱中毒 D.呼吸性碱中毒 E.以上都不是,B.呼吸性酸中毒并代谢性酸中毒，失代偿期
1193,9,7,7,2. 慢性支气管炎患者，今晨突感左上胸短暂刺痛，逐渐感呼吸困难，不能平卧，心率120次/分，律不齐，左肺呼吸音明显减弱，你考虑出现了哪种情况(2.0分),A.心绞痛 B.肺不张  C.胸膜炎 D.自发性气胸 E.急性左心衰竭,D.自发性气胸
1194,9,7,7,3. 男性，60岁，慢性咳嗽、咳痰12年，气急3年，呈逐渐加重，胸片示肋间隙增宽、双肺透亮度增加，两下肺纹理乱，最可能的诊断是(2.0分),A.支气管扩张 B.慢性支气管炎 C.慢性阻塞性肺气肿 D.机化性肺炎 E.支气管哮喘,C.慢性阻塞性肺气肿
1195,9,7,7,4. 男，55岁，吸烟史35年。活动后气急3年。下列哪项指标对诊断肺气肿最有意义(2.0分),A.心电图呈低电压 B.动脉血氧分压下降 C.最大通气量＜预计值90％ D.残气量／肺总量比＞40％ E.FEV1／FVC％＜70％,D.残气量／肺总量比＞40％
1196,9,7,7,5. 慢性阻塞性肺气肿的体征，下列哪项是不正确的(2.0分),A.呼气相延长 B.心音遥远 C.呼吸音减低 D.桶状胸 E.管状呼吸音,E.管状呼吸音
1197,9,7,7,6. 慢性阻塞性肺气肿的主要症状为(2.0分),A.心悸 B.口唇发绀  C.右心衰竭 D.突发性喘息 E.逐渐加重的呼吸困难,E.逐渐加重的呼吸困难
1198,9,7,7,7. 慢性支气管炎最常见的并发症是(2.0分),A.阻塞性肺气肿 B.慢性肺源性心脏病 C.肺性脑病  D.呼吸衰竭 E.心力衰竭,A.阻塞性肺气肿
1199,9,7,7,8. 一例右肺压缩95％的气胸患者在行胸腔穿刺排气过程后突然出现严重气促、呼吸困难、发绀、咯粉红色泡沫痰，肺部听诊双肺呼吸音粗，右肺可闻较多干、湿性啰音，应考虑又出现：(2.0分),A.肺栓塞 B. 张力性气胸 C. 急性心肌梗死 D.心源性哮喘 E.复张性肺水肿,E.复张性肺水肿
1200,9,7,7,9. 男，55岁，反复咳嗽气促20年，有吸烟史25年。1小时前提重物时突发胸闷、呼吸困难，病情逐渐加重。查体：呼吸促，口唇发绀，气管右偏，胸廓呈桶状，左上胸叩诊呈鼓音，左肺呼吸音消失，胸部皮下有捻发感。该患者诊断最可能为(2.0分),A.慢性阻塞性肺疾病 B.慢性阻塞性肺疾病并气胸 C.慢性阻塞性肺疾病并心肌梗死 D.慢性阻塞性肺疾病，左心衰竭 E.支气管哮喘持续状态,B.慢性阻塞性肺疾病并气胸
1201,9,7,7,10. 小儿急性上呼吸道感染的最主要病原体是(2.0分),A.肺炎链球菌 B.厌氧菌 C.真菌 D.病毒 E.以上均不是,D.病毒
1202,9,7,7,11. 小儿肺炎引起全身各系统病理生理变化的关键是(2.0分),A.病原体直接损害 B.缺氧与二氧化碳潴留 C.电解质紊乱 D.高热 E.酸中毒,B.缺氧与二氧化碳潴留
1203,9,7,7,12. 呼吸系统分为上下呼吸道，其分界处为  (2.0分),A.喉部 B.声带 C.环状软骨下缘 D.总气管分叉部 E.会厌软骨下缘,C.环状软骨下缘
1204,9,7,7,13. 婴幼儿肺炎最常见的病理类型是(2.0分),A.间质性肺炎 B.支气管肺炎 C.大叶性肺炎 D.毛细支气管炎 E.支气管间质性肺炎,B.支气管肺炎
1205,9,7,7,14. 男孩1岁，发热、咳嗽8天，体检皮肤猩红热样皮疹，呼吸急促，右肺背部叩诊浊音，两肺中、细湿啰音，心率160/min，律齐，肝右肋下1.5cm，血WBC18.3×109/L，中性粒细胞78%，淋巴细胞22%，本例最可能的诊断(2.0分),A.腺病毒肺炎 B.毛细支气管炎 C.肺炎支原体肺炎 D.革兰阴性杆菌肺炎 E.金黄色葡萄球菌性肺炎,E.金黄色葡萄球菌性肺炎
1206,9,7,7,15. 对毛细支气管炎的描述哪项是错误的］(2.0分),A.两肺哮鸣音 B.多为稽留热 C.呼气性喘息 D.两肺可闻中细湿啰音,B.多为稽留热
1207,9,7,7,16. 下列哪项不是沙眼衣原体肺炎的临床特点 (2.0分),A.病理改变特征为间质性肺炎 B.多见于1～3个月以内的婴儿 C.起病缓慢 D.大多有发热 E.明显喘憋,D.大多有发热
1208,9,7,7,17. 婴幼儿肺炎合并脓胸时应首先给予哪项治疗  (2.0分),A.大剂量抗生素静点 B.激素治疗 C.静脉丙种球蛋白 D.胸腔穿刺排脓 E.阵发性咳嗽,D.胸腔穿刺排脓
1209,9,7,7,18. 关于支原体肺炎，哪项不正确(2.0分),A.可有发热 B.起病缓慢 C.肺部可闻及湿啰音 D.多发生于6个月以下婴儿 E.胸廓成形术治疗,D.多发生于6个月以下婴儿
1210,9,7,7,19. 6岁小儿，发热10天，伴右侧胸痛，刺激性咳嗽。查体：精神尚可，体温38.5℃，呼吸35次/min。右下肺叩诊浊音，听诊呼吸音明显减弱。胸片示右肺中部云雾状浸润影，右肺下部均匀致密阴影，肋膈角消失。血白细胞8×109/L，中性粒细胞52%，淋巴细胞48%，血沉45mm。结核菌素试验1:2000，硬结10mm×10mm，血冷凝集试验1:128。最可能的诊断是  (2.0分),A.金黄色葡萄球菌肺炎并发脓胸 B.大叶性肺炎并发脓胸 C.结核性胸膜炎 D.腺病毒性肺炎并发渗出性胸膜炎 E.病理特征可为间质性改变,E.病理特征可为间质性改变
1211,9,7,7,20. 早期中心型肺癌的常见症状是(2.0分),A.高热、胸痛    B.声音嘶哑     C.上肢及颜面部肿胀 D.咳嗽、血痰     E.支原体肺炎并发渗出性胸膜炎,D.咳嗽、血痰    
1212,9,7,7,21. 肺癌组织学类型中多见于女性的是(2.0分),A.鳞状细胞癌     B.腺癌         C.小细胞癌 D.大细胞癌       E.胸闷、呼吸困难    ,B.腺癌        
1213,9,7,7,22. 肺癌的转移方式中，下列何者正确?(2.0分),A.鳞癌发生血行转移出现早 B.肺泡细胞癌，早期血行淋巴转移 C.腺癌早期发生淋巴转移，血行转移较晚 D.低分化癌早期出现血行，淋巴转移 E.燕麦细胞癌   ,D.低分化癌早期出现血行，淋巴转移
1214,9,7,7,23. 患者女，56岁，无吸烟40年，体检拍胸片发现右上肺于第3前肋间近外侧胸壁处有直径2.5 cm结节影，边缘不清。3次痰液检查均未发现癌细胞和抗酸杆菌。为明确诊断，最好行下列哪种检查?(2.0分),A.重复痰液细胞学检查     B.胸部CT     C.MRI D.纤维支气管镜下穿刺活检  E.淋巴转移只发生肺癌同侧,E.淋巴转移只发生肺癌同侧
1215,9,7,7,24. 男性，60岁。40年前患过肺结核外，平素健康。有吸烟史20年，每天20支，近3个月来有刺激性咳嗽，痰中偶有血丝，有时发热。X线示:右肺上叶前段有2cm×2.5cm的块状阴影，边缘不整呈分叶状，痰查脱落细胞3次均阴性，诊断首先考虑(2.0分),A.肺结核 B.肺脓肿 C.肺囊肿 D.肺癌 E.经胸壁穿刺活检    ,D.肺癌
1216,9,7,7,25. 男性，49岁。刺激性咳嗽5个月，视物不清10天。胸片示左肺上叶尖段边缘直径8cm不规则块状阴影。此病变造成的颈交感神经综合征不包括(2.0分),A.面部无汗 B.瞳孔缩小 C.眼球内陷 D.声音嘶哑 E.肺良性肿瘤,D.声音嘶哑
1217,9,7,7,26. 正常成人心胸比值一般不超过(2.0分),A.0.45 B.0.50 C.0.55 D.0.6 E.上眼睑下垂,B.0.50
1218,9,7,7,27. 关于周围型肺癌毛刺征的描述，不正确的是： (2.0分),A.近端略粗远侧变细  B.粗毛刺一般较短，粗细不均  C.细毛刺数目较多，围绕肿瘤发射状分布 D.是癌组织向周围浸润所致 E.0.4,B.粗毛刺一般较短，粗细不均 
1219,9,7,7,28. 检查软组织肿瘤最佳方法是(2.0分),A.超声成像 B.X线片 C.CT   D.ECT ,不知道
1220,9,7,7,29. 患者，女，30岁，胸部不适1年余，CT示前纵隔类圆形肿物，密度不均匀，内有脂肪分层，可能的诊断是 (2.0分),A.畸胎瘤 B.胸腺瘤  C.脂肪瘤  D.淋巴瘤 E.MRI ,A.畸胎瘤
1221,9,7,7,30. 风湿性心脏病二尖瓣狭窄时，心影呈：(2.0分),A.梨形心 B.横位心 C.靴形心 D.悬滴状心 E.胸内甲状腺肿 ,A.梨形心
1222,9,7,7,31. 结核性支扩多见于(2.0分),A.下叶基底段支气管及其分支； B.中叶支气管及其分支； C.上叶尖后段支气管及其分支； D.舌叶支气管及其分支。 E.球形心,C.上叶尖后段支气管及其分支；
1223,9,7,7,32. Kartagener综合征是指：(2.0分),A.支气管扩张、鼻炎及内脏转位； B.支气管扩张、鼻窦炎及内脏转位； C.支气管扩张、鼻窦炎及肾小球肾炎； D.支气管扩张、鼻炎及肾小球肾炎。,B.支气管扩张、鼻窦炎及内脏转位；
1224,9,7,7,33. 用痰量来区分支气管扩张患者的咳痰情况，重度咳痰是指：(2.0分),A.痰量﹥100ml/d； B.痰量﹥150ml/d； C.痰量﹥200ml/d； D.痰量﹥250ml/d。,B.痰量﹥150ml/d；
1225,9,7,7,34. 干性支气管扩张的主要临床表现是：(2.0分),A.反复咳嗽； B.反复咳痰； C.反复咯血； D.反复呼吸困难。,C.反复咯血；
1226,9,7,7,35. 咯血患者的正确体位是：(2.0分),A.仰卧位； B.俯卧位； C.健侧卧位； D.患侧卧位。,D.患侧卧位。
1227,9,7,7,36. 柱状支气管扩张的典型X线表现是：(2.0分),A.轨道征； B.卷发样阴影； C.蜂窝状透亮阴影； D.肺纹理粗乱。 ,A.轨道征；
1228,9,7,7,37. 引起哮喘不可逆气道阻塞的原因是：(2.0分),A.支气管平滑肌痉挛     B.炎性细胞浸润      C.气道粘膜水肿         D.气道重构      ,D.气道重构      
1229,9,7,7,38. 支气管哮喘典型和不典型的临床症状分别是： (2.0分),A.反复发作性伴有哮鸣音的呼气性呼吸困难/胸闷或干咳  B.胸闷/发热  C.干咳/反复发作性呼气困难  D.发热、干咳/胸疼、咯血  E.粘液栓形成,A.反复发作性伴有哮鸣音的呼气性呼吸困难/胸闷或干咳 
1230,9,7,7,39. 中重度支气管哮喘最基础的治疗药物是： (2.0分),A.茶碱类        B.β受体激动剂    C.抗胆碱能类  D.吸入性糖皮质激素    E.渐进性呼吸困难/胸闷或干咳,D.吸入性糖皮质激素   
1231,9,7,7,40. 支气管哮喘急性发作伴窦性心动过速，哪项治疗是错误的： (2.0分),A.甲强龙静滴           B.鼻导管吸氧       C.硫酸沙丁胺醇吸入       D.异丙托溴铵吸入        E.抗过敏类,E.抗过敏类
1232,9,7,7,41. 哮喘中度发作时动脉血气变化为： (2.0分),A.PaO2正常，PaCO2正常  B.PaO2正常，PaCO2降低  C.PaO2下降，PaCO2降低  D.PaO2正常，PaCO2升高  E.普萘洛尔口服,C.PaO2下降，PaCO2降低 
1233,9,7,7,42. 有关哮喘的实验室检查哪项可能错误： (2.0分),A.痰液检查可见较多嗜酸粒细胞      B.胸部X线检查双肺透亮度增加   C.发作时血嗜酸粒细胞数可增高                                D.血气分析均有缺氧和PaCO2降低   E.PaO2下降，PaCO2升高,D.血气分析均有缺氧和PaCO2降低  
1234,9,7,7,43. 现行支气管舒张试验阳性的标准为： (2.0分),A.FEV1增加≥12%，且FEV1增加绝对值≥200 ml B.FEV1增加≥12%，或者FEV1增加绝对值≥200 ml C.FEV1增加≥20%，且FEV1增加绝对值≥200 ml D.FEV1增加≥20%，或者FEV1增加绝对值≥200 ml E.发作时呼吸功能检查有关呼吸流速的全部指标均显著下降,A.FEV1增加≥12%，且FEV1增加绝对值≥200 ml
1235,9,7,7,44. 治疗哮喘的药物可以分为控制药物和缓解药物，下列描述正确的是： (2.0分),A.白三烯调节剂属于缓解型药物 B.缓释茶碱属于缓解型药物 C.抗IgE抗体属于控制型药物 D.长效β2受体激动剂一定是缓解型药物,C.抗IgE抗体属于控制型药物
1236,9,7,7,45. 哮喘急性发作时首选的治疗药物是： (2.0分),A.静脉糖皮质激素 B.吸入速效β2受体激动剂 C.吸入抗胆碱能药物 D.抗生素,B.吸入速效β2受体激动剂
1237,9,7,7,46. 关于支气管哮喘错误的是 (2.0分),A.与遗传有关 B.气道高反应性 C.反复发作呼气性呼吸困难 D.可自行或经治疗后缓解,不知道
1238,9,7,7,47. 对年幼儿童哮喘诊断最可靠的是(2.0分),A.哮喘呈反复发作 B.有家族史 C.发作时肺部有哮鸣音 D.肺功能 E.发作停止后应及时停药,E.发作停止后应及时停药
1239,9,7,7,48. .男性，37岁。右上叶肺癌切除术后24小时，肺癌的非转移性全身症状即逐渐消失。此类症状不包括(2.0分),A.骨关节痛 B.重症肌无力 C.男性乳腺增大 D.Cushing综合征 E.平喘治疗有效,E.平喘治疗有效
1240,9,7,7,49. 男，55岁，长期吸烟；近两个月来咳嗽加重及咯血丝痰，查体右上肺局限性哮鸣音，余未见异常。该患者哪种可能性大?(2.0分),A.支气管哮喘 B.支气管扩张症 C.右上肺癌 D.急性左心衰 E.颈交感神经综合征,C.右上肺癌
1241,9,7,7,50. 有一长期低热，胸痛，乏力病人。近日来咳嗽加剧，痰中带有血丝，血沉加快。CT扫描示：右上肺类圆形阴影，内有点状钙化影。病灶周围散在索条状，斑点状影。可诊断为：(2.0分),A.结核球 B.肺癌 C.炎性假瘤 D.过敏性肺炎 E.慢性支气管炎,A.结核球
1554,10,7,7,1. 小儿急性上呼吸道感染的最主要病原体是(2.5分),A.肺炎链球菌 B.厌氧菌 C.真菌 D.病毒 E.以上均不是,D.病毒
1555,10,7,7,2. 小儿肺炎引起全身各系统病理生理变化的关键是(2.5分),A.病原体直接损害 B.缺氧与二氧化碳潴留 C.电解质紊乱 D.高热 E.酸中毒,B.缺氧与二氧化碳潴留
1556,10,7,7,3. 呼吸系统分为上下呼吸道，其分界处为(2.5分),A.喉部 B.声带 C.环状软骨下缘 D.总气管分叉部 E.会厌软骨下缘,C.环状软骨下缘
1557,10,7,7,4. 年长儿童肺炎最常见的病原是(2.5分),A.呼吸道合胞病毒 B.腺病毒 C.流感嗜血杆菌 D.沙眼衣原体 E.肺炎支原体,E.肺炎支原体
1558,10,7,7,5. 下列哪项药物是哮喘急性发作的首选药物 (2.5分),A.吸入型?2受体激动剂 B.全身用激素 C.吸入型糖皮质激素 D.抗生素 E.抗胆碱能药物,A.吸入型?2受体激动剂
1559,10,7,7,6. 关于支气管哮喘错误的是(2.5分),A.与遗传有关 B.气道高反应性 C.反复发作呼气性呼吸困难 D.可自行或经治疗后缓解 E.发作停止后应及时停药,E.发作停止后应及时停药
1560,10,7,7,7. 对年幼儿童哮喘诊断最可靠的是(2.5分),A.哮喘呈反复发作 B.有家族史 C.发作时肺部有哮鸣音 D.肺功能 E.平喘治疗有效,E.平喘治疗有效
1561,10,7,7,8. 男孩1岁，发热、咳嗽8天，体检皮肤猩红热样皮疹，呼吸急促，右肺背部叩诊浊音，两肺中、细湿啰音，心率160/min，律齐，肝右肋下1.5cm，血WBC18.3×109/L，中性粒细胞78%，淋巴细胞22%，本例最可能的诊断(2.5分),A.腺病毒肺炎 B.毛细支气管炎 C.肺炎支原体肺炎 D.革兰阴性杆菌肺炎 E.金黄色葡萄球菌性肺炎,E.金黄色葡萄球菌性肺炎
1562,10,7,7,9. 对毛细支气管炎的描述哪项是错误的 (2.5分),A.两肺哮鸣音 B.多为稽留热 C.呼气性喘息 D.两肺可闻中细湿啰音 E.明显喘憋,B.多为稽留热
1563,10,7,7,10. 下列哪项不是沙眼衣原体肺炎的临床特点(2.5分),A.病理改变特征为间质性肺炎 B.多见于1～3个月以内的婴儿 C.起病缓慢 D.大多有发热 E.阵发性咳嗽,D.大多有发热
1564,10,7,7,11. 婴幼儿肺炎合并脓胸时应首先给予哪项治疗(2.5分),A.大剂量抗生素静点 B.激素治疗 C.静脉丙种球蛋白 D.胸腔穿刺排脓 E.胸廓成形术治疗,D.胸腔穿刺排脓
1565,10,7,7,12. 关于支原体肺炎，哪项不正确(2.5分),A.可有发热 B.起病缓慢 C.肺部可闻及湿啰音 D.多发生于6个月以下婴儿 E.病理特征可为间质性改变,D.多发生于6个月以下婴儿
1566,10,7,7,13. 肺心病急性呼吸衰竭患者血气分析结果：pH7.18PaCO274.6mmHg，HCO3-17.6mmol/L，剩余碱-6，你考虑下列哪一项论断正确(2.5分),A.代谢性酸中毒 B.呼吸性酸中毒并代谢性酸中毒，失代偿期 C.代谢性碱中毒 D.呼吸性碱中毒 E.以上都不是,B.呼吸性酸中毒并代谢性酸中毒，失代偿期
1567,10,7,7,14. 慢性支气管炎患者，今晨突感左上胸短暂刺痛，逐渐感呼吸困难，不能平卧，心率120次/分，律不齐，左肺呼吸音明显减弱，你考虑出现了哪种情况(2.5分),A.心绞痛 B.肺不张 C.胸膜炎 D.自发性气胸 E.急性左心衰竭,D.自发性气胸
1568,10,7,7,15. 男性，60岁，慢性咳嗽、咳痰12年，气急3年，呈逐渐加重，胸片示肋间隙增宽、双肺透亮度增加，两下肺纹理乱，最可能的诊断是(2.5分),A.支气管扩张 B.慢性支气管炎 C.慢性阻塞性肺气肿 D.机化性肺炎 E.支气管哮喘,C.慢性阻塞性肺气肿
1569,10,7,7,16. 男，55岁，吸烟史35年。活动后气急3年。下列哪项指标对诊断肺气肿最有意义(2.5分),A.心电图呈低电压 B.动脉血氧分压下降 C.最大通气量＜预计值90％ D.残气量／肺总量比＞40％ E.FEV1／FVC％＜70％,D.残气量／肺总量比＞40％
1570,10,7,7,17. 慢性阻塞性肺气肿的体征，下列哪项是不正确的(2.5分),A.呼气相延长 B.心音遥远 C.呼吸音减低 D.桶状胸 E.管状呼吸音,E.管状呼吸音
1571,10,7,7,18. 慢性阻塞性肺气肿的主要症状为(2.5分),A.心悸 B.口唇发绀 C.右心衰竭 D.突发性喘息 E.逐渐加重的呼吸困难,E.逐渐加重的呼吸困难
1572,10,7,7,19. 慢性支气管炎最常见的并发症是(2.5分),A.阻塞性肺气肿 B.慢性肺源性心脏病 C.肺性脑病  D.呼吸衰竭 E.心力衰竭,A.阻塞性肺气肿
1573,10,7,7,20. 一例右肺压缩95％的气胸患者在行胸腔穿刺排气过程后突然出现严重气促、呼吸困难、发绀、咯粉红色泡沫痰，肺部听诊双肺呼吸音粗，右肺可闻较多干、湿性啰音，应考虑又出现：(2.5分),A.肺栓塞 B.张力性气胸 C.急性心肌梗死 D.心源性哮喘 E.复张性肺水肿,E.复张性肺水肿
1574,10,7,7,21. 正常成人心胸比值一般不超过 (2.5分),A.0.45  B.0.50 C.0.55  D.0.60 E.0.40 ,B.0.50
1575,10,7,7,22. 下列哪类患者可以行MR检查 (2.5分),A.带有心脏起搏器者 B.心脏病患者 C.术后动脉夹存留者 D.换有人工金属瓣膜,B.心脏病患者
1576,10,7,7,23. 关于周围型肺癌毛刺征的描述，不正确的是(2.5分),A.近端略粗远侧变细 B.粗毛刺一般较短，粗细不均 C.细毛刺数目较多，围绕肿瘤发射状分布 D.是癌组织向周围浸润所致,B.粗毛刺一般较短，粗细不均
1577,10,7,7,24. 检查软组织肿瘤最佳方法是(2.5分),A.超声成像 B.X线片  C.CT  D.ECT E.MRI ,E.MRI 
1578,10,7,7,25. 患者，女，30岁，胸部不适1年余，CT示前纵隔类圆形肿物，密度不均匀，内有脂肪分层，可能的诊断是 (2.5分),A.畸胎瘤 B.胸腺瘤  C.脂肪瘤  D.淋巴瘤 E.胸内甲状腺肿 ,A.畸胎瘤
1579,10,7,7,26. 风湿性心脏病二尖瓣狭窄时，心影呈：(2.5分),A.梨形心  B.横位心 C.靴形心 D.悬滴状心 E.球形心,A.梨形心 
1580,10,7,7,27. 有一长期低热，胸痛，乏力病人。近日来咳嗽加剧，痰中带有血丝，血沉加快。CT扫描示：右上肺类圆形阴影，内有点状钙化影。病灶周围散在索条状，斑点状影。可诊断为：(2.5分),A.结核球 B.肺癌 C.炎性假瘤 D.过敏性肺炎,A.结核球
1581,10,7,7,28. 社区获得性肺炎（CAP）是指在医院外获得的           肺实质（含肺泡壁，即广义上的肺间质）炎症。(2.5分),A.过敏性 B.化学性 C.放射性 D.感染性,D.感染性
1582,10,7,7,29. 以下哪个抗生素可用于青霉素耐药肺炎链球菌（PRSA）的治疗？(2.5分),A.2代头孢 B.头孢曲松 C.丁胺卡那 D.头孢他啶,B.头孢曲松
1583,10,7,7,30. 下列哪一个抗生素可经验性用于铜绿假单胞菌肺炎的治疗。(2.5分),A.青霉素 B.头孢唑林 C.头孢三嗪 D.头孢他啶,D.头孢他啶
1584,10,7,7,31. 引起哮喘不可逆气道阻塞的原因是(2.5分),A.支气管平滑肌痉挛     B.炎性细胞浸润      C.气道粘膜水肿         D.气道重构       E.粘液栓形成,D.气道重构      
1585,10,7,7,32. 支气管哮喘典型和不典型的临床症状分别是(2.5分),A.反复发作性伴有哮鸣音的呼气性呼吸困难/胸闷或干咳  B.胸闷/发热  C.干咳/反复发作性呼气困难  D.发热、干咳/胸疼、咯血  E.渐进性呼吸困难/胸闷或干咳,A.反复发作性伴有哮鸣音的呼气性呼吸困难/胸闷或干咳 
1586,10,7,7,33. 中重度支气管哮喘最基础的治疗药物是： (2.5分),A.茶碱类        B.β受体激动剂    C.抗胆碱能类  D.吸入性糖皮质激素    E.抗过敏类,D.吸入性糖皮质激素   
1587,10,7,7,34. 支气管哮喘急性发作伴窦性心动过速，哪项治疗是错误的 (2.5分),A.甲强龙静滴           B.鼻导管吸氧       C.硫酸沙丁胺醇吸入       D.异丙托溴铵吸入        E.普萘洛尔口服,E.普萘洛尔口服
1588,10,7,7,35. 哮喘中度发作时动脉血气变化为 (2.5分),A.PaO2正常，PaCO2正常  B.PaO2正常，PaCO2降低  C.PaO2下降，PaCO2降低  D.PaO2正常，PaCO2升高  E.PaO2下降，PaCO2升高,C.PaO2下降，PaCO2降低 
1589,10,7,7,36. 肺结核最主要的传播途径是(2.5分),A.飞沫传播 B.接触传播 C.饮食传播 D.母婴传播,A.飞沫传播
1590,10,7,7,37. 下述人群中最易感染结核菌的是(2.5分),A.AIDS患者人群 B.COPD患者人群 C.肺癌患者人群 D.支气管扩张患者人群,A.AIDS患者人群
1591,10,7,7,38. 宿主获得性抗结核保护作用最主要的机制是(2.5分),A.巨噬细胞对结核菌的识别、吞噬 B.T细胞介导的细胞免疫 C.B细胞介导的体液免疫 D.NK细胞介导的杀伤作用,B.T细胞介导的细胞免疫
1592,10,7,7,39. 结核性肉芽肿从病理角度来看，属于何种病理改变(2.5分),A.渗出型病变 B.增生型病变 C.干酪样坏死 D.凝固性坏死,B.增生型病变
1593,10,7,7,40. 易发生于免疫力极度低下者的结核病类型是(2.5分),A.原发型肺结核 B.继发型肺结核 C.慢性纤维空洞型肺结核 D.血行播散型肺结核,D.血行播散型肺结核
1890,11,7,7,1. 肺心病急性呼吸衰竭患者血气分析结果：pH7.18PaCO274.6mmHg，HCO3-17.6mmol/L，剩余碱-6，你考虑下列哪一项论断正确(       )(2.5分),A.代谢性酸中毒 B.呼吸性酸中毒并代谢性酸中毒，失代偿期 C.代谢性碱中毒 D.呼吸性碱中毒 E.以上都不是,B.呼吸性酸中毒并代谢性酸中毒，失代偿期
1891,11,7,7,2. 慢性支气管炎患者，今晨突感左上胸短暂刺痛，逐渐感呼吸困难，不能平卧，心率120次/分，律不齐，左肺呼吸音明显减弱，你考虑出现了哪种情况(       )(2.5分),A.心绞痛 B.肺不张 C.胸膜炎 D.自发性气胸 E.急性左心衰竭,D.自发性气胸
1892,11,7,7,3. 慢性阻塞性肺病的体征，下列哪项是不正确的(       )(2.5分),A.呼气相延长 B.心音遥远 C.呼吸音减低 D.桶状胸 E.管状呼吸音,E.管状呼吸音
1893,11,7,7,4. 慢性阻塞性肺病的标志性症状为(       )(2.5分),A.心悸  B.口唇发绀 C.右心衰竭 D.突发性喘息 E.逐渐加重的呼吸困难,E.逐渐加重的呼吸困难
1894,11,7,7,5. 慢性支气管炎最常见的并发症是(       )(2.5分),A.慢性阻塞性肺病 B.慢性肺源性心脏病 C.肺性脑病 D.呼吸衰竭 E.心力衰竭,A.慢性阻塞性肺病
1895,11,7,7,6. 一例右肺压缩95％的气胸患者在行胸腔穿刺排气过程后突然出现严重气促、呼吸困难、发绀、咯粉红色泡沫痰，肺部听诊双肺呼吸音粗，右肺可闻较多干、湿性啰音，应考虑又出现：(2.5分),A.肺栓塞 B.张力性气胸 C.急性心肌梗死 D.心源性哮喘 E.复张性肺水肿,E.复张性肺水肿
1896,11,7,7,7. 慢性支气管炎病人长期咳脓性痰最可能合并以下哪种疾病？ (2.5分),A.支气管哮喘 B.阻塞性肺气肿 C.支气管扩张 D.肺囊肿,C.支气管扩张
1897,11,7,7,8. 下列哪项不是渗出性胸膜炎的病因？ (2.5分),A.肺炎旁胸腔积液 B.系统性红斑狼疮 C.外伤血气胸 D.缩窄性心包炎,D.缩窄性心包炎
1898,11,7,7,9. 间质性肺病的典型肺功能检查结果不包括以下哪项？ (2.5分),A.FEV1/FVC下降 B.CO弥散量下降 C.VC下降 D.TLC下降,A.FEV1/FVC下降
1899,11,7,7,10. 以下哪种说法错误？ (2.5分),A.肺栓塞的肺通气/血流灌注扫描结果表现为呈肺段分布的肺血流灌注缺损，与通气显像匹配。 B.血常规中中性粒百分比升高提示感染，嗜酸粒百分比升高提示过敏性疾病。 C.致死性胸痛的常见原因包括：急性心梗，主动脉夹层破裂，大面积肺栓塞，爆发性心肌炎。 D.胸闷变异性哮喘是一种不典型哮喘。,A.肺栓塞的肺通气/血流灌注扫描结果表现为呈肺段分布的肺血流灌注缺损，与通气显像匹配。
1900,11,7,7,11. 以下哪种说法错误？ (2.5分),A.HRCT是诊断支气管扩张的重要手段 B.CTPA是筛查肺栓塞的常用方法 C.Velcro啰音是间质性肺病的常见体征，具有很强的诊断特异性 D.杵状指可见于支气管扩张和肺癌,C.Velcro啰音是间质性肺病的常见体征，具有很强的诊断特异性
1901,11,7,7,12. 下列肺癌的描述中，哪项是正确的？(2.5分),A.腺癌的发生率近年有下降趋势 B.小细胞癌多呈弥漫型 C.鳞状细胞癌多有吸烟史 D.周围型多为鳞癌 E.细支气管肺泡癌多为中央型,C.鳞状细胞癌多有吸烟史
1902,11,7,7,13. 下列哪项对肺鳞癌不正确？(2.5分),A.肺癌中最常见 B.常为中心型 C.生长迅速，病程短 D.对放疗、化疗敏感性不佳 E.血行转移发生晚,C.生长迅速，病程短
1903,11,7,7,14. 早期中心型肺癌的常见症状是(2.5分),A.高热、胸痛    B.声音嘶哑     C.上肢及颜面部肿胀 D.咳嗽、血痰     E.胸闷、呼吸困难    ,D.咳嗽、血痰    
1904,11,7,7,15. 肺癌的转移方式中，下列何者正确?(2.5分),A.鳞癌发生血行转移出现早 B.肺泡细胞癌，早期血行淋巴转移 C.腺癌早期发生淋巴转移，血行转移较晚 D.低分化癌早期出现血行，淋巴转移 E.淋巴转移只发生肺癌同侧,D.低分化癌早期出现血行，淋巴转移
