number,grade,module,week,question_stem,choice,correct_answer
1837,12,1,1,16. Which of the following best describes a microsatellite（微卫星）?(2.5分),A.A region of repetitive DNA sequences at the end of a chromosome B.A nucleotide sequence within a gene C.Nucleic acid that determines the amino acid sequence in proteins D.A type of DNA polymorphism E.The region of DNA where two identical sister chromatids come closest in      contact,D.A type of DNA polymorphism
1841,12,1,1,20. Karin is a 3-year girl with developmental delay who was noted to have a heart defect as a newborn. Her pediatrician suspects she has a chromosome disorder and collects a blood sample. In what stage of mitosis will the white blood cells be tested to diagnose a chromosome disorder?(2.5分),A.interphase B.prophase C.metaphase D.anaphase E.telophase,C.metaphase
1844,12,1,1,23. A person is found to be homozygous（纯合子） for the ε4 allele at ApoE. Which of the following statements regarding his risk of Alzheimer disease is true?(2.5分),A.He will almost certainly develop Alzheimer disease. B.He is protected from Alzheimer disease. C.He is at increased risk of Alzheimer disease. D.This result has no bearing on his risk of Alzheimer disease. E.This result is a positive false.,C.He is at increased risk of Alzheimer disease.
1852,12,1,1,31. 下列哪种遗传病可通过染色体分析而确诊?(2.5分),A.精神分裂症 B.血友病B C.Klinefelter综合征 D.alpha-地中海贫血 E.白化症,C.Klinefelter综合征
1859,12,1,1,"38. Which, if any, of the following statements is false?(2.5分)","A.RNA interference (RNAi) is a cellular defense mechanism that is triggered by       the presence in cells of unnatural double-stranded RNA, as can occur after       viral infections. B.RNAi therapy is a type of RNA-targeted therapy in which specific       double-stranded RNA constructs are engineered to appear in diseased cells in       order to incite the cells to destroy any RNA that contains the same sequence. C.By destroying RNAs that are related to a specifically introduced genetic      construct, artificial RNAi is effectively a type of gene-specific silencing. D.RNAi therapy is best suited to silencing genes so as to replicate a phenotype      caused by loss-of-function mutations. E.Drs. Fire and Mello discovered RNAi phenomenon in 1998 and got a Nobel      Prize in 2006.",D.RNAi therapy is best suited to silencing genes so as to replicate a phenotype      caused by loss-of-function mutations.
1860,12,1,1,39. Which of the following can be used as vectors（载体） in somatic cell gene therapy（体细胞基因治疗）?(2.5分),A.Retrovirus（反转录病毒） B.Liposome（脂质体） C.Adenovirus（腺病毒） D.Adeno-associated virus（腺病毒相关病毒） E.All of the above,E.All of the above
2742,14,1,1,13. 在一个家庭中，罹患某种复杂疾病的人数多，提示在此家庭中本病的(2.5分),A.遗传率较低。 B.阈值较高。 C.易患性较高。 D.易患性较低。 E.遗传率较高。,C.易患性较高
2743,14,1,1,14. 多基因病的特点是(2.5分),A.发病率大多低于0.1％ B.无明显家族倾向 C.患者同胞中发病率远低于单基因病 D.有多个基因参与疾病的发生 E.通常遗传因素发挥的作用微小,D.有多个基因参与疾病的发生
2744,14,1,1,15. 当一种多基因病的群体发病率具有性别差异时，群体发病率高的性别一方的易患性阈值(2.5分),A.极高  B.低  C.高  D.极低  E.不变,B.低
2745,14,1,1,16. 精神分裂症的再现风险与下列哪一项因素无关？(2.5分),A.本病一般人群的发病率大小 B.病情严重程度 C.家庭成员数 D.近亲结婚 E.家庭中的患者人数,C.家庭成员数
2746,14,1,1,17. HGP是(2.5分),A.在线人类孟德尔遗传数据 B.人类基因组计划 C.国家核酸数据库 D.水稻基因组计划 E.癌症基因组解剖计划,B.人类基因组计划
2747,14,1,1,18. 遗传多态性变异体在群体中的出现频率通常(2.5分),A.大于1% B.等于1% C.小于1% D.大于或等于1% E.小于或等于1%,A.大于1%
2748,14,1,1,19. 下列哪一项属于表观遗传?(2.5分),A.X染色体-常染色体易位 B.基因组印记 C.微卫星DNA D.自发突变  E.三核苷酸重复扩增,B.基因组印记
2749,14,1,1,20. 在鉴定疾病基因时，要确定可能的疾病候选基因及其所在的染色体区域。关于疾病候选基因的选取，下列哪一项描述不对？(2.5分),A.候选基因发生功能失去突变，可导致相关疾病的表型 B.构建了相关的种间同源基因（orthologous gene）动物模型之后，发现动物具有相似的疾病表型 C.候选基因的不同突变均可导致相关疾病的表型 D.候选基因的基因表达谱与相关疾病的表型吻合 E.候选基因可以为假基因,E.候选基因可以为假基因
2750,14,1,1,21. 衡量2个基因座之间是否连锁，用哪一项统计数据？Which the following is the statistical measurement we use to assess linkage between two loci?(2.5分),A.LODs值 B.关联系数值 C.TDT（传递不平衡检验）值 D.标记（marker）分析值 E.连锁不平衡值,A.LODs值
2751,14,1,1,22. 下列哪一项亲属不属于某个个体的二级亲属？(2.5分),A.父、母 B.祖父、祖母 C.外祖父、外祖母 D.叔、伯、姑 E.舅、姨,A.父、母
2752,14,1,1,23. 在X连锁显性遗传病（XD）中，女性患者的病情通常较轻。这是因为(2.5分),A.从性遗传 B.遗传异质性 C.不规则显性遗传 D.假常染色体遗传 E.X染色体随机失活,E.X染色体随机失活
2753,14,1,1,24. 在单基因病中，男-男传递可视为是区分哪一种遗传方式的关键？(2.5分),A.XD B.XR C.AD D.AR E.线粒体遗传方式,C.AD
2754,14,1,1,25. 一位女性的哥哥和舅父患红绿色盲，该致病基因来源于(2.5分),A.该女性的父亲 B.该女性的外祖父 C.该女性的外祖母 D.该女性的祖母 E.该女性的祖父,C.该女性的外祖母
2755,14,1,1,26. 一对表现型正常的夫妇，连生了3个苯丙酮尿症患儿。他们生育表型正常孩子的概率？(2.5分),A.25% B.50%  C.75%  D.100% E.0,C.75%
2756,14,1,1,27. 人类染色体的类型划分主要根据(2.5分),A.端粒的位置 B.染色体的长短 C.次缢痕的位置 D.着丝粒的位置 E.随体的有无,D.着丝粒的位置
2757,14,1,1,28. 如果在某一体细胞中染色体的数目在二倍体的基础上增加一条可形成(2.5分),A.单倍体 B.三倍体 C.单体  D.三体 E.部分三体,D.三体
2758,14,1,1,"29. 46, XY, t(4; 6)(q35; q21)表示(2.5分)",A.某一女性体内发生了染色体的插入 B.某一男性体内发生了染色体的易位 C.某一男性带有等臂染色体 D.某一女性个体带有易位型的畸变染色体 E.某一男性个体含有缺失型的畸变染色体,B.某一男性体内发生了染色体的易位
2759,14,1,1,30. 最常见的染色体畸变综合征是(2.5分),A.Klinefelter综合征 B.Down综合征 C.Turner综合征 D.猫叫综合征 E.Edwards综合征,B.Down综合征
2760,14,1,1,31. 在临床上，遗传病的生化检查主要是指针对下列哪一项的检查？(2.5分),A.病原体 B.DNA C.RNA D.微量元素 E.蛋白质和酶,E.蛋白质和酶
2761,14,1,1,32. 下列哪一项描述aCGH检测优于FISH的说法是正确的?(2.5分),A.aCGH可分辨出平衡性重排（如易位、倒位等）。 B.aCGH分析无须进行细胞培养，因而出具检测报告的时间更快。 C.aCGH 进行检测的重复性高，可精确确定畸变发生的位置。 D.B和C都对 E.以上说法都对,C.aCGH 进行检测的重复性高，可精确确定畸变发生的位置
2762,14,1,1,33. 关于孕妇血浆中的胎儿游离DNA（cell-free fetal DNA，cfDNA）的检测技术，哪一项叙述是错误的？(2.5分),A.可用于确定胎儿的性别 B.可用于确定胎儿的Rh血型 C.不能确定胎儿的染色体核型 D.目前尚不能确定胎儿罹患脊柱裂（spina bifida）的风险 E.已经用于诊断胎儿是否感染了HIV感染,E.已经用于诊断胎儿是否感染了HIV感染
2763,14,1,1,34. 不能用于染色体核型分析的材料是(2.5分),A.外周血 B.绒毛膜 C.排泄物 D.肿瘤 E.皮肤,C.排泄物
2764,14,1,1,35. 基因诊断与其他诊断方法比较，最主要的特点在于(2.5分),A.费用低 B.检测周期时间短 C.取材方便 D.针对基因结构 E.针对病变细胞,D.针对基因结构
2765,14,1,1,36. 对孕妇和胎儿损伤最小的产前诊断方法为(2.5分),A.羊膜穿刺术 B.胎儿镜检查 C.B超检查 D.绒毛取样术（CVS） E.X-射线检查,C.B超检查
2766,14,1,1,37. 肝豆状核变性（Wilson病）是神经内科最常见的一种常染色体隐性遗传病，属于铜代谢障碍性疾病。应用某些药物与铜离子形成螯合物的原理，可给予患者服用(2.5分),A.青霉素 B.青霉胺 C.维生素B12 D.硫酸镁 E.去铁胺B,B.青霉胺
2767,14,1,1,38. 给苯丙酮尿症患儿喂哺低苯丙氨酸奶粉，属于(2.5分),A.补其所缺 B.去其所余 C.酶疗法 D.维生素疗法 E.禁其所忌,E.禁其所忌
2768,14,1,1,39. 关于遗传病的基因治疗，下列哪一项叙述是正确的？(2.5分),A.用于基因治疗的载体应该能够进入身体的所有细胞中  B.被转入的基因的表达产物应该达到野生型基因表达的那种水平  C.突变基因应该被切除和替代掉 D.用于基因治疗的载体引起的机体免疫反应应该很小 E.用于基因治疗的遗传病的突变类型必须是功能获得突变,D.用于基因治疗的载体引起的机体免疫反应应该很小
2769,14,1,1,40. 在基因治疗时去除整个变异基因，用有功能的正常基因取代，从而使致病基因得到永久的更正。这种治疗策略称为(2.5分),A.基因失活 B.基因添加 C.基因修复 D.基因复制 E.基因突变,C.基因修复
3050,15,1,1,1. 地方性疾病是指(2.5分),A.局限与某些特定地区内相对稳定并经常发生的疾病 B.发生频率经过一个相当规律的时间间隔，呈现规律性变动的状况的疾病 C.发病多集中在少数几个月内，具有严格季节性的疾病 D.虽一年四季均发病，但仅在一定月份发病升高的疾病 E.以上都不对,A.局限与某些特定地区内相对稳定并经常发生的疾病
3371,16,1,1,2. 下列哪一项不涉及到细胞重编程技术?(2.5分),A. "中中"和"华华"克隆猴的出生 B.CAR-T细胞治疗患急性淋性白血病的Emily Whitehead C.诱导多能干细胞分化心肌细胞治疗心肌梗塞 D.濒危动物的无性繁殖的某些技术,B.CAR-T细胞治疗患急性淋性白血病的Emily Whitehead
3372,16,1,1,3. 下列哪一项不属于细胞/基因治疗的范畴？(2.5分),A.AAV介导的RPE65基因突变导致的视网膜病变 B.多能干细胞分化得到的视网膜色素上皮细胞治疗老年黄斑变性. C.PD1抗体治疗淋巴瘤 D.能够分泌PD1抗体的多能干细胞分化的免疫细胞治疗,C.PD1抗体治疗淋巴瘤
3373,16,1,1,4. 下列哪一项不是CRISPR/CAS9技术在基因/细胞治疗上的应用：(2.5分),"A.敲除免疫细胞上的checkpoint分子基因用于免疫细胞治疗 B.敲低某一致病RNA, 降低基因的表达但不影响DNA的序列 C.过表达某一缺失的基因用于治疗贫血症 D.修改一个单碱基的变异用于治疗单基因遗传罕见病",C.过表达某一缺失的基因用于治疗贫血症
3374,16,1,1,5. 下列哪一项是正在我国进行的多能干细胞相关的临床试验：(2.5分),A.ES细胞分化多巴胺神经元前体细胞治疗帕金森症 B.iPS细胞分化的NK细胞治疗癌症 C.ES细胞分化的oligodendrocyte治疗spinal cord injury D.iPS细胞分化的beta细胞治疗I型糖尿病,A和D
3375,16,1,1,6. 下列哪一项不是iPSC用于细胞治疗的优势？(2.5分),A.包含病人的遗传信息，用于自体移植不产生免疫排斥 B.重编程过程中有更低的可能性产生癌基因和抑癌基因上的突变 C.能够无限扩增 D.可以得到单个细胞克隆分化得到的治疗用细胞,B.重编程过程中有更低的可能性产生癌基因和抑癌基因上的突变
3376,16,1,1,7. 与X线摄影相比，CT利用X线的成像方式是(2.5分),A.衰减射线转换成数字信号后成像 B.利用衰减射线直接曝光成像 C.衰减射线转换成可见光后成像 D.利用衰减射线产生的荧光成像 E.利用衰减射线产生的穿透效应成像,A.衰减射线转换成数字信号后成像
3379,16,1,1,10. 下列是国家卫生计生委和食品药品监管总局发布的干细胞临床试验相关政策的是：(2.5分),A.《干细胞临床研究管理办法》 B.《干细胞临床试验研究基地管理办法》 C.《干细胞制剂质量控制和临床前研究指导原则（试行）》 D.以上都是,D.以上都是
3381,16,1,1,12. 对多基因病而言，后代发病风险的估计与下列哪一个因素无关？(2.5分),A.群体发病率 B.孕妇年龄 C.家庭患病人数 D.病情严重程度 E.遗传率,B.孕妇年龄
3382,16,1,1,13. 靶扫描是(2.5分),A.感兴趣区的放大扫描 B.感兴趣区的扫描后放大 C.对感兴趣区进行小间隔重建 D.对感兴趣区进行高密度投影 E.对感兴趣区进行高分辨力扫描,A.感兴趣区的放大扫描
3383,16,1,1,14. 以下不属于碘对比剂副反应的是(2.5分),A.分子的化学毒性 B.渗透压毒性 C.致癌 D.变态反映 E.肝肾功能损害,C.致癌
3384,16,1,1,15. 不同CT值范围提示不同的组织成分，下列叙述中错误的是(2.5分),A.3~18H提示为液体 B.20~80Hu提示为脂肪 C.-1000Hu提示为空气 D.80~300Hu提示为钙化 E.>400Hu提示为骨骼,B.20~80Hu提示为脂肪
3386,16,1,1,17. 关于CT的临床应用，错误的是(2.5分),A.是眼眶内异物的首选检查方法 B.可以提高骨骼细微病变的检出率 C.CTA已成为四肢血管疾病的重要检查方法之一 D.对肺内病灶检出率较高 E.应逐渐将CT视为常规检查及诊断手段,E.应逐渐将CT视为常规检查及诊断手段
3390,16,1,1,21. 流行病学的三间分布主要包括：(2.5分),A.时间、空间和人群 B.年龄、性别和种族 C.职业、家庭和环境 D.周期性、短期波动和长期波动 E.国家、地区和城乡,A.时间、空间和人群
3391,16,1,1,22. 某人被检测出为ApoE基因的ε4等位基因纯合子（即其基因型为：ε4/ε4）。该个体罹患阿尔兹海默症（Alzheimer disease）的风险为(2.5分),A.该个体几乎100%将罹患阿尔兹海默症。 B.该个体不会罹患阿尔兹海默症，因为ε4/ε4是抵抗基因型。 C.该个体罹患阿尔兹海默症的风险增高。 D.ε4/ε4基因型与阿尔兹海默症的发病无关。 E.该个体的基因分析结果为假阳性。,
3392,16,1,1,23. 在人类基因组DNA中，外显子组（exome）仅占基因组DNA序列的多少?(2.5分),A.50% B.40% C.25% D.10% E.1%,E.1%
3393,16,1,1,24. 罕见变异体（rare variant）是指(2.5分),A.在最近的进化史上出现的新突变（new mutations that have arisen in recent evolutionary history） B.在人群中存在了很长时间的旧突变（old mutations that are present in populations for a long time） C.可能是有害的（can be deleterious） D.A和C是对的 E.以上答案都不对,D.A和C是对的
3394,16,1,1,25. 理想的测序仪应该具备哪些特征？(2.5分),A.测序的读长越长越好 B.测序结果准确 C.高通量测序 D.以上都对 E.以上都不对,D.以上都对
3399,16,1,1,30. 下列关于平衡性相互易位的描述，哪一项正确？(2.5分),A.携带者通常具有显著的学习困难症状 B.某些携带者生育染色体非平衡子代的风险>10% C.平衡性相互易位要么累及染色体的长臂，要么累及染色体的短臂 D.平衡性相互易位不累及X染色体 E.在携带者的配子形成过程中，染色体配对形成四价体，原因在于2条染色体总是分配到2个子细胞中,B.某些携带者生育染色体非平衡子代的风险>10%
3400,16,1,1,31. 某夫妇，男32岁，女31岁，生育了一个男孩。出生时哭声很奇怪，有点像小猫的叫声，通贯手，吸吮能力低。应建议给孩子做以下哪一种检查？(2.5分),A.基因测序 B.染色体检查 C.激素检查 D.系谱分析 E.抗体检查,B.染色体检查 
3401,16,1,1,32. 羊膜穿刺术的最佳时间在妊娠的(2.5分),A.第2周 B.第4周 C.第10周 D.第15～17周 E.第30周,D.第15～17周
3402,16,1,1,33. 有复发性流产史的女性应进行的遗传学检查是(2.5分),A.核型分析 B.性染色质检查 C.酶活性检测 D.寡核苷酸探针直接分析 E.RFLP分析,A.核型分析
3403,16,1,1,34. PCR最主要的优势在于(2.5分),A.实验的周期时间短 B.灵敏度高 C.费用低 D.准确性高 E.实验操作方便,B.灵敏度高
3404,16,1,1,35. 下列哪一项技术无法检测未知的DNA突变?(2.5分),A.DNA sequencing B.ASO C.dHPLC D.DGGE E.SSCP,
3406,16,1,1,37. 用于体细胞基因治疗的载体是(2.5分),A.反转录病毒 B.脂质体 C.腺病毒 D.腺相关病毒（AAV） E.以上都是,
3407,16,1,1,38. 某些遗传病源于某些酶缺乏而不能形成机体所必需的代谢产物，对这些遗传病进行治疗时可给予相应酶的补充，便可使症状得到明显的改善，达到治疗的目的。这种治疗策略称为(2.5分),A.添加 B.补缺 C.基因突变 D.基因修正 E.基因治疗,B.补缺
3408,16,1,1,39. 对肿瘤的基因治疗是：(2.5分),A.对免疫细胞的修饰 B.对肿瘤细胞的修饰 C.体细胞的修饰 D.对生殖细胞的修饰 E.对胚胎细胞的修饰,B.对肿瘤细胞的修饰
