,grade,module,week,question_stem,choice,answer
1481,10,8,8,18. 中耳胆脂瘤鼓室盖破坏，容易导致(2.0分),A.听力下降 B.颅内感染 C.眩晕 D.外耳道流脓 E.耳鸣,B.颅内感染
1482,10,8,8,19. 额隐窝阻塞，主要引起(2.0分),A.上颌窦炎 B.额窦炎 C.全筛窦炎 D.蝶窦炎 E.鼻息肉,E.鼻息肉
1483,10,8,8,20. 下咽癌影像上常根据解剖部位分为包括(2.0分),A.会厌癌 B.梨状窝癌 C.咽后壁癌 D.环后区癌 E.以上各项均是,E.以上各项均是
1484,10,8,8,21. 口底舌下间隙舌正中隔疾患常见的是(2.0分),A.皮样囊肿和舌甲状腺 B.囊性淋巴管瘤 C.Ranula囊肿 D.舌癌 E.神经鞘瘤,A.皮样囊肿和舌甲状腺
1485,10,8,8,22. 肿瘤位于二腹肌后腹深部，二腹肌后腹外移，影像上提示病灶起源： (2.0分),A.咽旁间隙茎突后间隙 B.腮腺间隙或咽旁间隙茎突前间隙 C.咬肌间隙 D.翼颌间隙 E.颊间隙,A.咽旁间隙茎突后间隙
1486,10,8,8,23. 茎突下颌管撑宽，茎突向深部移位，提示肿瘤起源(2.0分),A.咽旁间隙茎突后间隙 B.腮腺间隙或咽旁间隙茎突前间隙 C.咬肌间隙 D.翼颌间隙 E.颊间隙,B.腮腺间隙或咽旁间隙茎突前间隙
1487,10,8,8,24. 确诊气管，支气管异物最可靠的方法是 (2.0分),A.病史 B.体格检查 C.X线检查 D.支气管镜检查 E.手术探查,D.支气管镜检查
1488,10,8,8,25. 颈内外动脉分叉撑大，主要见于(2.0分),A.颈动脉体瘤 B.颈静脉球瘤 C.颈神经鞘瘤 D.腮腺多形性腺瘤 E.Rouviere淋巴结Castleman病,A.颈动脉体瘤
1489,10,8,8,26. 观察鼻窦窦口复合体，最好采用(2.0分),A.高分辨薄层冠状面CT扫描 B.普通厚层横断面CT扫描 C.磁共振扫描 D.超声检查 E.ECT扫描,A.高分辨薄层冠状面CT扫描
1490,10,8,8,27. 关于脑膜瘤的叙述，下列哪项是错误的 (2.0分),A.多为良性 B.膨胀性生长，有包膜 C.手术后很少复发 D.少数可发生恶变 E.瘤细胞可呈漩涡状改变,C.手术后很少复发
1491,10,8,8,28. 砂粒小体多见于 (2.0分),A.髓母细胞瘤 B.脑膜瘤 C.神经鞘瘤 D.神经纤维瘤 E.脑转移肿瘤,B.脑膜瘤
1492,10,8,8,29. 肿瘤血道转移最常累及的器官是(2.0分),A.脾和肝  B.肝和肾  C.肺和肝  D.肺和脑  E.脑和脾 ,C.肺和肝 
1493,10,8,8,30. 以下疾患累及眼球的是(2.0分),A.视神经脑膜瘤 B.血管淋巴管瘤 C.视网膜母细胞瘤 D.眶骨膜下血肿 E.Gravis眼病,C.视网膜母细胞瘤
1494,10,8,8,31. 骶骨骨折Dennis分型中I型是？(2.0分),A.骨折线位于骶骨翼外侧和骶孔之间  B.骨折线位于骶孔 C.骨折线位于骶管,A.骨折线位于骶骨翼外侧和骶孔之间 
1495,10,8,8,32. 脉络膜恶性黑色素瘤影像学主要特征是 (2.0分),A.T1加权上高信号和T2加权上低信号 B.T1加权上低信号和T2加权上高信号 C.T1加权上和T2加权上均为高信号 D.T1加权上和T2加权上均为低信号 E.T1和T2加权图像上均为等信号,A.T1加权上高信号和T2加权上低信号
1496,10,8,8,33. Dugas征阳性是何关节脱位的特征性体征？ (2.0分),A.肩关节脱位  B.肘关节脱位 C.髋关节脱位 D.肩锁关节脱位,A.肩关节脱位 
1497,10,8,8,34. Prussak间隙胆脂瘤主要特征是(2.0分),A.鼓室盾板吸收 B.听骨链破坏吸收 C.鼓室顶盖破坏 D.面神经管破坏 E.半规管瘘,A.鼓室盾板吸收
1498,10,8,8,35. 最常见的脊柱骨折部位是？ (2.0分),A.颈椎 B.胸椎 C.胸腰段 D.腰椎 ,C.胸腰段
1499,10,8,8,36. 断指再植时需先重建？ (2.0分),A.神经 B.骨 C.血管 D.肌腱,B.骨
1500,10,8,8,37. 以下不属于鼻道窦口复合体的间隙是(2.0分),A.上颌窦自然开口 B.筛漏斗 C.半月裂 D.中鼻道 E.钩突,E.钩突
1501,10,8,8,38. 哪种手术方式属于颅内肿瘤的姑息治疗(2.0分),A.幕上深部脑肿瘤切除术 B.听神经瘤切除术 C.去骨瓣减压术 D.以上皆不是,C.去骨瓣减压术
1502,10,8,8,39. 鼻腔的自主神经 (2.0分),A.交感神经为岩深神经，副交感神经来自眼神经； B.交感神经为眼神经，副交感神经来自岩深神经； C.交感神经为岩深神经，副交感神经来自面神经； D.交感神经为岩深神经，副交感神经来自岩浅小神经； E.交感神经为上颌神经，副交感神经来自眼神经；,C.交感神经为岩深神经，副交感神经来自面神经；
1503,10,8,8,40. 鼻呼吸区粘膜纤毛摆动的方向主要是(2.0分),A.从前向后 B.从后向前 C.从上向下 D.从下向上 E.以上都不是    ,A.从前向后
1504,10,8,8,41. 下列哪项不属于咽的生理功能(2.0分),A.呼吸; B.吞咽; C.保护 D.免疫; E.屏气                        ,E.屏气                        
1505,10,8,8,42. 对扁桃体的描述错误的是(2.0分),A.淋巴上皮器官 B.血液供应丰富 C.具有免疫功能 D.深浅不一的盲管称为咽隐窝 E.与咽侧索相邻.                  ,D.深浅不一的盲管称为咽隐窝
1506,10,8,8,43. 结肠左曲 (2.0分),A.位置较结肠右曲高 B.位于左肾下方 C.仅有中结肠动脉供血 D.前方与腹前壁相贴 E.其静脉汇入左肾静脉,A.位置较结肠右曲高
1507,10,8,8,44. 上、中、下三个鼻甲各来源于(2.0分),A.上鼻甲为筛骨，中、下鼻甲为蝶骨 B.中鼻甲为上颌骨，上、下鼻甲为筛骨 C.上、中鼻甲为筛骨，下鼻甲为独立骨片 D.均来源于筛骨 E.均来源于蝶骨,C.上、中鼻甲为筛骨，下鼻甲为独立骨片
1508,10,8,8,45. 肾筋膜 (2.0分),A.位于肾脂肪囊的内侧  B.位于肾脂肪囊的外侧  C.位于肾纤维囊的内侧  D.紧贴肾脏  E.以上均错 ,E.以上均错 
1509,10,8,8,46. 属于肠系膜下动脉分支的动脉为 (2.0分),A.右结肠动脉  B.左结肠动脉  C.胰十二指肠下动脉  D.阑尾动脉  E.结肠中动脉 ,B.左结肠动脉 
1510,10,8,8,47. 十二指肠大乳头(2.0分),A.为胆囊管的开口 B.为胆总管的开口 C.位于十二指肠降部的后内侧壁 D.为副胰管的开口 E.距幽门约16cm,C.位于十二指肠降部的后内侧壁
1511,10,8,8,48. 腹膜后间隙(2.0分),A.位于腹后壁腹膜脏、壁层之间 B.位于腹膜壁层和骶棘肌之间 C.内有肝和脾 D.内有升、降结肠 E.内有肾上腺、肾和输尿管,E.内有肾上腺、肾和输尿管
1512,10,8,8,49. 胃床包括(2.0分),A.肝、胰、右肾及肾上腺 B.胰、脾、右肾及肾上腺 C.肝、胰、左肾及肾上腺 D.左肾和左肾上腺、胰、脾 E.左肾、右肾及左、右肾上腺,D.左肾和左肾上腺、胰、脾
1513,10,8,8,50. 正常的声门裂形态是(2.0分),A.等腰三角形 B.梭形 C.直角三角形 D.圆形 E.上述都不是,C.直角三角形
1796,11,8,8,1. 骨盆骨折出血原因90%是？(2.0分),A.动脉 B.膀胱损伤 C.肠道损伤 D.静脉和骨折端,D.静脉和骨折端
1797,11,8,8,2. 能判断骨盆上移的X线是？(2.0分),A.骨盆正位片 B.骨盆出口位片 C.骨盆入口位片 ,B.骨盆出口位片
1798,11,8,8,3. 骶骨骨折Dennis分型中I型是？(2.0分),A.骨折线位于骶骨翼外侧和骶孔之间 B.骨折线位于骶孔 C.骨折线位于骶管,A.骨折线位于骶骨翼外侧和骶孔之间
1799,11,8,8,4. 最常见的关节脱位是？(2.0分),A.肩关节 B.肘关节 C.髋关节 D.肩锁关节,A.肩关节
1800,11,8,8,5. 新鲜关节脱位的时间是？(2.0分),A.三天内 B.两周内 C.三周内 D.一周内 ,B.两周内
1801,11,8,8,6. 最常见的髋关节脱位是？ (2.0分),A.前脱位 B.后脱位 C.中心性脱位,B.后脱位
1802,11,8,8,7. hangman fracture 指的是？(2.0分),A.寰椎前后弓骨折 B.齿状突骨折 C.枢椎椎弓骨折 D.寰枢椎脱位 ,C.枢椎椎弓骨折
1803,11,8,8,8. 手的功能位是腕关节背伸(2.0分),A.10°-15° B.5°-45° C.20°-35° D.０°-１０°,C.20°-35°
1804,11,8,8,9. 喉返神经是哪个神经的分支：(2.0分),A.隔神经 B.迷走神经 C.交感神经干 D.舌下神经 E.副神经,B.迷走神经
1805,11,8,8,10. 正常的声门裂形态是：(2.0分),A.等腰三角形 B.梭形 C.直角三角形 D.圆形 E.上述都不是,A.等腰三角形
1806,11,8,8,11. 呼吸道最狭窄处为(2.0分),A.鼻后孔 B.喉入口 C.声门上区 D.声门下区 E.声门裂,E.声门裂
1807,11,8,8,12. 下列那个疾病一般不发生吸气性呼吸困难(2.0分),A.喉癌（声门下型） B.哮喘 C.急性会厌炎 D.小儿急性喉炎,B.哮喘
1808,11,8,8,13. 成对的喉软骨有           (2.0分),A.甲状软骨 B.环状软骨 C.会厌软骨 D.杓状软骨,D.杓状软骨
1809,11,8,8,14. 声带瘫痪，固定在轻外展位，提示病损的喉内肌是(2.0分),A.外展肌  B.内收肌 C.张力肌 D.会厌活动肌,B.内收肌
1810,11,8,8,15. 喉上神经运动神经支配下列哪块喉内肌         (2.0分),A.甲杓肌 B.环杓侧肌 C.环甲肌 D.环杓后肌,C.环甲肌
1811,11,8,8,16. 喉的弹力圆锥也指 (2.0分),A.三角形膜 B.方形膜 C.三角形膜和方形膜 D.上述都不对,A.三角形膜
1812,11,8,8,17. 最为常见的气管切开术后并发症是(2.0分),A.出血 B.气胸 C.脱管 D.皮下气肿 E.纵隔气肿,D.皮下气肿
1813,11,8,8,18. 食管第二狭窄主动脉弓压迹距上切牙的距离约为(2.0分),A.17cm B.20cm C.23cm D.26cm E.29cm,C.23cm
1814,11,8,8,19. 确诊气管，支气管异物最可靠的方法是 (2.0分),A.病史 B.体格检查 C.X线检查 D.支气管镜检查 E.手术探查,D.支气管镜检查
1815,11,8,8,20. 左右支气管分叉是在(2.0分),A.平第四胸椎上缘 B.平第五胸椎上缘 C.平第六胸椎上缘 D.平第三胸椎上缘    ,B.平第五胸椎上缘
1816,11,8,8,21. 甲状腺峡部通常在第几气管环前通过(2.0分),A.1-2环 B.2-4环 C.4-5环 D.5-6环,B.2-4环
1817,11,8,8,22. 发生于儿童和青少年，生长缓慢，预后较好的胶质瘤是 (2.0分),A.肥胖型星形胶质细胞瘤 B.间变性星形胶质细胞瘤 C.多形性胶质母细胞瘤 D.毛发细胞型星形胶质细胞瘤 E.原浆型星形胶质细胞,D.毛发细胞型星形胶质细胞瘤
1818,11,8,8,23. 关于脑膜瘤的叙述，下列哪项是错误的 (2.0分),A.多为良性 B.膨胀性生长，有包膜 C.手术后很少复发 D.少数可发生恶变 E.瘤细胞可呈漩涡状改变,C.手术后很少复发
1819,11,8,8,24. 中枢神经系统最常见的胚胎性肿瘤是      (2.0分),A.髓母细胞瘤 B.多形性胶质母细胞瘤 C.神经母细胞瘤 D.松果体母细胞瘤 E.室管膜母细胞瘤,A.髓母细胞瘤
1820,11,8,8,25. GFAP阳性反应是下列哪项肿瘤的特异标志 (2.0分),A.星形胶质细胞瘤   B.少突胶质细胞瘤 C.髓母细胞瘤 D.脑膜瘤 E.室管膜细胞瘤,A.星形胶质细胞瘤  
1821,11,8,8,26. 关于神经鞘瘤的叙述，错误的是 (2.0分),A.起源于施万细胞瘤 B.有完整包膜 C.有Antoni A型 D.可发生于听神经 E.复发后容易恶变,E.复发后容易恶变
1822,11,8,8,27. 目前头颈部影像检查主要方法是(2.0分),A.X平片 B.钡餐造影检查 C.透视 D.CT和磁共振断层扫描 E.红外线成像,D.CT和磁共振断层扫描
1823,11,8,8,28. 以下工作范围中，不属于传统意义上的头颈部影像检查范畴的是(2.0分),A.窦鼻区影像 B.颞骨影像 C.颈部淋巴结肿大影像检查 D.口底间隙病变检查 E.颈椎损伤检查,E.颈椎损伤检查
1824,11,8,8,29. 观察鼻窦窦口复合体，最好采用(2.0分),A.高分辨薄层冠状面CT扫描 B.普通厚层横断面CT扫描 C.磁共振扫描 D.超声检查 E.ECT扫描,A.高分辨薄层冠状面CT扫描
1825,11,8,8,30. 胆脂瘤中耳炎，常最先采用(2.0分),A.磁共振三维平扫+增强 B.磁共振三维平扫 C.高分辨薄层冠状面CT扫描 D.普通横断面CT扫描 E.ECT扫描,C.高分辨薄层冠状面CT扫描
1826,11,8,8,31. 以下疾患常见肌锥外间隙的是： (2.0分),A.视神经脑膜瘤 B.血管淋巴管瘤 C.视网膜母细胞瘤 D.眶骨膜下血肿 E.Gravis眼病,B.血管淋巴管瘤
1827,11,8,8,32. 以下疾患主要累及眼外肌的是(2.0分),A.视神经脑膜瘤 B.血管淋巴管瘤 C.视网膜母细胞瘤 D.眶骨膜下血肿 E.Gravis眼病,E.Gravis眼病
1828,11,8,8,33. 以下疾患主要累及眶骨膜下间隙的是(2.0分),A.视神经脑膜瘤 B.血管淋巴管瘤 C.视网膜母细胞瘤 D.眶骨膜下血肿 E.Gravis眼病,D.眶骨膜下血肿
1829,11,8,8,34. 视神经轨道征可见于(2.0分),A.视神经神经鞘瘤 B.视神经脑膜瘤 C.眶内海绵状血管瘤 D.眶内淋巴瘤 E.视网膜恶性黑色素瘤,B.视神经脑膜瘤
1830,11,8,8,35. 中耳胆脂瘤并发症包括以下各项，除外(2.0分),A.鼓室顶盖破坏 B.面神经管破坏 C.半规管瘘 D.脑内脓肿 E.内听道-中耳腔贯通,E.内听道-中耳腔贯通
1831,11,8,8,36. 对初诊怀疑中耳胆脂瘤的患者，进行影像学检查主要目的是： (2.0分),A.证实胆脂瘤诊断 B.了解胆脂瘤破坏范围和程度 C.了解胆脂瘤是否出现并发症 D.观察中耳及邻近解剖结构及其变异，为手术制订详细方案 E.以上均是,E.以上均是
1832,11,8,8,37. 中耳胆脂瘤鼓室盖破坏，容易导致(2.0分),A.听力下降 B.颅内感染 C.眩晕 D.外耳道流脓 E.耳鸣,B.颅内感染
1833,11,8,8,38. 以下不属于鼻道窦口复合体的间隙是： (2.0分),A.上颌窦自然开口 B.筛漏斗 C.半月裂 D.中鼻道 E.钩突,E.钩突
1834,11,8,8,39. 额隐窝阻塞，主要引起： (2.0分),A.上颌窦炎 B.额窦炎 C.全筛窦炎 D.蝶窦炎 E.鼻息肉,B.额窦炎
1835,11,8,8,40. 鼻咽癌影像表现是(2.0分),A.鼻咽壁黏膜增厚，咽隐窝消失 B.张提腭帆肌浸润 C.浸润破坏枕骨斜坡，甚至累及海绵窦 D.Rouviere淋巴结和颈深淋巴结肿大 E.以上各项均可,E.以上各项均可
1836,11,8,8,41. 喉癌主要累及声带，根据累及范围可分为(2.0分),A.声门上型 B.声门型 C.声门下型 D.贯声门型 E.以上均是,E.以上均是
1837,11,8,8,42. 口底神经鞘瘤的特征包括： (2.0分),A.位于舌下间隙舌下阜区，舌骨舌肌内外均可 B.神经长轴与肿瘤长轴一直 C.表现神经束征，容易囊变坏死 D.边界清晰，邻近结构推移 E.以上均是,E.以上均是
1838,11,8,8,43. 茎突下颌管撑宽，茎突向深部移位，提示肿瘤起源： (2.0分),A.咽旁间隙茎突后间隙 B.腮腺间隙或咽旁间隙茎突前间隙 C.咬肌间隙 D.翼颌间隙 E.颊间隙,B.腮腺间隙或咽旁间隙茎突前间隙
1839,11,8,8,44. 茎突下颌管狭窄，茎突向浅面移位，提示肿瘤起源(2.0分),A.咽旁间隙茎突后间隙 B.腮腺间隙或咽旁间隙茎突前间隙 C.咬肌间隙 D.翼颌间隙 E.颊间隙,A.咽旁间隙茎突后间隙
1840,11,8,8,45. 有关肾的描述，哪项错误 (2.0分),A.肾筋膜包绕肾和肾上腺  B.肾门恰在第12肋下缘和竖脊肌外缘交角处  C.右肾蒂短于左肾蒂  D.右第12肋横过右肾上部后面  E.后面有髂腹下神经和髂腹股沟神经通过,B.肾门恰在第12肋下缘和竖脊肌外缘交角处 
1841,11,8,8,46. 肾筋膜（    ） (2.0分),A.位于肾脂肪囊的内侧  B.位于肾脂肪囊的外侧  C.位于肾纤维囊的内侧  D.紧贴肾脏  E.以上均错 ,E.以上均错 
1842,11,8,8,47. 属于肠系膜下动脉分支的动脉为(2.0分),A.右结肠动脉  B.左结肠动脉  C.胰十二指肠下动脉  D.阑尾动脉  E.结肠中动脉 ,B.左结肠动脉 
1843,11,8,8,48. 十二指肠大乳头(2.0分),A.为胆囊管的开口 B.为胆总管的开口 C.位于十二指肠降部的后内侧壁 D.为副胰管的开口 E.距幽门约16cm,C.位于十二指肠降部的后内侧壁
1844,11,8,8,49. 颅内肿瘤的诊断金标准是(2.0分),A.病理检查 B.头颅MRI C.头颅MRI和头颅CT D.PET,A.病理检查
1845,11,8,8,50. 哪种手术方式属于颅内肿瘤的姑息治疗(2.0分),A.幕上深部脑肿瘤切除术 B.听神经瘤切除术 C.去骨瓣减压术 D.以上皆不是,C.去骨瓣减压术
1846,13,8,8,1. 有助于少突胶质细胞瘤病理诊断的病变为： (2.5分),A.常有出血、囊性变 B.常可见镜下钙化 C.间质少、血管丰富 D.瘤细胞大小、形态一致 E.核圆深染，核周空晕，胞界清楚，蜂窝样结构,
1847,13,8,8,2. 小脑星形胶质细胞瘤的特征是(2.5分),A.可多次复发 B.生存率低 C.治疗后可形成长期的神经性缺损 D.在儿童和青少年发生 E.可转化成胶质母细胞瘤,
1848,13,8,8,3. 瘤细胞环绕神经纤维形成典型的菊形团的肿瘤是(2.5分),A.纤维型星形胶质细胞瘤 B.少突胶质细胞瘤 C.脑膜瘤 D.髓母细胞瘤 E.多形性胶质母细胞瘤,
1849,13,8,8,4. 关于脑膜瘤的叙述，下列哪项是错误的(2.5分),A.多为良性 B.膨胀性生长，有包膜 C.手术后很少复发 D.少数可发生恶变 E.瘤细胞可呈漩涡状改变,
1850,13,8,8,5. 最容易发生脑转移的肿瘤是(2.5分),A.支气管肺癌 B.乳房癌 C.黑色素瘤 D.结肠癌 E.绒毛膜上皮癌,
1851,13,8,8,6. 砂粒小体多见于(2.5分),A.髓母细胞瘤 B.脑膜瘤 C.神经鞘瘤 D.神经纤维瘤 E.脑转移肿瘤,
1852,13,8,8,7. 粘膜纤毛系统的作用包括(2.5分),A.人类鼻腔、鼻窦粘膜大部分为鳞状上皮 B.每个柱状上皮细胞约有250~300根纤毛，长度约5~7um，平均直径0.3um，每根纤毛朝鼻腔前部方向摆动的频率大约每分钟1000次 C.在纤毛的表面覆盖者一层粘液毯，其主要成分为无机盐、粘多糖、粘蛋白、溶菌酶、IgA和95%之水 D.粘液毯以每分钟5cm的速率自前往后的粘液波，这一现象对维持鼻腔正常清洁功能起到重要作用 E.粘液毯以每分钟5mm的速率自前往后的粘液波，这一现象对维持鼻腔正常温度调节功能起到重要作用,
1853,13,8,8,8. 鼻源性头痛的特点正确的是(2.5分),A.变应性鼻炎不会引起头痛 B.疼痛有一定部位，如额窦炎在眶周围，上领窦炎在上领，筛窦炎在前额，蝶窦炎在枕部 C.急性额窦炎头痛呈周期性，晨起渐加剧，下午转轻。急性上领窦炎头痛则下午较严重，至夜晚减轻 D.急性额窦炎头痛呈周期性，下午较严重，至夜晚减轻。上领窦炎头痛则晨起渐加剧，下午转轻 E.鼻腔粘膜收缩或表面麻醉中鼻甲后端外方和中鼻甲前段的前方，头痛不会减轻,
1854,13,8,8,9. 关于变应性鼻炎正确的是(2.5分),"A.鼻黏膜的变态反应性疾病,俗称过敏性鼻炎,是由II型变态反应引起 B.变应性鼻炎的伴随疾病有：支气管哮喘、变应性结膜炎、上气道咳嗽综合征、鼻腔乳头状瘤 C.变应性鼻炎诊断依据为症状：打喷嚏、清水样涕、鼻痒和鼻塞等症状出现2个或以上，每天症状持续或累计在1h以上，可伴有眼痒、流泪和眼红等眼部症状 D.变应性鼻炎的诊断只要变应原检测结果而作出 E.治疗不包括免疫脱敏治疗",
1855,13,8,8,10. 下列描述正确的是(2.5分),A.外伤、鼻中隔病变、肿瘤、异物是鼻出血主要的局部原因 B.鼻中隔偏曲只要检查是发现鼻中隔偏向一侧就可以诊断 C.影响窦口鼻道复合体或各鼻窦引流的明显解剖学异常时，慢性鼻窦炎可以继续用药物治疗 D.鼻腔分泌物检测葡萄糖定量为1.7mmol/ml可以诊断为脑脊液鼻漏 E.鼻骨骨折无局部外鼻肿胀，X线拍片发现一侧鼻骨对位对线可以，立即行鼻骨复位手术,
1856,13,8,8,11. 关于鼻咽癌描述正确的是(2.5分),A.好发于鼻咽后壁及咽隐窝 B.病理一般为中分化鳞状细胞癌 C.早期可以出现颈部淋巴结转移 D.目前最常用的治疗方法是手术切除 E.鼻咽癌颅内侵犯主要途径: 卵圆孔。咽隐窝向上距卵圆孔约1厘米，鼻咽癌的癌细胞可经破裂孔向颅内转移,
1857,13,8,8,12. 扁桃体切除适应症中不包括(2.5分),A.慢性扁桃体炎反复急性发作以及有扁桃体周围脓肿病史者。 B.扁桃体过度肥大，妨碍吞咽、呼吸，导致营养障碍者，以及影响咽鼓管功能，造成慢性渗出性中耳炎，经保守治疗无效者。 C.风湿热、肾炎、关节炎、风心病等患者，疑扁桃体为病灶者。 D.各种扁桃体良性肿瘤 E.慢性扁桃体炎发作引起风湿热及肾炎等全身症状发作时立即手术,
1858,13,8,8,13. 腺样体描述不正确的是(2.5分),A.正常情况下，6~7岁发育至最最大，青春期后逐渐萎缩，至成人则基本消失 B.腺样体肥大，引起相应的症状者为一病理现象 C.5岁以上腺样体肥大的患儿，常合并有慢性扁桃体炎，易引起分泌性中耳炎，而致听力下降 D.腺样体亦称咽扁桃体，位于鼻咽顶后壁中线处，为咽淋巴环外环的重要组成部分 E.已形成"腺样体面容"者，必须行腺样体切除术,
1859,13,8,8,14. 下列描述正确的是(2.5分),A.咽部依与鼻腔、口腔和喉腔的毗邻关系，咽部分成三部分：鼻咽、口咽、喉咽，仅是呼吸通道 B.咽粘膜：鼻咽为假复层纤毛柱状上皮，内有杯状细胞，含混合腺；口咽、喉咽为复层鳞状上皮，含丰富的粘液腺和浆液腺，有大量的淋巴组织，共同构成咽淋巴环。 C.咽后间隙包含茎突及其附着肌肉 D.咽旁间隙肿瘤早期常无症状，80%是恶性肿瘤 E.腭扁桃体就是腺样体，与扁桃体、咽侧索、淋巴滤泡、舌根扁桃体、咽鼓管扁桃体一起构成咽淋巴内环,
1860,13,8,8,15. 喉返神经是哪个神经的分支(2.5分),A.隔神经 B.迷走神经 C.交感神经干 D.舌下神经 E.副神经,
1861,13,8,8,16. 正常的声门裂形态是(2.5分),A.等腰三角形 B.梭形 C.直角三角形 D.圆形 E.上述都不是,
1862,13,8,8,17. 哪一项不是小儿的喉解剖特点(2.5分),A.位置较成人高 B.软骨较成人软 C.声门较成人小 D.声带较成人短 E.结缔组织成分多，不易发生炎性肿胀,
1863,13,8,8,18. 呼吸道最狭窄处为(2.5分),A.鼻后孔 B.喉入口 C.声门上区 D.声门下区 E.声门裂,
1864,13,8,8,19. 下列那个疾病一般不发生吸气性呼吸困难(2.5分),A.喉癌（声门下型） B.哮喘 C.急性会厌炎 D.小儿急性喉炎,
1865,13,8,8,20. 成对的喉软骨有(2.5分),A.甲状软骨 B.环状软骨 C.会厌软骨 D.杓状软骨,
1866,13,8,8,21. 目前头颈部影像检查主要方法是(2.5分),A.X平片 B.钡餐造影检查 C.透视 D.CT和磁共振断层扫描 E.红外线成像,
1867,13,8,8,22. 以下工作范围中，不属于传统意义上的头颈部影像检查范畴的是(2.5分),A.窦鼻区影像 B.颞骨影像 C.颈部淋巴结肿大影像检查 D.口底间隙病变检查 E.颈椎损伤检查,
1868,13,8,8,23. 眼眶和眼球肿瘤疾患，除一些特别情况外，最好先采用(2.5分),A.磁共振平扫+增强扫描 B.磁共振平扫 C.CT扫描 D.X平片 E.ECT,
1869,13,8,8,24. 观察鼻道窦口复合体OMC，最好采用(2.5分),A.高分辨薄层冠状面CT扫描 B.普通厚层横断面CT扫描 C.磁共振扫描 D.超声检查 E.ECT扫描,
1870,13,8,8,25. 中耳胆脂瘤，常最先采用(2.5分),A.磁共振三维平扫+增强 B.磁共振三维平扫 C.高分辨薄层冠状面CT扫描 D.普通横断面CT扫描 E.ECT扫描,
1871,13,8,8,26. 以下疾患主要见于肌锥内隙的是(2.5分),A.视神经脑膜瘤 B.血管淋巴管瘤 C.视网膜母细胞瘤 D.眶骨膜下血肿 E.Gravis眼病,
1872,13,8,8,27. 下疾患主要累及眼外肌的是(2.5分),A.视神经脑膜瘤 B.血管淋巴管瘤 C.视网膜母细胞瘤 D.眶骨膜下血肿 E.Gravis眼病,
1873,13,8,8,28. 患主要累及眶骨膜下间隙的是(2.5分),A.视神经脑膜瘤 B.血管淋巴管瘤 C.视网膜母细胞瘤 D.眶骨膜下血肿 E.Gravis眼病,
1874,13,8,8,29. Prussak间隙胆脂瘤最特征征象是(2.5分),A.鼓室盾板吸收 B.听骨链破坏吸收 C.鼓室顶盖破坏 D.面神经管破坏 E.半规管瘘,
1875,13,8,8,30. 中耳胆脂瘤并发症包括以下各项，除外(2.5分),A.鼓室顶盖破坏 B.面神经管破坏 C.半规管瘘 D.脑内脓肿 E.内听道-中耳腔贯通,
1876,13,8,8,31. 下咽癌影像上常根据解剖部位分为包括(2.5分),A.会厌癌 B.梨状窝癌 C.咽后壁癌 D.环后区癌 E.以上各项均是,
1877,13,8,8,32. 喉癌主要累及声带，根据累及范围可分为(2.5分),A.声门上型 B.声门型 C.声门下型 D.贯声门型 E.以上均是,
1878,13,8,8,33. 茎突下颌管狭窄，茎突向浅面移位，提示肿瘤起源(2.5分),A.咽旁间隙茎突后间隙 B.腮腺间隙或咽旁间隙茎突前间隙 C.咬肌间隙 D.翼颌间隙 E.颊间隙,
1879,13,8,8,34. 颈内动脉向前移位，提示肿瘤起源(2.5分),A.咽旁间隙茎突前间隙 B.咽旁间隙茎突后间隙 C.腮腺间隙 D.翼颌间隙 E.咬肌间隙,
1880,13,8,8,35. 颈内外动脉分叉撑大，主要见于(2.5分),A.颈动脉体瘤 B.颈静脉球瘤 C.颈神经鞘瘤 D.腮腺多形性腺瘤 E.Rouviere淋巴结Castleman病,
1881,13,8,8,36. 属于肠系膜下动脉分支的动脉为(2.5分),A.右结肠动脉 B.左结肠动脉 C.胰十二指肠下动脉 D.阑尾动脉 E.结肠中动脉,
1882,13,8,8,37. 中结肠动脉走行于(2.5分),A.小肠系膜内 B.盲肠系膜内 C.升结肠系膜内 D.横结肠系膜内 E.乙状结肠系膜内,
1883,13,8,8,38. 十二指肠大乳头(2.5分),A.为胆囊管的开口 B.为胆总管的开口 C.位于十二指肠降部的后内侧壁 D.为副胰管的开口 E.距幽门约16cm,
1884,13,8,8,39. 胰(2.5分),A.由肠系膜下动脉的分支供血 B.前面隔着腹膜与十二指肠紧密相贴 C.在胰颈后面有肝门静脉的起始部 D.为腹膜间位器官 E.胰尾位于胃脾韧带内,
1885,13,8,8,40. 腹膜后间隙(2.5分),A.位于腹后壁腹膜脏、壁层之间 B.位于腹膜壁层和竖脊肌间 C.内有肝和脾 D.内有升、降结肠 E.内有肾上腺、肾和输尿管,
1886,13,8,8,"1. Below are examples of circadian rhythms, except for (2.5分)","A.Sleep-wake rhythm,  B.Temperature rhythm,  C.Hormones rhythm,  D.Ovulation rhythm E.Cognitive and motor performance levels rhythm",
1887,13,8,8,2. The circadian timing system does NOT contain(2.5分),A.the eyes. B.the suprachiasmatic nucleus. C.the pathway from the SCN to the superior cervical ganglion. D.the pathway from the superior cervical ganglion to the SCN. E.the effect of the pineal gland on the SCN.,
