number,grade,module,week,question_stem,choice,correct_answer
3370,16,2,2,1. The CAG repeat in the Huntington disease gene encodes（编码）(2.0分),A.A signal to methylate（甲基化） the promoter（启动子）. B.A signal to alter patterns of splicing（剪接）. C.A RNA protein binding segment（节段）. D.A polyglutamine（多聚谷氨酰胺） repeat. E.A transcription factor（转录因子）,D.A polyglutamine（多聚谷氨酰胺） repeat.
3045,15,2,2,48. follow up A 66 year old patient who presented with progressive sensory complaints.Which diagnosis is right: (2.0分),A.Multiple Sclerosis B.Neuromyelitis Optica C.Acute Disseminating Encephalomyelitis  D.Transverse myelitis.  E.Astrocytoma.,E.Astrocytoma.
736,9,2,2,13. 脑内胶质瘤术后放疗后复查，增强扫描局部明显强化，下列哪种影像学技术无助于鉴别强化区域是肿瘤复发还是放射性坏死。(2.0分),A.DWI B.PWI C.MRS D.SWI E.BOLD-fMRI,E.BOLD-fMRI
1777,12,2,2,25. 对蛛网膜下腔出血首选的检查方法应为(2.0分),A.MRI。 B.PET。 C.EEG。 D.CT。 E.ECT,D.CT。
727,9,2,2,4. 对于脑外伤后怀疑蛛网膜下腔出血的病人，首选的检查方法应为： (2.0分),A.MRI弥散加权成像 B.PET 18F-FDG成像 C.CT或MR脑灌注成像 D.CT平扫 E.MR波谱分析,D.CT平扫
1776,12,2,2,24. 不属于神经元移行异常的畸形是 (2.0分),A.灰质异位 B.平滑脑 C.脑裂畸形 D.Dandy-Walker畸形 E.厚脑回畸形,D.Dandy-Walker畸形
1799,12,2,2,47. 目前临床能够检测活体组织内水分子扩散运动的无创方法的MRI检查序列是  (2.0分),A.PWI  B.DWI  C.MR波谱  D.MR动态增强  E.MR T2WI,B.DWI 
419,8,2,2,20. SWI可以有效应用于如下疾病检查不包括(3.0分),A.D.Alzheimer 病 B.B.发现静脉畸形 C.C.Parkinson病 D.A.鉴别脑梗塞中出血灶 E.E.脑炎,E.E.脑炎
72,7,2,2,22. Which of the following trinucleotide repeat disorders is inherited in an autosomal recessive fashion?(2.0分),A.fragile X syndrome B.Friedreich ataxia C.Huntington disease D.myotonic dystrophy E.spinocerebellar ataxia,B.Friedreich ataxia
770,9,2,2,47. Which of the following trinucleotide repeat disorders is likely to be more severe when inherited from the father?  (2.0分),A.fragile X syndrome B.Friedreich ataxia C.Huntington disease D.myotonic dystrophy E.none of the above,C.Huntington disease
731,9,2,2,8. 以下关于DTI定量参数的说法，正确的是： (2.0分),A.FA表示弥散各向异性分数，数值范围在-1～1之间  B.FA数值越大表示弥散各向异性约小 C.FA等于1时，表示弥散各向同性 D.MD数值越大代表弥散越不受限 E.在数量上λ2总是大于λ1,D.MD数值越大代表弥散越不受限
3398,16,2,2,29. 确诊早期听神经瘤的理想方法是: (2.0分),A.X线平片 B.桥小脑池空气造影 C.脑池造影CT检查    D.超声检查  E.MRI检查,E.MRI检查
3037,15,2,2,40. 目前能够进行活体组织内化学物质无创性检测的方法是(2.0分),A.PWI  B.DWI  C.MRS  D.MR动态增强  E.MRV,C.MRS 
2133,13,2,2,50. __是医学影像学近年来发展的新的检查手段，作为一种无创伤性研究活体器官组织代谢、生化变化及化合物定量分析的方法(2.0分),A.SWI(Susceptibility weighted imaging)  B.PWI(perfusion imaging) C.MRS (MR Spectroscopy) D.T1WI E.T2WI,C.MRS (MR Spectroscopy)
3044,15,2,2,"47. On transverse images lesions have a round or triangular shape and are located posteriorly or laterally,the most impossible diagnosis  is: (2.0分)",A.Multiple Sclerosis B.Neuromyelitis Optica C.Acute Disseminating Encephalomyelitis  D.Transverse myelitis  E.Astrocytoma,A.Multiple Sclerosis
95,7,2,2,45. ASL属于那种检查(2.0分),A.Diffusion B.Perfusion C.MR波谱 D.SWI E.Fmri,B.Perfusion
3371,16,2,2,2. In Huntington disease(2.0分),A.Personality changes（人格改变）including depression and suicide may be prominent（显著）. B.Onset is typically insidious（隐匿的）and occurs in adolescents. C.The chorea（舞蹈症）observed is unique to Huntington disease. D.Females serve as carriers but rarely are affected. E.The family history is generally easy to obtain and aids greatly in diagnosis.,A.Personality changes（人格改变）including depression and suicide may be prominent（显著）.
3419,16,2,2,"50. 脑内胶质瘤术后放疗后复查增强扫描明显强化,有效鉴别复发和放射性坏死方法为                                                    (2.0分)",A.DWI B.PWI C.MRS D.SWI E.fMRI,B.PWI
767,9,2,2,"44. A 3-year-old boy is evaluated for symptoms of autism including poor eye contact and severe speech delay. Family history indicates that his mother had trouble in school due to ""attention deficit"", that he has an older brother with mental disability, and that another older brother and older sister are normal. The figure below diagrams the results of genetic analysis of the boy (lane 4), his mother (lane 5), and his siblings (lanes 1-3) for fragile X syndrome. Which of the following best describes the results of this genetic analysis? (2.0分)",A.Immunoblot analysis reveals the boy is not affected with fragile X syndrome but one brother is. B.Northern blot analysis reveals the boy is affected with fragile X syndrome and that his mother is a carrier. C.Southern blot analysis reveals the boy is affected with fragile X syndrome as one brother. D.Western blot analysis reveals the boy and his siblings do not have fragile X syndrome. E.Reverse transcriptase-PCR amplification reveals no aberrant RNA transcription in this family.,C.Southern blot analysis reveals the boy is affected with fragile X syndrome as one brother.
429,8,2,2,"30. /* Generator: eWebEditor */p.MsoNormal, li.MsoNormal, div.MsoNormal {margin:0cm;margin-bottom:.0001pt;text-align:justify;text-justify:inter-ideograph;font-size:10.5pt;font-family:""Times New Roman"";}div.Section1 {page:Section1;}A 3-year-old boy is evaluated for symptoms of autism including poor eye contact and severe speech delay. Family history indicates that his mother had trouble in school due to ""attention deficit"", that he has an older brother with mental disability, and that another older brother and older sister are normal. The figure below diagrams the results of genetic analysis of the boy (lane 4), his mother (lane 5), and his siblings (lanes 1-3) for fragile X syndrome. Which of the following best describes the results of this genetic analysis?  ?(4.0分)",A.Immunoblot analysis reveals the boy is not affected with fragile X syndrome but one brother is. B.Northern blot analysis reveals the boy is affected with fragile X syndrome and that his mother is a carrier. C.Western blot analysis reveals the boy and his siblings do not have fragile X syndrome. D.Southern blot analysis reveals the boy is affected with fragile X syndrome as one brother. E.Reverse transcriptase-PCR amplification reveals no aberrant RNA transcription in this family.,D.Southern blot analysis reveals the boy is affected with fragile X syndrome as one brother.
70,7,2,2,"20. v\:* {behavior:url(#default#VML);}o\:* {behavior:url(#default#VML);}w\:* {behavior:url(#default#VML);}.shape {behavior:url(#default#VML);} /* Style Definitions */ table.MsoNormalTable{mso-style-name:普通表格;mso-tstyle-rowband-size:0;mso-tstyle-colband-size:0;mso-style-noshow:yes;mso-style-parent:"""";mso-padding-alt:0cm 5.4pt 0cm 5.4pt;mso-para-margin:0cm;mso-para-margin-bottom:.0001pt;mso-pagination:widow-orphan;font-size:10.0pt;font-family:""Times New Roman"";mso-fareast-font-family:""Times New Roman"";mso-ansi-language:#0400;mso-fareast-language:#0400;mso-bidi-language:#0400;}st1\:*{behavior:url(#ieooui) } /* Style Definitions */ table.MsoNormalTable{mso-style-name:普通表格;mso-tstyle-rowband-size:0;mso-tstyle-colband-size:0;mso-style-noshow:yes;mso-style-parent:"""";mso-padding-alt:0cm 5.4pt 0cm 5.4pt;mso-para-margin:0cm;mso-para-margin-bottom:.0001pt;mso-pagination:widow-orphan;font-size:10.0pt;font-family:""Times New Roman"";mso-fareast-font-family:""Times New Roman"";mso-ansi-language:#0400;mso-fareast-language:#0400;mso-bidi-language:#0400;}Fragile X syndrome and Huntington chorea exemplify a new category of genetic disease that involves triplet repeat instability. Boys with fragile X syndrome have over 500-1000 triplet repeats in region proximal to the fragile X gene coding sequence, while normal males have repeat numbers of less than 60. The figure below diagrams the results of genetic analysis of a fragile X syndrome family as conducted by which of the following techniques? ?(2.0分)",A.Immunoblotting B.Northern blotting C.Southern blotting D.Western blotting E.Reverse transcriptase-PCR amplification,C.Southern blotting
771,9,2,2,48. The following statements about molecular tests are NOT correct: (2.0分),A.Northern blotting involves analysis of RNA B.Western blotting involves analysis of proteins C.Southern blotting identifies all point mutations D.PCR can detect large triplet repeat expansions E.PCR can detect large rearrangements,C.Southern blotting identifies all point mutations
2651,14,2,2,9. 对颅内微出血非常敏感的序列是(2.0分),A.T1WI B.T2WI C.FLAIR(fluid attenuated inversion recovery) D.SWI(Susceptibility weighted imaging) E.PDWI(proton density weighted image),D.SWI(Susceptibility weighted imaging)
1436,11,2,2,"8. Currently, a novel significant modifier of Alzheimer disease risk was identified by whole-exome and whole-genome sequencing in families with multiple individuals affected with Alzheimer disease. It was(2.0分)",A.APP B.PSEN1 C.PSEN2 D.APOE E.TREM2,E.TREM2
3373,16,2,2,"4. An infant with severe muscle weakness is born to a mother with mild muscle weakness and myotonia (sustained muscle contractions manifested clinically by the inability to release a handshake). The mother's father is even less affected, with some frontal baldness and cataracts. Worsening symptoms in affected individuals of successive generations suggest which of the following inheritance mechanisms?  (2.0分)",A.Genomic imprinting B.Heteroplasmy C.Unstable trinucleotide repeats D.Multifactorial inheritance E.Mitochondrial inheritance,C.Unstable trinucleotide repeats
746,9,2,2,23. 前角损害可出现： (2.0分),A.上运动神经元瘫痪 B.下运动神经元瘫痪 C.共济失调 D.Babinski征阳性 E.节段性感觉障碍,B.下运动神经元瘫痪
1132,10,2,2,9. 在一项研究中，发现年龄在30-35岁年龄组中，男性的偏头痛有0.5%，而女性的偏头痛有1%。因此推测在这个年龄段中，女性发生偏头痛风险是男性的2倍。这样的推测对吗？                  (3.0分),A.正确；    B.不对，因为没有考虑到性别之间的年龄队列效应； C.不对，因为采用的只是比值来比较男女之间的差别； D.不对，因为无法区别偏头痛发生的比率是发病率还是患病率； E.不对，因为没有考虑检出率的差异；,D.不对，因为无法区别偏头痛发生的比率是发病率还是患病率；
2692,14,2,2,50. 关于重症肌无力，以下说法错误的是 (2.0分),A.重症肌无力是一种主要累及神经肌肉接头突触后膜上乙酰胆碱受体的自身免疫性疾病 B.患者突触后膜的AchR被大量破坏，不能产生足够的终板电位，导致突触后膜传递功能障碍而发生肌无力 C.临床主要表现为部分或全身骨骼肌无力和易疲劳，休息后症状减轻，经胆碱酯酶抑制剂处理后症状加重 D.低频（3Hz）重复刺激（6-10次）评价突触后膜病变时，一般正常人EMG波幅递减不超过15%，重症肌无力病人第4、5 个波的波幅明显下降 E.重复电刺激测定时，电极摆放如运动神经检查，连续刺激神经干，观察EMG波幅增减,C.临床主要表现为部分或全身骨骼肌无力和易疲劳，休息后症状减轻，经胆碱酯酶抑制剂处理后症状加重
3036,15,2,2,39. 有关细胞毒性水肿，下列说法正确的是   (2.0分),A.病理生理基础是血脑屏障破坏，血浆进入细胞和间隔。  B.主要发生在急性脑缺血。 C.可见于脑出血、炎症等。                        D.在SWI像显示明显。 E.Gd-DTPA增强后明显对比增强。,B.主要发生在急性脑缺血。
409,8,2,2,10. 有关血管源性脑水肿，下列说法错误的是： (3.0分),A.在T1加权像显示不明显。 B.主要发生在脑皮质。 C.可见于肿瘤、出血、炎症等。                        D.病理生理基础是血脑屏障破坏，血浆进入细胞和间隔。  E.Gd-DTPA增强后无异常对比增强。,B.主要发生在脑皮质。
54,7,2,2,4. 关节镜手术适应症不包括(2.0分),A.滑膜大部切除术 B.关节灌洗清创术、 C.人工关节置换术 D.膝关节撕裂半月板部份或全部切除术、 E.肱二头肌腱粘连松解术,C.人工关节置换术
406,8,2,2,7. Gd-DTPA增强可用于：(3.0分),A.鉴别水肿与病变组织  B.在一定过程上区分肿瘤性病变与非肿瘤性病变  C.碘过敏不能行CT增强者  D.发现脑膜病变  E.以上均对 ,E.以上均对 
2672,14,2,2,30. 腰椎神经受压常见原因： (2.0分),A.椎间盘膨出 B.黄韧带增厚 C.椎小关节骨质增生 D.腰椎滑移 E.以上均是,E.以上均是
1800,12,2,2,48. 弥漫性轴索损伤指头部受到外伤作用后发生的，主要弥漫分布于脑白质、以轴索损伤为主要改变的一种原发性脑实质的损伤。其特点为 (2.0分),A.广泛性白质变性，小灶性出血， B.神经轴索回缩球，小胶质细胞簇出现， C.常与其他颅脑损伤合并， D.死亡率高。 E.以上均正确,E.以上均正确
1477,11,2,2,49. 弥漫性轴索损伤常见发生的部位是(2.0分),A.白质和灰质交界处 B.两大脑半球之间的胼胝体，  C.脑干头端以及小脑 D.内囊和基底节 E.以上均正确。,E.以上均正确。
740,9,2,2,17. Guillain-Barre综合征起病一周内最常见的表现是： (2.0分),A.四肢弛缓性瘫 B.肌萎缩 C.尿潴留 D.腱反射亢进 E.以上都不是,E.以上都不是
1459,11,2,2,31. Brown-Sequard综合征中，下列所述最恰当的是(2.0分),A.同侧受损平面以下上运动神经元瘫痪 B.同侧受损平面以下震动感觉缺失 C.见于脊髓半切损伤 D.对侧受损平面以下痛温觉障碍 E.以上都是,E.以上都是
412,8,2,2,13. Guillain-Barre综合征自主神经病变可出现(3.0分),A.汗腺活动功能障碍 B.血管舒缩功能障碍 C.心动过速 D.括约肌功能障碍 E.以上都是,E.以上都是
750,9,2,2,27. 急性脊髓炎急性期可出现： (2.0分),A.脊髓休克 B.尿便障碍 C.截瘫或四肢瘫 D.损伤平面以下深、浅感觉障碍 E.以上都是,E.以上都是
1462,11,2,2,34. 病例对照研究的特点是(2.0分),A.设立比较组 B. 研究方向是由果及因   C.适用于罕见病 D. 节省时间、经费 E. 以上都是,E. 以上都是
729,9,2,2,6. 关于磁共振血管造影，下列说法正确的是：(2.0分),A.可以使用TOF成像 B.只能二维显示，不能进行三维重建 C.血管和周围组织的对比比较差 D.血流速度和方向不影响成像效果 E.必须使用对比剂,A.可以使用TOF成像
1460,11,2,2,32. 病例对照研究中，选择新病例的优点是(2.0分),A.需要的样本较小 B.保密性问题较少   C.可以减少回忆偏倚 D.费用较低 E.便于发现病例,C.可以减少回忆偏倚
738,9,2,2,15. 关于BOLD-fMRI技术，下列说法正确的是： (2.0分),A.基于神经元活动继发的脑血流变化来成像 B.基于神经元活动继发的脑内葡萄糖含量改变来成像 C.可以用于某些神经功能的脑部定位 D.对于神经元活动的时间分辨率超过脑电记录 E.无法对大脑活动的整体性进行分析,C.可以用于某些神经功能的脑部定位
1461,11,2,2,33. 对大多数病例对照研究来说，它们不具有下列哪种特征(2.0分),A.简单易行，耗资较少 B.可以估计相对危险度   C.可以直接计算发病率 D.暴露因素是回顾所得，故可能出现偏倚   E.在较短时间内就可获得研究结果,C.可以直接计算发病率
2090,13,2,2,7. 下列哪项是病例对照研究的优点? (2.0分),A.估计对危险因素的暴露情况时，很少或没有偏倚   B.在选择出暴露因素后，可研究多种疾病的结局 C.可减少研究对象对回忆的依赖性 D.有可能确立该病的真实发病率 E.可用于研究少见病的病因,E.可用于研究少见病的病因
67,7,2,2,17. 17.患者男性19岁，双足有踩棉花感，睁眼时站立稍不稳，闭目时加重，其病变部位最可能在： (2.0分),A.丘脑 B.小脑 C.后索 D.额叶 E.侧索,C.后索
3041,15,2,2,44. MRI显示陈旧出血优于CT，主要是因为: (2.0分),A.MRI容易显示其中的去氧血红蛋白 B.含铁血黄素在T2*WI/SWI表现为低信号 C.MRI有更高的空间分辨率 D.MRI可以进行任意断面直接成像 E.MRI可长期显示脱氧血红蛋白,B.含铁血黄素在T2*WI/SWI表现为低信号
1782,12,2,2,30. 实验中，刺激神经纤维，其动作电位传导的特点是 (2.0分),A.呈衰减性传导 B.呈双向传导 C.连续的多个动作电位可融合 D.电位幅度越大传导越慢 E.刺激越强，传导越快,B.呈双向传导
63,7,2,2,13. Guillain-Barre综合征最严重的症状是：(2.0分),A.吞咽困难 B.呼吸肌麻痹 C.肺部感染 D.心力衰竭 E.四肢瘫痪,B.呼吸肌麻痹
89,7,2,2,39. 颈膨大以上颈髓损伤出现何种瘫痪： (2.0分),A.双上肢周围性瘫，双下肢中枢性瘫 B.四肢中枢性瘫 C.双下肢周围性瘫 D.双下肢中枢性瘫 E.四肢周围性瘫,B.四肢中枢性瘫
735,9,2,2,12. 关于氢质子波谱分析，以下说法错误的是： (2.0分),A.能在分子水平反应组织代谢情况 B.能够通过计算波峰下面积，对各代谢产物的浓度进行相对定量分析 C.所有导致神经元损伤和丢失的病变都可以表现有NAA峰的降低  D.在正常情况下，1.3ppm出可以测得Lac峰 E.Cho峰增高通常为肿瘤细胞增殖所致,D.在正常情况下，1.3ppm出可以测得Lac峰
425,8,2,2,26. 在确定某因素是否为某病的病因时，与队列研究相比，病例对照研究的主要缺点是： (3.0分),A.在确定有无某病发生时，可能有困难          B.在确定有无可疑因素时，可能有偏性 C.费用高、费时长           D.获得病例困难     E.所需样本较大,B.在确定有无可疑因素时，可能有偏性
403,8,2,2,4. 表皮样囊肿MR信号特征不包括: (3.0分),A.FLAIR高信号 B.T2WI高信号 C.增强扫描明显强化 D.T1WI低信号 E.DWI高信号,C.增强扫描明显强化
100,7,2,2,50. 桥脑胶质瘤的常见表现不包括：(2.0分),A.T1加权像低信号  B.T2加权像高信号  C.桥脑肿胀  D.可包绕基底动脉  E.增强明显 ,E.增强明显 
732,9,2,2,9. 急性缺血性脑卒中患者行CT脑灌注成像检查后，以下哪条强烈提示存在缺血半暗带(2.0分),A.局部CBV显著降低 B.局部CBF和CBV均显著降低 C.局部MTT显著延长 D.局部CBV显著降低而CBF轻微减低 E.局部CBF显著降低而CBV轻微减低,E.局部CBF显著降低而CBV轻微减低
65,7,2,2,15. 患者男，23岁，病前有低热不适，2天前出现双下肢进行性瘫痪，伴小便障碍，检查发现剑突水平以下所有感觉均障碍，双下肢迟缓性瘫痪，有尿潴留。其最可能的诊断是(2.0分),A.脊髓出血 B.周期性麻痹 C.急性脊髓炎 D.脊髓肿瘤 E.急性多发性神经根神经炎,C.急性脊髓炎
2110,13,2,2,27. 下列哪种情况不宜使用哌替啶镇痛 (2.0分),A.创伤性疼痛 B.手术后疼痛 C.慢性疼痛 D.内脏绞痛 E.晚期癌症痛,C.慢性疼痛
3729,17,2,2,30. 哌替啶比吗啡应用多的原因是(2.5分),A.无便秘作用 B..呼吸抑制作用轻 C.作用较慢，维持时间短 D.成瘾性较吗啡轻 E.对支气管平滑肌无影响,D.成瘾性较吗啡轻
1783,12,2,2,31. 如欲调查某地高血压流行现状，可采用哪一种方法(2.0分),A.病例对照研究  B.前瞻性调查 C.抽样调查 D.爆发调查 E.相关性研究,C.抽样调查
1476,11,2,2,48. 弥漫性轴索损伤常见于__损伤 (2.0分),A.加速性颅脑损伤  B.减速性颅脑损伤  C.挤压性颅脑损伤 D.挥鞭样损伤、剪切伤 E.枪弹开放性损伤,D.挥鞭样损伤、剪切伤
2108,13,2,2,25. 癌症病人的"三阶止痛阶梯治疗"，中度疼痛的病人适合选用 (2.0分),A.阿司匹林 B.吗啡 C.曲马多 D.芬太尼 E.哌替啶,C.曲马多
1478,11,2,2,50. 下列陈述不正确的是(2.0分),A.正常人脑脊液T1WI呈高信号，T2WI呈低信号 B.高血压性脑出血常发生于基底节区、丘脑、小脑等。 C.脑血肿急性期CT上呈高密度，以后逐渐吸收变为等低密度。 D.脑血管造影是脑血管病诊断的金标准，但目前面临着CTA和MRA的挑战。 E.急性脑梗塞特别是发病6小时内者，CT不如MRI敏感，可能无发现。,A.正常人脑脊液T1WI呈高信号，T2WI呈低信号
1464,11,2,2,36. 在分析性研究中，通过分层分析和多因素分析可以控制(2.0分),A.入院率偏倚 B.现患病例-新发病例偏倚   C.暴露怀疑偏倚 D.回忆偏倚 E.混杂偏倚,E.混杂偏倚
1784,12,2,2,32. 在检验某因素与某疾病的因果联系时，下列哪种观察法提供的证据最强? (2.0分),A.现患调查 B.生态趋势研究 C.病例报告  D.前瞻性队列研究 E.现场试验,E.现场试验
2669,14,2,2,27. 关于脊髓多发性硬化的描述，不正确的是(2.0分),A.女性患者多于男性 B.病变部位脊髓明显增粗 C.病变位于白质 D.颈、胸髓发生多见 E.T1WI低信号，T2WI高信号,B.病变部位脊髓明显增粗
1455,11,2,2,27. Guillain-Barre综合征的常见病因？ (2.0分),A.外伤 B.病毒感染 C.中毒  D.酗酒 E.滥用药物,B.病毒感染
428,8,2,2,29. Guillain-Barre综合征出现呼吸明显无力，痰多时应采取的治疗为：(3.0分),A.用呼吸兴奋剂 B.吸氧 C.吸痰 D.立即人工辅助呼吸，必要时气管切开， E.注射免疫抑制剂,D.立即人工辅助呼吸，必要时气管切开，
92,7,2,2,42. MRI可提供多种信息，其中描述错误的是 (2.0分),A.组织T1值  B.组织T2值  C.质子密度  D.组织密度值  E.组织代谢信息,D.组织密度值 
53,7,2,2,3. 急性运动损伤处理的一般原則(RICE原则)不包括：(2.0分),A.休息 B.冰敷 C.压迫 D.缝合 E.抬高患处,D.缝合
413,8,2,2,14. Guillain-Barre综合征辅助检查可能有阳性表现的是：(3.0分),A.PET B.肌电图（神经传导速度） C.脊髓磁共振 D.X片 E.以上都不是,B.肌电图（神经传导速度）
91,7,2,2,41. 脑脓肿壁短T2低信号最可能是：(2.0分),A.含铁血黄素沉着。                  B.胶原结构。 C.血管影。                          D.钙化。 E.铁沉积,B.胶原结构。
68,7,2,2,18. 分离性感觉障碍最易出现于： (2.0分),A.周围神经病变 B.脊神经节病变 C.脊髓前角病变 D.脊髓中央病变 E.脊髓横贯性损害,D.脊髓中央病变
431,8,2,2,32. 患者女性，60岁，1年前出现左侧胸背部疼痛，左下肢无力，右下肢痛温觉减退，近2月出现双下肢均无力，近1个月伴排尿困难和便秘。查体：颅神经和双上肢正常，双下肢肌力2级，肌张力增高，膝反射亢进，双侧Babinski征（+），双T4以下痛觉温度觉和深感觉减退。最可能的诊断是： (3.0分),A.脊髓压迫症 B.脊髓炎 C.重症肌无力 D.脊髓空洞症 E.Guillain-Barre综合征,A.脊髓压迫症
1450,11,2,2,22. 以下何种脊髓损伤预后最好(2.0分),A.脊髓中央损伤综合征 B.前脊髓症候群 C.脊髓半侧横断综合征 D.脊髓后索综合征 E.脊髓离断,D.脊髓后索综合征
3042,15,2,2,45. 脊髓梗死好发部位：(2.0分),A.脊髓腹侧 B.脊髓背侧 C.脊髓中央灰质 D.脊髓侧索 E.以上均好发,A.脊髓腹侧
3709,17,2,2,10. 颅脑外伤，MR SWI显示大脑脚、胼胝体压部呈斑点样低信号，首先考虑诊断是(2.5分),A.脑震荡 B.脑挫裂伤 C.脑出血 D.脑剪切伤 E.脑白质出血,D.脑剪切伤
1775,12,2,2,23. 细胞毒性水肿的主要受累部位为 (2.0分),A.脑灰质  B.脑灰白质  C.脑白质  D.脑室旁  E.脉络丛 ,B.脑灰白质 
728,9,2,2,5. T2-FLAIR序列可以改善脑室旁病变的显示，其主要原因是： (2.0分),A.抑制了水分子弥散 B.很好的T1对比 C.很好的T2对比 D.脑脊液的信号得到有效抑制 E.扫描速度快,D.脑脊液的信号得到有效抑制
1447,11,2,2,"19. 脑内环形强化占位,DWI弥散受限高信号,邻近脑实质水肿,需考虑诊断(2.0分)",A.转移瘤 B.星形细胞瘤 C.脑脓肿 D.脑囊虫病 E.蛛网膜囊肿,C.脑脓肿
410,8,2,2,11. 视神经鞘膜常发生的病变为：(3.0分),A.炎症。 B.神经鞘瘤 C.脑膜瘤。 D.胶质瘤。 E.神经纤维瘤。,C.脑膜瘤。
733,9,2,2,10. ASL可以提供以下哪方面信息： (2.0分),A.水分子弥散 B.脑血流灌注 C.脑神经元活动 D.脑组织代谢 E.血脑屏障的完整性,B.脑血流灌注
742,9,2,2,19. Guillain-Barre综合征神经病变的病理特征：(2.0分),A.节段性脱髓鞘 B.轴索损伤 C.坏死 D.空泡样变 E.以上都不是,A.节段性脱髓鞘
730,9,2,2,7. 以下关于水分子弥散的说法不正确的是(2.0分),A.DWI是目前能够在活体上进行水分子弥散测量和成像的唯一方法 B.通过对水分子弥散方向的测定，可以了解神经纤维的走行方向 C.血管源性水肿导致局部水分子弥散受限 D.细胞内水肿导致局部水分子弥散受限 E.组织细胞密集导致水分子弥散受限,C.血管源性水肿导致局部水分子弥散受限
58,7,2,2,8. 膝关节抽屉试验是检查(2.0分),A.半月板损伤 B.交叉韧带损伤 C.关节侧副韧带损伤 D.软骨破碎 E.软骨过度增殖,E.软骨过度增殖
420,8,2,2,21. 中央前回为：(3.0分),A.听觉中枢  B.感觉中枢  C.视觉中枢  D.运动中枢  E.嗅觉中枢 ,D.运动中枢 
737,9,2,2,14. SWI检查可以达到以下目的，但不包括： (2.0分),A.鉴别脑梗塞中出血灶 B.发现脑静脉畸形 C.提示脑变性疾病中铁等顺磁性金属的沉积 D.发现脑外伤病人的脑内微出血 E.鉴别脑炎和低级别脑胶质瘤,E.鉴别脑炎和低级别脑胶质瘤
744,9,2,2,21. Guillain-Barre综合征免疫疗法包括  (2.0分),A.抗生素 B.静脉注射免疫球蛋白 C.机械通气 D.输血 E.维生素B12,B.静脉注射免疫球蛋白
